Datim,EVENT_ROW_ID,Facility,State,State_SC,State_TR,Tool
2023-01-18 17:39:47,964135376,PLINE300,UP,"","",METRIOS
2023-01-18 17:03:12,964125424,PLINE300,DOWN,"","",LAM_E6_2
2023-01-18 17:00:21,964124622,PLINE200,DOWN,"","",300MM_DICER
2023-01-18 16:36:47,964113066,PLINE300,UP,UP,UP,LithoCluster_1000
2023-01-18 16:36:47,964113066,PLINE300,UP,UP,UP,TR1000
2023-01-18 16:11:57,964107829,PLINE300,DOWN,"","",INTEGRA
2023-01-18 16:11:05,964107553,PLINE300,UP,"","",KLA2925
2023-01-18 16:09:39,964107233,PLINE300,UP,"","",2830ZT
2023-01-18 16:03:37,964105429,PLINE300,UP,"","",SABRE
2023-01-18 16:01:54,964102886,PLINE300,UP,"","",REFLEXION_2
2023-01-18 15:57:44,964101693,PLINE200,DOWN,"","",GRINDER
2023-01-18 15:36:55,964094260,PLINE200,UP,"","",CINTILLIO
2023-01-18 14:58:23,964079845,PLINE300,UP,"","",EXTREME_1
2023-01-18 14:53:54,964078470,PLINE300,DOWN,"","",REFLEXION_2
2023-01-18 14:48:18,964076269,PLINE200,UP,"","",SP2_200
2023-01-18 14:36:23,964069998,PLINE300,UP,"","",CIRCL
2023-01-18 14:32:00,964068437,PLINE200,UP,"","",SEZ
2023-01-18 14:30:33,964068135,PLINE300,DOWN,"","",F_REX300X_2
2023-01-18 14:20:32,964064784,PLINE300,DOWN,"","",VANTAGE
2023-01-18 14:16:41,964063820,PLINE200,DOWN,"","",SP2_200
2023-01-18 14:14:57,964063520,PLINE300,DOWN,"","",AIXTRON
2023-01-18 14:14:01,964063198,PLINE200,DOWN,"","",CINTILLIO
2023-01-18 14:10:48,964062633,PLINE300,DOWN,"","",2830ZT
2023-01-18 13:29:38,964049431,PLINE300,UP,"","",ALERIS
2023-01-18 13:16:32,964045872,PLINE300,DOWN,"","",ALERIS
2023-01-18 13:16:28,964045861,PLINE300,DOWN,"","",SABRE
2023-01-18 13:15:56,964045638,PLINE300,UP,"","",NXWAFER
2023-01-18 12:15:32,964030489,PLINE300,UP,"","",CELLESTA
2023-01-18 12:03:18,964029031,PLINE300,UP,"","",F_REX300X_2
2023-01-18 11:59:10,964027725,PLINE300,UP,"","",SABRE
2023-01-18 11:57:11,964027129,PLINE300,UP,"","",TEL_NS300
2023-01-18 11:19:58,964015771,PLINE200,UP,"","",P5_CF
2023-01-18 10:58:57,964008865,PLINE300,UP,"","",GAN_G5
2023-01-18 10:54:04,964007974,PLINE300,UP,"","",EDR7100
2023-01-18 10:43:38,964005373,PLINE300,UP,"","",TEL_TACTRAS3
2023-01-18 10:37:11,964003910,PLINE300,DOWN,"","",KLA2925
2023-01-18 10:35:23,964003706,PLINE300,DOWN,"","",F_REX300X_2
2023-01-18 10:23:44,963999858,PLINE300,DOWN,"","",SABRE
2023-01-18 10:23:13,963999629,PLINE300,UP,"","",ALTUS
2023-01-18 10:09:12,963995554,PLINE300,UP,"","",INTREPID_2
2023-01-18 09:55:21,963991190,PLINE300,UP,"","",SEMVISION
2023-01-18 09:54:34,963990996,PLINE300,DOWN,"","",METRIOS
2023-01-18 09:50:34,963990347,PLINE200,UP,"","",AMAT_MEK
2023-01-18 09:49:39,963990211,PLINE300,DOWN,"","",OPTIMA
2023-01-18 09:43:10,963988956,PLINE300,UP,"","",TITAN
2023-01-18 09:29:01,963985785,PLINE200,UP,"","",CENTURA_W
2023-01-18 09:25:59,963984691,PLINE300,DOWN,"","",CELLESTA
2023-01-18 09:21:52,963984296,PLINE200,DOWN,"","",AP300
2023-01-18 09:15:10,963983144,PLINE300,DOWN,"","",CIRCL
2023-01-18 08:59:58,963980992,PLINE200,DOWN,"","",EPSILON2
2023-01-18 08:58:16,963980755,PLINE300,DOWN,"","",EXTREME_1
2023-01-18 08:47:52,963979122,PLINE300,DOWN,"","",ALTUS
2023-01-18 08:43:46,963978067,PLINE300,DOWN,"","",INTREPID_2
2023-01-18 08:34:20,963976986,PLINE300,DOWN,"","",SEMVISION
2023-01-18 07:38:50,963970577,PLINE200,UP,"","",ASM200
2023-01-18 07:34:50,963970079,PLINE200,UP,"","",ASM750
2023-01-18 07:31:15,963969390,PLINE200,UP,"","",BH800
2023-01-18 07:22:28,963967861,PLINE300,UP,"","",OPTIMA
2023-01-18 07:00:35,963963165,PLINE200,DOWN,"","",ASM750
2023-01-18 06:52:58,963962414,PLINE200,DOWN,"","",CENTURA_W
2023-01-18 06:44:14,963961261,PLINE300,DOWN,"","",TEL_TACTRAS3
2023-01-18 06:32:58,963959458,PLINE300,DOWN,"","",GAN_G5
2023-01-18 06:32:05,963959358,PLINE200,DOWN,"","",AMAT_MEK
2023-01-18 06:28:16,963958433,PLINE200,DOWN,"","",EPSILON
2023-01-18 06:23:39,963957796,PLINE200,UP,"","",MATTSON_II
2023-01-18 06:21:28,963957640,PLINE200,DOWN,"","",ASM200
2023-01-18 06:09:40,963956833,PLINE300,UP,"","",QUANTUMXP
2023-01-18 06:00:01,963955766,PLINE200,DOWN,"","",MATTSON_II
2023-01-18 05:26:35,963950432,PLINE200,UP,"","",ACT12_MTM
2023-01-18 05:19:30,963948934,PLINE200,DOWN,"","",BH800
2023-01-18 03:52:02,963940040,PLINE300,DOWN,"","",QUANTUMXP
2023-01-18 03:35:42,963936716,PLINE200,DOWN,"","",ACT12_MTM
2023-01-18 02:38:07,963927205,PLINE200,UP,"","",MIRRA_3
2023-01-18 01:56:31,963919215,PLINE300,UP,"","",EXSOLVE
2023-01-18 01:08:56,963908744,PLINE300,UP,"","",ENDURA_2
2023-01-18 00:35:26,963904183,PLINE300,UP,"","",EXTREME_1
2023-01-18 00:17:22,963901780,PLINE300,UP,"","",REFLEXION_4
2023-01-18 00:08:43,963900291,PLINE200,UP,"","",MIRRA_OX
2023-01-18 00:02:47,963899175,PLINE300,UP,"","",EAGLE12
2023-01-17 23:47:21,963894230,PLINE200,UP,"","",MIRRA_2
2023-01-17 23:42:06,963892219,PLINE200,UP,"","",CHRONOS_WB
2023-01-17 23:38:33,963890703,PLINE200,UP,"","",AP300
2023-01-17 23:35:51,963889747,PLINE300,DOWN,"","",OPTIMA
2023-01-17 23:28:12,963887938,PLINE300,UP,"","",DVPRIME_1
2023-01-17 23:25:50,963887306,PLINE300,UP,"","",ENDURA
2023-01-17 23:24:27,963886773,PLINE200,DOWN,"","",AP300
2023-01-17 23:21:36,963885800,PLINE200,UP,"","",SEZ_2
2023-01-17 22:57:17,963878862,PLINE300,DOWN,"","",DVPRIME_1
2023-01-17 22:52:50,963876878,PLINE200,UP,"","",FUSION
2023-01-17 22:52:49,963876870,PLINE200,DOWN,"","",MIRRA_3
2023-01-17 22:52:44,963876837,PLINE200,UP,"","",AP300
2023-01-17 22:32:53,963871088,PLINE200,DOWN,"","",FUSION
2023-01-17 22:29:24,963870536,PLINE200,UP,"","",BLUE_M_BCB
2023-01-17 22:26:02,963869830,PLINE200,DOWN,"","",SEZ_2
2023-01-17 22:17:09,963867513,PLINE200,DOWN,"","",BLUE_M_BCB
2023-01-17 22:13:58,963866517,PLINE200,UP,"","",TELACT8_200
2023-01-17 22:02:42,963863211,PLINE200,DOWN,"","",TELACT8_200
2023-01-17 21:50:45,963861354,PLINE300,DOWN,"","",ENDURA_2
2023-01-17 21:37:54,963859665,PLINE200,UP,"","",SEZ_2
2023-01-17 21:26:06,963857050,PLINE200,DOWN,"","",MIRRA_2
2023-01-17 21:21:48,963856247,PLINE200,UP,"","",EPSILON2
2023-01-17 21:19:25,963855699,PLINE200,UP,"","",EPSILON
2023-01-17 21:18:34,963855463,PLINE200,DOWN,"","",SEZ_2
2023-01-17 21:06:36,963852250,PLINE300,UP,"","",INS300
2023-01-17 20:57:04,963850720,PLINE200,UP,"","",DCVD_CF
2023-01-17 20:51:22,963850063,PLINE300,DOWN,"","",EAGLE12
2023-01-17 20:36:02,963847429,PLINE300,UP,"","",PRODUCER_2
2023-01-17 20:30:50,963846627,PLINE300,DOWN,"","",INS300
2023-01-17 20:24:01,963845445,PLINE300,DOWN,"","",TITAN
2023-01-17 20:17:37,963843367,PLINE200,UP,"","",GRINDER
2023-01-17 20:07:29,963839058,PLINE300,UP,"","",A412_4
2023-01-17 20:00:59,963837628,PLINE300,UP,"","",PRACTOR_2
2023-01-17 19:39:28,963832194,PLINE300,UP,"","",GENI
2023-01-17 19:32:57,963830767,PLINE200,DOWN,"","",GRINDER
2023-01-17 18:37:37,963825156,PLINE200,DOWN,"","",CHRONOS_WB
2023-01-17 18:30:30,963824573,PLINE200,DOWN,"","",MIRRA_OX
2023-01-17 18:25:47,963822277,PLINE300,UP,"","",F_REX300X_2
2023-01-17 18:13:50,963819613,PLINE200,UP,"","",DNS_10
2023-01-17 18:05:35,963815463,PLINE300,UP,"","",TEL_LEAGA
2023-01-17 17:43:43,963794013,PLINE200,DOWN,"","",P5_CF
2023-01-17 17:39:47,963792962,PLINE300,UP,"","",SEZ304_2
2023-01-17 17:22:42,963787016,PLINE200,DOWN,"","",DCVD_CF
2023-01-17 17:08:41,963784481,PLINE200,UP,"","",ENDURA_BAR
2023-01-17 17:04:20,963782950,PLINE300,UP,"","",NX3DM
2023-01-17 16:59:37,963780693,PLINE300,UP,"","",CIRCL
2023-01-17 16:38:38,963773460,PLINE300,DOWN,"","",HAMATECH
2023-01-17 16:25:24,963770427,PLINE300,UP,"","",POLARKERR_2
2023-01-17 16:19:05,963768339,PLINE200,DOWN,"","",EPSILON
2023-01-17 16:18:28,963768186,PLINE200,UP,"","",POLYGON
2023-01-17 15:54:04,963761565,PLINE200,DOWN,"","",EDGE_TRIM
2023-01-17 15:25:01,963748666,PLINE300,DOWN,"","",TEL_LEAGA
2023-01-17 15:22:21,963747904,PLINE300,DOWN,"","",NX3DM
2023-01-17 15:07:32,963744474,PLINE200,UP,"","",MIRRA_2
2023-01-17 14:52:10,963738635,PLINE200,DOWN,"","",ENDURA_BAR
2023-01-17 14:44:08,963734099,PLINE200,DOWN,"","",POLYGON
2023-01-17 14:41:46,963733429,PLINE200,DOWN,"","",DNS_10
2023-01-17 14:41:05,963733126,PLINE300,DOWN,"","",CIRCL
2023-01-17 14:34:35,963730912,PLINE200,DOWN,"","",RIBER
2023-01-17 14:34:06,963730846,PLINE300,DOWN,"","",SEZ304_2
2023-01-17 14:18:50,963726039,PLINE300,UP,"","",TRDUOS
2023-01-17 14:18:34,963725978,PLINE300,UP,"","",H5000_2
2023-01-17 14:10:52,963723013,PLINE200,UP,"","",DNS_10
2023-01-17 14:03:34,963720914,PLINE200,UP,"","",RAIDER
2023-01-17 13:56:56,963718919,PLINE300,DOWN,"","",H5000_2
2023-01-17 13:42:51,963714896,PLINE300,DOWN,"","",F_REX300X_2
2023-01-17 13:41:11,963714265,PLINE200,UP,"","",ASM1100
2023-01-17 13:40:52,963714242,PLINE300,UP,"","",ARCHER700
2023-01-17 13:37:34,963713983,PLINE200,DOWN,"","",RAIDER
2023-01-17 13:34:58,963713552,PLINE300,UP,"","",SYSTEMVI
2023-01-17 13:31:05,963712495,PLINE300,UP,"","",TRPROAP
2023-01-17 13:06:27,963706484,PLINE300,DOWN,"","",PRACTOR_2
2023-01-17 12:34:07,963701818,PLINE300,DOWN,"","",POLARKERR_2
2023-01-17 12:26:25,963701031,PLINE300,UP,"","",GAN_G5
2023-01-17 12:14:53,963699221,PLINE200,UP,"","",FUSIONBONDER
2023-01-17 12:01:21,963696570,PLINE300,DOWN,"","",TRDUOS
2023-01-17 11:35:04,963691635,PLINE200,DOWN,"","",FUSIONBONDER
2023-01-17 11:14:36,963684230,PLINE200,UP,"","",SEZ_3
2023-01-17 10:45:57,963673113,PLINE300,DOWN,"","",ENDURA
2023-01-17 10:28:39,963668154,PLINE300,DOWN,"","",ARCHER700
2023-01-17 10:22:24,963665711,PLINE300,UP,"","",JVX7300M
2023-01-17 10:21:49,963665593,PLINE300,UP,"","",SEMVISION
2023-01-17 10:16:44,963663056,PLINE300,DOWN,"","",SYSTEMVI
2023-01-17 10:14:43,963662499,PLINE200,UP,"","",LAM_POLY
2023-01-17 09:59:03,963657645,PLINE200,UP,"","",ENDURA1
2023-01-17 09:46:22,963653523,PLINE200,DOWN,"","",SEZ_3
2023-01-17 09:45:00,963653270,PLINE200,DOWN,"","",ASM1100
2023-01-17 09:11:52,963647273,PLINE300,DOWN,"","",PRODUCER_2
2023-01-17 08:49:05,963644573,PLINE200,UP,"","",RAIDER
2023-01-17 08:39:41,963643917,PLINE300,DOWN,"","",SEMVISION
2023-01-17 08:34:01,963643185,PLINE300,DOWN,"","",GAN_G5
2023-01-17 08:16:07,963639162,PLINE200,DOWN,"","",LAM_POLY
2023-01-17 08:13:22,963638696,PLINE300,DOWN,"","",JVX7300M
2023-01-17 08:02:24,963637038,PLINE200,DOWN,"","",RAIDER
2023-01-17 07:39:50,963631039,PLINE200,UP,"","",SPTS_OMEGA
2023-01-17 07:32:16,963629062,PLINE300,UP,"","",HELIOS_G5
2023-01-17 07:31:58,963629013,PLINE300,UP,"","",NOVA200_2
2023-01-17 07:26:01,963627832,PLINE200,UP,"","",LEXT_IR
2023-01-17 07:24:25,963627492,PLINE200,DOWN,"","",ENDURA1
2023-01-17 07:15:51,963625490,PLINE200,UP,"","",MATTSON_II
2023-01-17 06:59:16,963621475,PLINE200,DOWN,"","",LEXT_IR
2023-01-17 06:58:58,963621424,PLINE300,DOWN,"","",TRPROAP
2023-01-17 06:55:47,963620844,PLINE200,UP,"","",MATTSON
2023-01-17 06:54:45,963620526,PLINE200,DOWN,"","",SPTS_OMEGA
2023-01-17 06:44:01,963619147,PLINE300,DOWN,"","",EXTREME_1
2023-01-17 06:43:04,963618924,PLINE200,DOWN,"","",EPSILON2
2023-01-17 06:33:41,963617536,PLINE200,UP,"","",SPTS_OMEGA
2023-01-17 06:27:10,963616918,PLINE200,DOWN,"","",MATTSON_II
2023-01-17 06:00:01,963615148,PLINE300,DOWN,"","",TEL_NS300
2023-01-17 05:51:34,963614136,PLINE200,UP,"","",GRINDER
2023-01-17 05:49:17,963613851,PLINE300,UP,"","",PRACTOR_2
2023-01-17 05:32:39,963612659,PLINE200,DOWN,"","",MATTSON
2023-01-17 05:22:42,963611668,PLINE200,UP,"","",RAIDER
2023-01-17 04:58:08,963607589,PLINE300,DOWN,"","",A412_4
2023-01-17 04:44:24,963604837,PLINE300,UP,"","",F_REX300X_2
2023-01-17 04:25:55,963603735,PLINE300,DOWN,"","",PRACTOR_2
2023-01-17 03:48:20,963600446,PLINE200,UP,"","",TELACT8_200
2023-01-17 03:28:59,963598871,PLINE200,DOWN,"","",GRINDER
2023-01-17 03:24:13,963598471,PLINE200,DOWN,"","",RAIDER
2023-01-17 03:07:21,963596501,PLINE200,DOWN,"","",MIRRA_2
2023-01-17 02:51:58,963595184,PLINE200,UP,"","",MATTSON
2023-01-17 02:33:59,963592353,PLINE300,UP,"","",F_REX300X_1
2023-01-17 02:32:34,963592165,PLINE200,DOWN,"","",MATTSON
2023-01-17 02:10:39,963587748,PLINE200,UP,"","",MIRRA_2
2023-01-17 02:03:21,963586220,PLINE300,DOWN,"","",F_REX300X_2
2023-01-17 00:31:04,963573273,PLINE200,UP,"","",CHRONOS_WB
2023-01-17 00:12:03,963570847,PLINE200,DOWN,"","",SPTS_OMEGA
2023-01-16 23:54:48,963566933,PLINE200,UP,"","",DCVD_CF
2023-01-16 23:50:44,963566044,PLINE200,DOWN,"","",TELACT8_200
2023-01-16 22:59:05,963550877,PLINE200,DOWN,"","",DNS_10
2023-01-16 22:25:26,963541425,PLINE200,UP,"","",MIRRA_OX
2023-01-16 21:52:30,963532676,PLINE300,DOWN,"","",GENI
2023-01-16 21:42:42,963531488,PLINE200,UP,"","",L5_DICER
2023-01-16 21:37:52,963530465,PLINE200,UP,"","",SPTS_OMEGA
2023-01-16 21:23:55,963527491,PLINE200,UP,"","",MOUNTER_LH
2023-01-16 21:23:05,963527379,PLINE200,DOWN,"","",SPTS_OMEGA
2023-01-16 21:17:57,963526700,PLINE200,UP,"","",WETSTRIP_WB
2023-01-16 21:11:17,963526019,PLINE200,DOWN,"","",L5_DICER
2023-01-16 21:07:04,963525176,PLINE200,UP,"","",DNS_10
2023-01-16 20:53:07,963523966,PLINE200,DOWN,"","",DNS_10
2023-01-16 20:38:23,963521256,PLINE200,UP,"","",SPTS_OMEGA
2023-01-16 20:37:29,963521061,PLINE200,DOWN,"","",DCVD_CF
2023-01-16 20:35:17,963520797,PLINE300,UP,"","",ENDURA
2023-01-16 20:27:01,963518643,PLINE200,DOWN,"","",SPTS_OMEGA
2023-01-16 20:14:54,963516816,PLINE300,UP,"","",TEL_LEAGA
2023-01-16 19:53:33,963513683,PLINE300,UP,"","",RS100C
2023-01-16 19:52:40,963513498,PLINE300,UP,"","",DNS_9
2023-01-16 19:03:01,963504536,PLINE300,DOWN,"","",DNS_9
2023-01-16 18:06:47,963477880,PLINE200,UP,"","",DCVD_CF
2023-01-16 17:40:12,963454758,PLINE200,UP,"","",EXPERT1
2023-01-16 17:20:55,963449409,PLINE300,DOWN,"","",TEL_LEAGA
2023-01-16 16:55:52,963441282,PLINE300,UP,"","",FPCLEAN_2
2023-01-16 16:46:54,963439496,PLINE300,UP,"","",INTEGRA
2023-01-16 16:42:28,963438282,PLINE300,UP,"","",TEL_LEAGA
2023-01-16 16:36:28,963435714,PLINE200,UP,"","",SCEPTER
2023-01-16 16:30:47,963432437,PLINE300,UP,"","",ARCHER200
2023-01-16 16:26:59,963431240,PLINE300,UP,"","",LAM_E6
2023-01-16 16:23:58,963429765,PLINE300,UP,"","",EAGLE12_3
2023-01-16 16:09:38,963426259,PLINE300,DOWN,"","",RS100C
2023-01-16 15:55:46,963421295,PLINE200,DOWN,"","",WETSTRIP_WB
2023-01-16 15:37:13,963415053,PLINE200,DOWN,"","",DCVD_CF
2023-01-16 15:36:52,963414852,PLINE300,DOWN,"","",F_REX300X_1
2023-01-16 15:33:23,963413940,PLINE300,UP,"","",EXCEL_2
2023-01-16 15:29:08,963412776,PLINE200,DOWN,"","",MOUNTER_LH
2023-01-16 15:17:27,963406897,PLINE300,UP,"","",THERMAPROBE
2023-01-16 14:59:27,963402066,PLINE300,UP,"","",YS250
2023-01-16 14:54:25,963400033,PLINE300,DOWN,"","",EAGLE12_3
2023-01-16 14:47:39,963397993,PLINE300,DOWN,"","",EDR7100
2023-01-16 14:16:54,963389481,PLINE200,UP,"","",MOUNTER_LH
2023-01-16 14:10:37,963388702,PLINE200,DOWN,"","",SCEPTER
2023-01-16 13:44:39,963382666,PLINE200,UP,"","",AMAT_CVD
2023-01-16 13:39:03,963380599,PLINE200,DOWN,"","",MOUNTER_LH
2023-01-16 13:34:00,963379788,PLINE200,DOWN,"","",EV11
2023-01-16 13:24:25,963377018,PLINE300,DOWN,"","",EXCEL_2
2023-01-16 13:14:08,963373112,PLINE300,DOWN,"","",INTEGRA
2023-01-16 13:12:33,963372951,PLINE300,DOWN,UP,DOWN,LithoCluster_1000
2023-01-16 13:12:33,963372951,PLINE300,DOWN,UP,DOWN,TR1000
2023-01-16 13:12:11,963372894,PLINE300,UP,UP,UP,LithoCluster_1000
2023-01-16 13:12:11,963372894,PLINE300,UP,UP,UP,TR1000
2023-01-16 13:01:43,963367037,PLINE200,UP,"","",SST_CU
2023-01-16 12:55:20,963362039,PLINE200,UP,"","",SORT_DETS
2023-01-16 12:55:18,963362032,PLINE300,UP,"","",EDR7100
2023-01-16 12:42:43,963358810,PLINE300,DOWN,"","",YS250
2023-01-16 12:18:56,963355360,PLINE300,DOWN,"","",NOVA200_2
2023-01-16 12:06:14,963351036,PLINE300,UP,"","",DNS_9
2023-01-16 11:56:11,963349100,PLINE300,UP,"","",SABRE
2023-01-16 11:49:48,963346980,PLINE300,UP,"","",H5000_2
2023-01-16 11:47:41,963346439,PLINE200,UP,"","",SICONNEX
2023-01-16 11:43:34,963345343,PLINE300,DOWN,"","",ARCHER200
2023-01-16 11:36:10,963342538,PLINE300,UP,"","",SORT5
2023-01-16 11:19:10,963336557,PLINE200,DOWN,"","",CHRONOS_WB
2023-01-16 11:18:15,963336295,PLINE300,UP,"","",METRIOS
2023-01-16 11:10:47,963333711,PLINE300,DOWN,"","",EXSOLVE
2023-01-16 11:06:42,963331961,PLINE200,DOWN,"","",SORT_DETS
2023-01-16 10:57:41,963330375,PLINE300,DOWN,"","",H5000_2
2023-01-16 10:46:19,963327283,PLINE200,DOWN,"","",SICONNEX
2023-01-16 10:45:00,963326764,PLINE300,UP,"","",AIXTRON
2023-01-16 10:43:38,963326216,PLINE300,DOWN,"","",SORT5
2023-01-16 10:41:31,963325431,PLINE200,DOWN,"","",SST_CU
2023-01-16 10:39:38,963324943,PLINE300,DOWN,DOWN,UP,LithoCluster_1000
2023-01-16 10:39:38,963324943,PLINE300,UP,DOWN,UP,TR1000
2023-01-16 10:34:11,963319766,PLINE200,UP,"","",SP2_200
2023-01-16 10:16:14,963311496,PLINE200,DOWN,"","",AMAT_CVD
2023-01-16 10:08:48,963309139,PLINE200,UP,"","",TEMP_BONDER
2023-01-16 10:05:37,963308096,PLINE200,DOWN,"","",SP2_200
2023-01-16 09:50:31,963296820,PLINE200,UP,"","",CHRONOS_WB
2023-01-16 09:47:40,963296082,PLINE300,UP,"","",STOCKER_5
2023-01-16 09:36:13,963286256,PLINE200,UP,"","",ASM200
2023-01-16 09:04:36,963274171,PLINE300,DOWN,"","",METRIOS
2023-01-16 09:02:45,963274047,PLINE200,DOWN,"","",CHRONOS_WB
2023-01-16 09:01:30,963273945,PLINE300,DOWN,"","",TEL_LEAGA
2023-01-16 08:52:08,963272822,PLINE200,UP,"","",SEZ_2
2023-01-16 08:47:35,963272349,PLINE300,UP,"","",H5000_2
2023-01-16 08:16:50,963268977,PLINE300,DOWN,"","",SABRE
2023-01-16 08:03:30,963266068,PLINE300,UP,"","",SEZ304
2023-01-16 07:54:28,963263249,PLINE300,DOWN,"","",H5000_2
2023-01-16 07:35:51,963259476,PLINE200,DOWN,"","",TEMP_BONDER
2023-01-16 07:34:55,963259370,PLINE300,DOWN,"","",THERMAPROBE
2023-01-16 07:32:26,963258989,PLINE200,UP,"","",SEZ_3
2023-01-16 07:28:32,963258117,PLINE200,DOWN,"","",SEZ_2
2023-01-16 07:18:45,963256713,PLINE200,UP,"","",ASM750
2023-01-16 07:16:29,963256410,PLINE200,UP,"","",MATTSON
2023-01-16 07:13:59,963255796,PLINE300,DOWN,"","",SEZ304
2023-01-16 07:13:08,963255620,PLINE300,DOWN,"","",STOCKER_5
2023-01-16 07:09:06,963254107,PLINE300,UP,"","",INTEGRA
2023-01-16 07:04:55,963253070,PLINE300,UP,"","",METIOR
2023-01-16 07:04:52,963253053,PLINE300,DOWN,"","",SORT6
2023-01-16 07:01:26,963252821,PLINE300,DOWN,"","",LAM_E6
2023-01-16 06:49:47,963251304,PLINE200,DOWN,"","",ASM200
2023-01-16 06:47:16,963250984,PLINE200,DOWN,"","",ASM750
2023-01-16 06:35:47,963249660,PLINE200,UP,"","",SPTS_OMEGA
2023-01-16 06:29:13,963249073,PLINE200,DOWN,"","",MATTSON
2023-01-16 06:16:11,963248369,PLINE300,UP,"","",MC10
2023-01-16 05:39:01,963246748,PLINE200,UP,"","",SEZ_2
2023-01-16 05:38:48,963246710,PLINE300,DOWN,"","",MC10
2023-01-16 05:23:27,963244576,PLINE300,UP,"","",LEVITOR4300
2023-01-16 05:20:42,963244295,PLINE200,DOWN,"","",SEZ_2
2023-01-16 03:46:40,963238883,PLINE300,UP,UP,UP,LithoCluster_1000
2023-01-16 03:46:40,963238883,PLINE300,UP,UP,UP,TR1000
2023-01-16 02:24:52,963234249,PLINE300,DOWN,"","",INTEGRA
2023-01-16 02:01:23,963231158,PLINE200,UP,"","",SCEPTER
2023-01-16 00:07:22,963224227,PLINE300,DOWN,"","",LEVITOR4300
2023-01-16 00:01:13,963223805,PLINE300,UP,"","",A412_4
2023-01-16 00:00:01,963223614,PLINE300,DOWN,DOWN,UP,LithoCluster_1000
2023-01-16 00:00:01,963223614,PLINE300,UP,DOWN,UP,TR1000
2023-01-15 23:40:28,963222177,PLINE300,UP,"","",PRODUCER_3
2023-01-15 23:10:01,963219948,PLINE300,UP,"","",DNS_4
2023-01-15 23:07:46,963219848,PLINE300,UP,UP,UP,LithoCluster_1950
2023-01-15 23:07:46,963219848,PLINE300,UP,UP,UP,TR1950
2023-01-15 22:55:37,963219197,PLINE300,DOWN,DOWN,UP,LithoCluster_1950
2023-01-15 22:55:37,963219197,PLINE300,UP,DOWN,UP,TR1950
2023-01-15 22:31:02,963217012,PLINE300,UP,"","",TEL_NS300
2023-01-15 22:26:08,963216412,PLINE300,UP,"","",DNS_5
2023-01-15 22:09:01,963214975,PLINE300,UP,"","",TRPROAP
2023-01-15 21:58:01,963214003,PLINE300,UP,"","",HELIOS1200
2023-01-15 21:56:48,963213931,PLINE300,DOWN,"","",DNS_4
2023-01-15 21:46:50,963213652,PLINE300,UP,UP,UP,LithoCluster_2000
2023-01-15 21:46:50,963213652,PLINE300,UP,UP,UP,TR2000
2023-01-15 21:31:57,963213116,PLINE300,UP,UP,UP,LithoCluster_1950
2023-01-15 21:31:57,963213116,PLINE300,UP,UP,UP,TR1950
2023-01-15 21:26:17,963212823,PLINE300,UP,"","",MOLDER
2023-01-15 21:05:45,963210994,PLINE300,DOWN,"","",PRODUCER_3
2023-01-15 21:04:28,963210872,PLINE200,UP,"","",MIRRA_3
2023-01-15 21:02:11,963210641,PLINE300,DOWN,"","",HELIOS1200
2023-01-15 20:25:33,963205892,PLINE200,DOWN,"","",SPTS_OMEGA
2023-01-15 20:20:07,963205502,PLINE300,DOWN,"","",TRPROAP
2023-01-15 20:19:28,963205424,PLINE300,DOWN,"","",DNS_5
2023-01-15 20:19:09,963205399,PLINE300,DOWN,UP,DOWN,LithoCluster_2000
2023-01-15 20:19:09,963205399,PLINE300,DOWN,UP,DOWN,TR2000
2023-01-15 20:17:23,963205222,PLINE300,DOWN,UP,DOWN,LithoCluster_1950
2023-01-15 20:17:23,963205222,PLINE300,DOWN,UP,DOWN,TR1950
2023-01-15 19:41:39,963200958,PLINE200,UP,"","",CINTILLIO
2023-01-15 19:35:55,963199851,PLINE300,DOWN,"","",METIOR
2023-01-15 19:33:41,963199474,PLINE300,UP,"","",VERIOS
2023-01-15 19:17:07,963197072,PLINE200,UP,"","",GRINDER
2023-01-15 17:58:08,963175751,PLINE200,DOWN,"","",MIRRA_3
2023-01-15 17:55:10,963173428,PLINE200,DOWN,"","",MIRRA_OX
2023-01-15 17:54:26,963172789,PLINE300,DOWN,"","",TEL_NS300
2023-01-15 17:47:54,963168180,PLINE300,DOWN,"","",MOLDER
2023-01-15 17:37:15,963160878,PLINE300,UP,"","",INS3300
2023-01-15 17:27:52,963159257,PLINE200,UP,"","",MIRRA_3
2023-01-15 17:15:14,963158128,PLINE200,UP,"","",MIRRA_OX
2023-01-15 17:06:53,963157616,PLINE200,DOWN,"","",GRINDER
2023-01-15 16:48:37,963155640,PLINE200,DOWN,"","",CINTILLIO
2023-01-15 16:27:45,963153377,PLINE200,DOWN,"","",MIRRA_OX
2023-01-15 15:45:17,963150367,PLINE300,DOWN,"","",NOKOTA
2023-01-15 15:23:59,963147657,PLINE300,UP,"","",HELIOS450
2023-01-15 15:20:56,963147216,PLINE300,DOWN,"","",VERIOS
2023-01-15 15:19:38,963146983,PLINE300,DOWN,"","",ENDURA
2023-01-15 14:54:27,963142821,PLINE300,DOWN,"","",INS3300
2023-01-15 14:40:08,963140522,PLINE300,UP,"","",PRODUCER_2
2023-01-15 14:33:33,963139927,PLINE200,UP,"","",MIRRA_OX
