CSIM_TIMESTAMP,Area,DEL_FLAG,ENT_NAME,FACILITY,ROW_ID
2023-01-25 18:50:11,Area/WMCE/Plating/Plating,N,SABRE,PLINE300,11160
2023-01-25 18:59:15,Area/ILIME/Metrology/Inspections,N,MICROS_DIE_2,PLINE200,19167
2023-01-25 19:10:50,Area/ISE/Etch/CombinedEtch,N,SPTS_OMEGA,PLINE200,8907
2023-01-25 19:13:23,Area/Litho/Exposure/Scanner,N,SC3400,PLINE300,20795
2023-01-25 19:13:57,Area/WMCE/Clean/Etch,N,SRD_1,PLINE200,4429
2023-01-25 19:20:59,Area/DDCVD/Deposition/CVD,N,EXTREME_2,PLINE300,24044
2023-01-25 19:21:57,Area/DDCVD/Deposition/CVD,N,EXCEL_2,PLINE300,10483
2023-01-25 19:24:29,Area/WMCE/Clean/Etch,N,ETCH_WB,PLINE200,3850
2023-01-25 19:29:17,Area/ISE/Etch/CombinedEtch,N,TEL_LEAGA,PLINE300,20891
2023-01-25 19:30:24,Area/WMCE/Clean/Etch,N,SAT2,PLINE200,3950
2023-01-25 19:37:30,Area/ISE/Etch/CombinedEtch,N,DOM_BEOL_CU,PLINE200,3840
2023-01-25 19:38:24,Area/WMCE/Clean/Clean,N,DNS_2,PLINE300,2691
2023-01-25 19:40:14,Area/ILIME/Metrology/Inspections,N,MICROS_UCR,PLINE200,3880
2023-01-25 19:44:02,Area/ISE/Etch/CombinedEtch,N,LAM_POLY,PLINE200,4773
2023-01-25 19:48:39,Area/ILIME/Metrology/Inspections,N,SPECTRA10K,PLINE300,13060
2023-01-25 20:00:13,Area/WMCE/Cmp/Cmp,N,MIRRA_OX,PLINE200,5127
2023-01-25 20:01:39,Area/ILIME/Metrology/Profilometry,N,HRP340_2,PLINE300,2020
2023-01-25 20:04:45,Area/DDCVD/Deposition/CVD,N,PRODUCER_2,PLINE300,1056
2023-01-25 20:05:58,Area/ILIME/Metrology,N,RS100C_2,PLINE300,2077
2023-01-25 20:07:02,Area/ISE/Sorter/Sorter,N,SORT2,PLINE300,150
2023-01-25 20:18:38,Area/WMCE/Cmp/Cmp,N,MIRRA_2,PLINE200,9466
2023-01-25 20:19:28,Area/WMCE/Clean/Etch,N,CELLESTA,PLINE300,6653
2023-01-25 20:19:39,Area/ISE/Sorter/Sorter,N,SORT1,PLINE300,82
2023-01-25 20:22:37,Area/ILIME/Metrology/Inspections,N,MICROS_INSP,PLINE200,3878
2023-01-25 20:24:25,Area/ELMIC/Metrology/Inspections,N,NOVA200_2,PLINE300,4673
2023-01-25 20:26:07,Area/ILIME/Metrology/Inspections,N,METIOR,PLINE300,8827
2023-01-25 20:27:57,Area/ILIME/Metrology/Inspections,N,NXWAFER,PLINE300,22450
2023-01-25 20:30:17,Area/ISE/Sorter/Sorter,N,SORT6,PLINE300,20065
2023-01-25 20:34:03,Area/ISE/Etch/CombinedEtch,N,TEL_TACTRAS3,PLINE300,14466
2023-01-25 20:36:47,Area/ISE/Etch/CombinedEtch,N,LAM_E5_2,PLINE300,12686
2023-01-25 20:38:37,Area/ELMIC/Metrology/Inspections,N,TITAN,PLINE300,10448
2023-01-25 20:41:15,Area/ILIME/Metrology/Defectivity,N,SEMVISION,PLINE300,4926
2023-01-25 20:41:42,Area/DDCVD/Deposition/CVD,N,PRODUCER_3,PLINE300,1413
2023-01-25 20:42:59,Area/ILIME/Metrology/Inspections,N,EXPERT1,PLINE200,13066
2023-01-25 20:45:14,Area/Litho/Exposure/Track,N,TELACT8_200,PLINE200,3966
2023-01-25 20:45:48,Area/WMCE/Clean/Etch,N,DNS_6,PLINE300,10996
2023-01-25 20:46:39,Area/ILIME/Metrology/Inspections,N,CS4800,PLINE200,23002
2023-01-25 20:48:10,Area/ISE/Sorter/Sorter,N,SORT3,PLINE300,1637
2023-01-25 20:50:03,Area/DDALD/Deposition/ALD,N,POLYGON,PLINE200,3943
2023-01-25 20:56:27,Area/DDCVD/Deposition/CVD,N,DCVD_CF,PLINE200,3838
2023-01-25 20:56:56,Area/ILIME/Metrology/Defectivity,N,SAM_AW300,PLINE200,13589
2023-01-25 20:58:35,Area/ILIME/Metrology/Inspections,N,INS3300,PLINE300,261
2023-01-25 20:59:13,Area/ILIME/Metrology/Txrf,N,TXRF300,PLINE300,4806
2023-01-25 21:02:15,Area/ILIME/Metrology,N,RS100C,PLINE300,265
2023-01-25 21:03:37,Area/ISE/Stocker/Stocker,N,PRACTOR_3,PLINE300,7457
2023-01-25 21:03:54,Area/ISE/Sorter/Sorter,N,SORT_CMP,PLINE200,3955
2023-01-25 21:03:57,Area/ILIME/Metrology/Inspections,N,POLARKERR_2,PLINE300,20581
2023-01-25 21:04:28,Area/WMCE/Clean/Etch,N,DNS_5,PLINE300,10986
2023-01-25 21:05:04,Area/ILIME/Metrology/Inspections,N,HITACHI5000,PLINE300,7554
2023-01-25 21:05:42,Area/DDCVD/Deposition/CVD,N,AMAT_CVD,PLINE200,3822
2023-01-25 21:08:01,Area/ILIME/Metrology/Inspections,N,H5000_2,PLINE300,10206
2023-01-25 21:08:45,Area/WMCE/Clean/Etch,N,DNS_4,PLINE300,6277
2023-01-25 21:09:17,Area/DDEPI/Deposition/EPI,N,APA,PLINE300,12887
2023-01-25 21:11:46,Area/ILIME/Metrology/Inspections,N,ARCHER,PLINE200,75
2023-01-25 21:12:32,Area/Litho/Exposure/Track,N,TELACT8_1100,PLINE200,3964
2023-01-25 21:15:07,Area/Litho/Exposure/Track,N,TR1950,PLINE300,7353
2023-01-25 21:19:51,Area/ILIME/Metrology/Ellipsometry,N,F5,PLINE200,3851
2023-01-25 21:20:17,Area/ISE/Sorter/Sorter,N,SORT_CU,PLINE200,3956
2023-01-25 21:20:28,Area/ILIME/Metrology/Inspections,N,NST300,PLINE300,20590
2023-01-25 21:23:03,Area/Litho/Exposure/Scanner,N,ASM200,PLINE200,3829
2023-01-25 21:24:27,Area/ISE/Sorter/Sorter,N,SORT5,PLINE300,19412
2023-01-25 21:24:35,Area/ISE/Sorter/Sorter,N,SORT_DETS,PLINE200,3957
2023-01-25 21:26:43,Area/WMCE/Clean/Etch,N,CINTILLIO,PLINE200,6004
2023-01-25 21:26:51,Area/ILIME/Metrology/Inspections,N,ISIS,PLINE200,4436
2023-01-25 21:26:54,Area/WBA/Assembly/Grinding,N,GRINDER,PLINE200,3733
2023-01-25 21:26:56,Area/ILIME/Metrology/Inspections,N,MENTOR300,PLINE300,2461
2023-01-25 21:27:20,Area/ILIME/Metrology/Ellipsometry,N,ALERIS,PLINE300,2862
2023-01-25 21:28:14,Area/WMCE/Clean/Etch,N,SEZ_3,PLINE200,24758
2023-01-25 21:28:15,Area/ILIME/Metrology/Defectivity,N,SP1_DLS,PLINE200,3960
2023-01-25 21:28:53,Area/DDPVD/Deposition/PVD,N,ENDURA_2,PLINE300,1062
2023-01-25 21:29:19,Area/WMCE/Plating/Plating,N,NOKOTA,PLINE300,21029
2023-01-25 21:29:22,Area/DDEPI/Deposition/EPI,N,EPSILON,PLINE200,3848
2023-01-25 21:29:34,Area/ISE/Etch/CombinedEtch,N,DOM_FEOL,PLINE200,3841
2023-01-25 21:29:38,Area/ILIME/Metrology/Ellipsometry,N,F5_2,PLINE200,3852
2023-01-25 21:30:09,Area/Litho/Exposure/Scanner,N,ASM1100,PLINE200,3828
2023-01-25 21:31:16,Area/ILIME/Metrology/Inspections,N,JVX7300M,PLINE300,8487
2023-01-25 21:31:36,Area/Litho/Exposure/Track,N,ACT12_MTM,PLINE200,5463
2023-01-25 21:33:12,Area/WBA/Assembly/Bonding,N,TEMP_BONDER,PLINE200,9290
2023-01-25 21:33:31,Area/WMCE/Clean/Etch,N,SEZ304,PLINE300,433
2023-01-25 21:34:37,Area/DDPVD/Deposition/PVD,N,ANELVA_3,PLINE300,9566
2023-01-25 21:34:50,Area/ILIME/Metrology/Profilometry,N,PROFILER,PLINE200,5623
2023-01-25 21:35:08,Area/DDEPI/Deposition/EPI,N,EPSILON2,PLINE200,3849
2023-01-25 21:35:47,Area/ILIME/Metrology/Defectivity,N,SP2_200,PLINE200,21757
2023-01-25 21:36:12,Area/ILIME/Metrology/Defectivity,N,EDR7100,PLINE300,9588
2023-01-25 21:37:17,Area/Litho/Exposure/Scanner,N,AP300,PLINE200,5635
2023-01-25 21:37:24,Area/ILIME/Metrology/Defectivity,N,CAMTEK,PLINE200,7932
2023-01-25 21:37:49,Area/Litho/Exposure/Track,N,TR1000,PLINE300,13810
2023-01-25 21:38:35,Area/ILIME/Metrology/Ellipsometry,N,SCD100,PLINE300,429
2023-01-25 21:40:38,Area/DDCVD/Deposition/CVD,N,ALTUS,PLINE300,22439
2023-01-25 21:41:23,Area/ILIME/Metrology/Inspections,N,ARCHER200,PLINE300,4934
2023-01-25 21:42:44,Area/ISE/Etch/CombinedEtch,N,LAM_E6,PLINE300,19200
2023-01-25 21:43:50,Area/ELMIC/Metrology/Inspections,N,VERIOS,PLINE300,20579
2023-01-25 21:43:54,Area/ISE/Etch/CombinedEtch,N,TEL_TACTRAS2,PLINE300,9666
2023-01-25 21:45:38,Area/DDCVD/Deposition/CVD,N,PRODUCER,PLINE300,264
2023-01-25 21:46:46,Area/Litho/Exposure/Track,N,TR3400,PLINE300,20749
2023-01-25 21:49:30,Area/ELMIC/Metrology/Inspections,N,HELIOS1200,PLINE300,10907
2023-01-25 21:50:10,Area/DDPVD/Deposition/PVD,N,ENDURA,PLINE300,695
2023-01-25 21:51:08,Area/ISE/Sorter/Sorter,N,SORT4,PLINE300,11786
2023-01-25 21:51:58,Area/ILIME/Metrology/Ellipsometry,N,F5_SCD,PLINE300,79
2023-01-25 21:52:34,Area/WMCE/Clean/Clean,N,TEL_NS300,PLINE300,7561
2023-01-25 21:54:34,Area/ISE/Stocker/Stocker,N,PRACTOR_2,PLINE300,3755
2023-01-25 21:54:57,Area/ILIME/Metrology/Inspections,N,INS300,PLINE300,2003
2023-01-25 21:55:03,Area/Scheduler/Dummy-Area/Dummy-Area,N,SCHEDULER,PLINE300,1507
2023-01-25 21:56:05,Area/DDALD/Deposition/ALD,N,XP4_2,PLINE300,13686
2023-01-25 21:56:09,Area/WMCE/Cmp/Cmp,N,REFLEXION_2,PLINE300,1073
2023-01-25 21:57:58,Area/DDEPI/Deposition/EPI,N,AIXTRON,PLINE300,74
2023-01-25 21:58:26,Area/DDCVD/Deposition/CVD,N,PRODUCER_4,PLINE300,8307
2023-01-25 21:58:46,Area/WMCE/Clean/Etch,N,DNS_9,PLINE300,20972
2023-01-25 21:59:29,Area/ISE/Stocker/Stocker,N,PRACTOR,PLINE300,1094
2023-01-25 22:00:47,Area/ILIME/Metrology/Inspections,N,KLA2925,PLINE300,12955
2023-01-25 22:01:59,Area/WMCE/Clean/Etch,N,SEZ304_2,PLINE300,1249
2023-01-25 22:06:16,Area/ILIME/Metrology/Defectivity,N,SP5,PLINE300,20556
2023-01-25 22:07:11,Area/WMCE/Clean/Etch,N,DVPRIME_1,PLINE300,24493
2023-01-25 22:07:24,Area/ISE/Etch/CombinedEtch,N,TEL_TACTRAS,PLINE300,7380
2023-01-25 22:08:07,Area/ILIME/Metrology/Defectivity,N,SP3,PLINE300,8074
2023-01-25 22:09:37,Area/DDALD/Deposition/ALD,N,EAGLE12,PLINE300,1400
2023-01-25 22:09:44,Area/DDPVD/Deposition/PVD,N,ENDURA_4,PLINE300,6953
