FO_ROW_ID,ResTk,ResWBS,EVENT_ROW_ID,USER_ID,DATE_TIME_STAMP
4926,NULL,NULL,962624432,maes72,13/01/2023 11:24
4926,N/a,39320/36502,962811949,decler36,13/01/2023 22:16
4926,NULL,NULL,962849322,decler36,14/01/2023 2:19
4926,N/a,39320/36502,962868075,decler36,14/01/2023 4:40
4926,NULL,NULL,962869998,decler36,14/01/2023 5:09
4926,4219911,43001/43193,962878741,dvriendt,14/01/2023 6:57
4926,NULL,NULL,962925923,dvriendt,14/01/2023 12:35
4926,N/a,32299/01899,962955142,konecn85,14/01/2023 15:04
4926,NULL,NULL,962960359,konecn85,14/01/2023 15:29
4926,4231610,32299/00013,963256868,dvriendt,16/01/2023 7:19
4926,NULL,NULL,963366937,heyvaerc,16/01/2023 13:00
4926,4220274,98300/14175,963421895,dusar,16/01/2023 15:56
4926,NULL,NULL,963502750,dusar,16/01/2023 18:49
4926,N/a,39320/36502,963514412,decler36,16/01/2023 20:00
4926,NULL,NULL,963532239,decler36,16/01/2023 21:49
4926,N/a,39320/36502,963597891,rutkow29,17/01/2023 3:18
4926,NULL,NULL,963608042,rutkow29,17/01/2023 5:01
4926,4228624,44999/01997,963616215,engelen,17/01/2023 6:12
4926,NULL,NULL,963632945,engelen,17/01/2023 7:44
4926,4231611,32299/00013,963636025,dvriendt,17/01/2023 7:55
4926,NULL,NULL,963698076,billin72,17/01/2023 12:07
4926,4228624,44999/01997,963698087,billin72,17/01/2023 12:07
4926,NULL,NULL,963720622,billin72,17/01/2023 14:02
4926,4229792,32299/00013,963735437,beirnaer,17/01/2023 14:47
4926,NULL,NULL,963814963,cochet,17/01/2023 18:04
4926,N/a,39320/36502,963832291,decler36,17/01/2023 19:40
4926,NULL,NULL,963855945,decler36,17/01/2023 21:20
4926,N/a,39320/36502,963932003,sainch77,18/01/2023 3:14
4926,NULL,NULL,963954866,sainch77,18/01/2023 5:52
4926,4229107,43001/43193,963957835,engelen,18/01/2023 6:24
4926,NULL,NULL,963976248,engelen,18/01/2023 8:23
4926,4231612,32299/00013,963992154,dvriendt,18/01/2023 9:57
4926,NULL,NULL,964008293,dvriendt,18/01/2023 10:56
4926,4229793,32299/00013,964079060,beirnaer,18/01/2023 14:56
4926,NULL,NULL,964127165,beirnaer,18/01/2023 17:07
4926,N/a,39320/36502,964177176,decler36,18/01/2023 20:22
4926,NULL,NULL,964189888,decler36,18/01/2023 21:45
4926,N/a,39320/36502,964217116,rutkow29,18/01/2023 23:38
4926,NULL,NULL,964233534,rutkow29,19/01/2023 1:27
4926,4231614,32299/00013,964279669,dvriendt,19/01/2023 6:43
4926,NULL,NULL,964322157,dvriendt,19/01/2023 10:08
4926,4233307,36003/01224,964329830,billin72,19/01/2023 10:31
4926,NULL,NULL,964399145,billin72,19/01/2023 14:04
4926,4229578,43001/43193,964399344,beirnaer,19/01/2023 14:05
4926,NULL,NULL,964463197,cochet,19/01/2023 17:09
4926,4229577,43001/43193,964499493,redants,19/01/2023 18:13
4926,NULL,NULL,964518404,redants,19/01/2023 19:48
4926,N/a,39320/36502,964519793,michal78,19/01/2023 20:00
4926,NULL,NULL,964550227,sainch77,19/01/2023 22:05
4926,N/a,39320/36502,964550331,sainch77,19/01/2023 22:06
4926,NULL,NULL,964584807,sainch77,20/01/2023 0:42
4926,4229581,43001/43193,964634377,engelen,20/01/2023 6:04
4926,NULL,NULL,964654455,engelen,20/01/2023 8:26
4926,4231615,32299/00013,964654465,engelen,20/01/2023 8:27
4926,NULL,NULL,964656642,dvriendt,20/01/2023 8:48
4926,4231615,32299/00013,964656671,dvriendt,20/01/2023 8:48
4926,NULL,NULL,964676678,dvriendt,20/01/2023 10:11
4926,4231615,32299/00013,964703888,dvriendt,20/01/2023 11:30
4926,NULL,NULL,964726152,dvriendt,20/01/2023 12:26
4926,4229582,43001/43193,964752452,maes72,20/01/2023 13:53
4926,NULL,NULL,964770368,maes72,20/01/2023 14:34
4926,N/a,39320/36502,965009344,decler36,21/01/2023 6:52
4926,NULL,NULL,965017345,decler36,21/01/2023 8:07
4926,4229796,32299/00013,965017610,beirnaer,21/01/2023 8:09
4926,NULL,NULL,965037356,beirnaer,21/01/2023 10:27
4926,N/a,39320/36502,965039384,decler36,21/01/2023 10:35
4926,NULL,NULL,965056337,decler36,21/01/2023 12:01
4926,N/a,39320/36502,965187398,decler36,22/01/2023 6:48
4926,NULL,NULL,965195321,decler36,22/01/2023 7:47
4926,4230785,43001/43193,965344154,redants,23/01/2023 5:45
4926,NULL,NULL,965389437,michal78,23/01/2023 10:09
4926,N/a,39320/36502,965389620,michal78,23/01/2023 10:10
4926,NULL,NULL,965514626,engelen,23/01/2023 17:38
4926,4230787,37004/02248,965514650,engelen,23/01/2023 17:38
4926,NULL,NULL,965541474,engelen,23/01/2023 18:08
4926,4231136,32299/00013,965703613,beirnaer,24/01/2023 7:58
4926,NULL,NULL,965709964,beirnaer,24/01/2023 8:55
4926,N/a,39320/36502,965729211,michal78,24/01/2023 10:04
4926,NULL,NULL,965757260,michal78,24/01/2023 11:23
4926,4231621,32299/00013,965850429,dvriendt,24/01/2023 16:31
4926,NULL,NULL,965891421,engelen,24/01/2023 18:44
4926,4231494,43001/43193,965891467,engelen,24/01/2023 18:44
4926,NULL,NULL,965901145,engelen,24/01/2023 19:45
4926,N/a,39320/36502,965905985,rutkow29,24/01/2023 20:04
4926,NULL,NULL,965924752,rutkow29,24/01/2023 21:43
4926,N/a,39320/36502,965983129,derudd92,25/01/2023 3:22
4926,NULL,NULL,965994089,derudd92,25/01/2023 4:09
4926,4231497,43001/43193,966006346,redants,25/01/2023 5:59
4926,NULL,NULL,966019193,redants,25/01/2023 7:06
4926,4231497,43001/43193,966021517,beirnaer,25/01/2023 7:15
4926,NULL,NULL,966040278,beirnaer,25/01/2023 9:08
4926,4234127,32299/00013,966054554,cochet,25/01/2023 10:02
4926,NULL,NULL,966089724,redants,25/01/2023 12:09
4926,N/a,39320/36502,966092830,michal78,25/01/2023 12:23
4926,NULL,NULL,966122812,engelen,25/01/2023 14:24
4926,4231498,31029/01811,966122863,engelen,25/01/2023 14:24
4926,NULL,NULL,966203198,dvriendt,25/01/2023 18:11
4926,4231496,43001/43193,966203244,dvriendt,25/01/2023 18:11
4926,NULL,NULL,966206011,engelen,25/01/2023 18:24
4926,4231496,43001/43193,966206093,engelen,25/01/2023 18:24
4926,NULL,NULL,966241391,engelen,25/01/2023 20:41
4934,4228658,98850/02279,960434815,mingar54,05/01/2023 10:03
4934,NULL,NULL,960441657,mingar54,05/01/2023 10:24
5065,N/a,31499/01284,960502891,dekkers,05/01/2023 13:58
5065,NULL,NULL,960548533,dekkers,05/01/2023 16:49
5065,4230147,37037/01743,961956116,wellens,11/01/2023 10:18
5065,NULL,NULL,961978230,wellens,11/01/2023 11:14
5065,N/a,31499/02121,964367163,witterst,19/01/2023 12:07
5065,NULL,NULL,964462785,lietar65,19/01/2023 17:08
5065,N/a,31499/02121,964674719,witterst,20/01/2023 10:05
5065,NULL,NULL,964776550,lietar65,20/01/2023 14:48
5266,NULL,NULL,959926058,bhatia92,03/01/2023 11:22
5266,4219917,31499/01490,959926099,bhatia92,03/01/2023 11:22
5443,4209258,98300/14175,959606375,maes72,02/01/2023 8:58
5443,NULL,NULL,959609747,maes72,02/01/2023 9:36
5443,4209365,98300/14175,959866765,maes72,03/01/2023 8:13
5443,NULL,NULL,959888749,maes72,03/01/2023 10:16
5443,4209035,42199/00160,960111770,caluwaer,04/01/2023 3:34
5443,NULL,NULL,960157785,billin72,04/01/2023 8:19
5443,N/a,39320/36502,960157831,billin72,04/01/2023 8:19
5443,NULL,NULL,960162692,billin72,04/01/2023 9:23
5443,4220431,31199/01655,960318923,vdbroecn,04/01/2023 19:12
5443,NULL,NULL,960330741,vdbroecn,04/01/2023 20:57
5443,N/a,39320/36502,960359022,michal78,04/01/2023 23:53
5443,NULL,NULL,960371993,michal78,05/01/2023 2:13
5443,4209036,42199/00160,960378334,caluwaer,05/01/2023 3:55
5443,NULL,NULL,960492265,billin72,05/01/2023 13:11
5443,N/a,39320/36502,960639968,michal78,05/01/2023 22:29
5443,NULL,NULL,960675541,michal78,06/01/2023 2:07
5443,4209043,42199/00160,961012571,caluwaer,07/01/2023 7:38
5443,NULL,NULL,961027519,caluwaer,07/01/2023 10:05
5443,4229355,38199/01490,961304152,mander15,09/01/2023 10:30
5443,NULL,NULL,961366881,michal78,09/01/2023 14:36
5443,4229354,38199/01490,961614833,stiersj,10/01/2023 8:42
5443,NULL,NULL,961636702,stiersj,10/01/2023 10:27
5443,4230851,31699/00055,961899247,caluwaer,11/01/2023 6:18
5443,NULL,NULL,961926889,caluwaer,11/01/2023 8:42
5443,N/a,39320/36502,961962735,sainch77,11/01/2023 10:34
5443,NULL,NULL,962008882,sainch77,11/01/2023 12:59
5443,N/a,39320/36502,962120290,billin72,11/01/2023 19:41
5443,NULL,NULL,962126647,billin72,11/01/2023 20:09
5443,4230026,31199/01655,962240406,vdbroecn,12/01/2023 7:45
5443,NULL,NULL,962313417,vdbroecn,12/01/2023 12:05
5443,4231314,31699/00055,962550333,caluwaer,13/01/2023 6:18
5443,NULL,NULL,962607502,billin72,13/01/2023 10:28
5443,4231315,31699/00055,962865804,caluwaer,14/01/2023 4:03
5443,NULL,NULL,962882094,caluwaer,14/01/2023 7:19
5443,N/a,98300/14175,963379088,maes72,16/01/2023 13:31
5443,NULL,NULL,963389869,maes72,16/01/2023 14:19
5443,4232825,98300/14175,963710279,maes72,17/01/2023 13:17
5443,NULL,NULL,963744108,maes72,17/01/2023 15:06
5443,4232106,31699/00055,963943631,caluwaer,18/01/2023 4:25
5443,NULL,NULL,963977189,caluwaer,18/01/2023 8:37
5443,N/a,39320/36502,964195382,sainch77,18/01/2023 22:08
5443,NULL,NULL,964237612,sainch77,19/01/2023 1:44
5443,4232109,31699/00055,964255482,caluwaer,19/01/2023 3:48
5443,NULL,NULL,964285664,caluwaer,19/01/2023 7:15
5443,N/a,98300/14175,964320835,maes72,19/01/2023 10:03
5443,NULL,NULL,964584875,sainch77,20/01/2023 0:43
5443,N/a,39320/36502,964584942,sainch77,20/01/2023 0:43
5443,NULL,NULL,964602773,sainch77,20/01/2023 3:06
5443,4232111,31699/00055,964611367,caluwaer,20/01/2023 3:46
5443,NULL,NULL,964661560,caluwaer,20/01/2023 9:19
5443,4232112,31699/00055,964984263,caluwaer,21/01/2023 3:56
5443,NULL,NULL,965011192,caluwaer,21/01/2023 7:18
5443,N/a,31699/00055,965178572,caluwaer,22/01/2023 3:43
5443,NULL,NULL,965197567,caluwaer,22/01/2023 8:03
5443,N/a,39320/36502,965591711,billin72,23/01/2023 20:07
5443,NULL,NULL,965606642,billin72,23/01/2023 21:20
5443,4234475,31199/01655,965687854,vdbroecn,24/01/2023 6:40
5443,NULL,NULL,965989617,caluwaer,25/01/2023 3:48
5443,4234228,31699/00055,965989774,caluwaer,25/01/2023 3:48
5443,NULL,NULL,966056133,michal78,25/01/2023 10:09
5443,N/a,39320/36502,966056802,michal78,25/01/2023 10:11
5443,NULL,NULL,966083192,michal78,25/01/2023 11:46
5463,4230162,37037/01949,961971579,cooman32,11/01/2023 10:55
5463,NULL,NULL,962011887,cooman32,11/01/2023 13:14
5463,4231098,37004/37141,962262861,cooman32,12/01/2023 9:38
5463,NULL,NULL,962295649,cooman32,12/01/2023 11:09
5463,4233560,37004/37141,964673036,haever53,20/01/2023 10:00
5463,NULL,NULL,964751387,haever53,20/01/2023 13:49
5463,4234478,31012/01649,965741124,vanpuym,24/01/2023 10:30
5463,NULL,NULL,965916516,cooman32,24/01/2023 21:06
5463,4235269,37004/37141,966143929,cooman32,25/01/2023 15:28
5463,NULL,NULL,966243187,cooman32,25/01/2023 20:46
5635,NULL,NULL,961297198,mingar54,09/01/2023 10:10
5635,4228874,32099/01821,961297211,mingar54,09/01/2023 10:10
5635,NULL,NULL,961331844,cooman32,09/01/2023 11:56
5635,4230161,37037/01949,961971566,cooman32,11/01/2023 10:55
5635,NULL,NULL,962004817,cooman32,11/01/2023 12:37
5635,4231159,36056/01224,962266301,tseng69,12/01/2023 9:50
5635,NULL,NULL,962295661,cooman32,12/01/2023 11:09
5635,4233433,32299/00013,964307648,uruena10,19/01/2023 9:01
5635,NULL,NULL,964755017,uruena10,20/01/2023 14:00
5635,4233765,32299/00013,964755018,uruena10,20/01/2023 14:00
5635,NULL,NULL,964774777,uruena10,20/01/2023 14:44
5635,4234786,31012/01649,965756614,noda11,24/01/2023 11:21
5635,NULL,NULL,965884945,cooman32,24/01/2023 18:11
5635,4235267,37004/37141,966134553,cooman32,25/01/2023 15:05
5635,NULL,NULL,966243174,cooman32,25/01/2023 20:46
6277,4220034,31199/00650,960309394,verstr99,04/01/2023 18:23
6277,NULL,NULL,960323154,verstr99,04/01/2023 19:35
6277,4228757,32399/30027,960428179,sebai,05/01/2023 9:33
6277,NULL,NULL,960496021,sebai,05/01/2023 13:27
6277,4220025,31199/00650,960805394,verstr99,06/01/2023 14:02
6277,NULL,NULL,960809529,mehdi55,06/01/2023 14:15
6277,4229029,30990/02249,960809562,mehdi55,06/01/2023 14:15
6277,NULL,NULL,960835833,mehdi55,06/01/2023 15:37
6277,4229205,31199/00650,961713079,vanbel53,10/01/2023 15:03
6277,NULL,NULL,961741317,vanbel53,10/01/2023 16:50
6277,4231240,32399/30027,962278346,sebai,12/01/2023 10:20
6277,NULL,NULL,962307596,bennas16,12/01/2023 11:44
6277,4233344,30990/32063,964319859,rahmat49,19/01/2023 10:00
6277,NULL,NULL,964333941,rahmat49,19/01/2023 10:45
6277,4233146,31199/00650,964466895,vanbel53,19/01/2023 17:22
6277,NULL,NULL,964473407,vanbel53,19/01/2023 17:42
6653,4234664,32005/01084,966064219,annama94,25/01/2023 10:39
6653,NULL,NULL,966126752,annama94,25/01/2023 14:44
7053,4219979,98850/02021,960169295,kenens78,04/01/2023 9:54
7053,NULL,NULL,960328272,bennas16,04/01/2023 20:32
7053,4229033,98850/02021,960722542,kenens78,06/01/2023 8:56
7053,NULL,NULL,960838737,kenens78,06/01/2023 15:44
7053,4231482,37037/01743,962552678,raymaek,13/01/2023 6:35
7053,NULL,NULL,962575163,raymaek,13/01/2023 8:30
7053,4230939,98850/02081,962583294,kenens78,13/01/2023 8:59
7053,NULL,NULL,962656601,kenens78,13/01/2023 13:12
7053,4233866,38199/01952,964742836,kenens78,20/01/2023 13:26
7053,NULL,NULL,964762102,kenens78,20/01/2023 14:16
7053,4233695,38199/01952,965374636,kenens78,23/01/2023 9:08
7053,NULL,NULL,965476464,kenens78,23/01/2023 15:14
7379,4235354,36056/01225,966129928,tseng69,25/01/2023 14:52
7379,NULL,NULL,966145774,tseng69,25/01/2023 15:35
7469,4220013,98300/01618,960275792,lefevr14,04/01/2023 16:48
7469,NULL,NULL,960328185,lefevr14,04/01/2023 20:30
7469,N/a,36671/01224,965714771,han41,24/01/2023 9:21
7469,NULL,NULL,965895741,deloore,24/01/2023 19:12
7469,N/a,36671/01224,966040432,han41,25/01/2023 9:10
7469,NULL,NULL,966089537,han41,25/01/2023 12:09
7518,4231211,36026/01224,962555209,kyaw73,13/01/2023 6:56
7518,NULL,NULL,962643112,hillaert,13/01/2023 12:15
7518,N/a,98300/14175,963046523,steven16,14/01/2023 23:38
7518,NULL,NULL,963097280,hillaert,15/01/2023 9:08
7518,N/a,36999/36999,963097308,hillaert,15/01/2023 9:08
7518,NULL,NULL,963149910,hillaert,15/01/2023 15:39
7518,4232031,36026/01224,963272986,kyaw73,16/01/2023 8:54
7518,NULL,NULL,963329590,kyaw73,16/01/2023 10:53
7518,N/a,32299/00013,964556817,bergma,19/01/2023 22:33
7518,NULL,NULL,964737516,cihangir,20/01/2023 13:10
7554,NULL,NULL,959890378,schrauw,03/01/2023 10:21
7554,4209272,98601/01062,959890399,schrauw,03/01/2023 10:21
7554,NULL,NULL,959949297,hillen84,03/01/2023 13:03
7554,4219870,31199/01680,959949336,hillen84,03/01/2023 13:03
7554,NULL,NULL,959989098,hofman72,03/01/2023 15:30
7554,4220333,31199/01920,960146048,schrauw,04/01/2023 7:22
7554,NULL,NULL,960347528,willem81,04/01/2023 22:36
7554,4228678,31199/00653,960410477,herman57,05/01/2023 8:04
7554,NULL,NULL,960490563,hillen84,05/01/2023 13:08
7554,4228617,31199/01680,960490596,hillen84,05/01/2023 13:09
7554,NULL,NULL,960555816,veenae54,05/01/2023 17:26
7554,4229089,31199/00650,960761730,schrauw,06/01/2023 11:03
7554,NULL,NULL,960976152,willem81,07/01/2023 1:19
7554,4230140,31199/01680,962009948,hillen84,11/01/2023 13:04
7554,NULL,NULL,962057445,hillen84,11/01/2023 16:01
7554,4229769,31199/31074,962485036,schrauw,12/01/2023 23:09
7554,NULL,NULL,963814970,hillen84,17/01/2023 18:04
7554,4232595,31199/01680,963814975,hillen84,17/01/2023 18:04
7554,NULL,NULL,963902468,veenae54,18/01/2023 0:22
7554,4233213,31199/00653,964067240,schrauw,18/01/2023 14:26
7554,NULL,NULL,964592557,veenae54,20/01/2023 1:54
7554,4234038,31199/01680,965371027,hillen84,23/01/2023 8:57
7554,NULL,NULL,965730368,baudem,24/01/2023 10:07
7554,4234052,31199/00653,965730447,baudem,24/01/2023 10:07
7554,NULL,NULL,965779561,hillen84,24/01/2023 13:02
7554,4234693,31199/01680,965779682,hillen84,24/01/2023 13:02
7554,NULL,NULL,965883270,hillen84,24/01/2023 18:03
7554,4234694,31199/01680,965883306,hillen84,24/01/2023 18:03
7554,NULL,NULL,966097761,hillen84,25/01/2023 12:48
7554,4235101,31199/01680,966097769,hillen84,25/01/2023 12:48
7554,NULL,NULL,966124514,hillen84,25/01/2023 14:33
7694,4220340,31299/02062,960459324,vallat65,05/01/2023 10:59
7694,NULL,NULL,960475304,vallat65,05/01/2023 11:43
7694,4228691,31299/02062,960521254,fathze21,05/01/2023 15:07
7694,NULL,NULL,960594707,fathze21,05/01/2023 18:49
7694,4229330,38199/01951,961288089,taozheng,09/01/2023 9:34
7694,NULL,NULL,961314580,taozheng,09/01/2023 11:02
7694,4230846,31299/01904,962051706,dupuy21,11/01/2023 15:35
7694,NULL,NULL,962076522,dupuy21,11/01/2023 17:20
7694,4230996,31299/02062,962282792,vallat65,12/01/2023 10:31
7694,NULL,NULL,962296388,vallat65,12/01/2023 11:10
7694,4231247,31299/01904,962329163,elotel43,12/01/2023 13:20
7694,NULL,NULL,962341225,elotel43,12/01/2023 14:13
7694,4231277,31299/01904,962371514,dupuy21,12/01/2023 15:35
7694,NULL,NULL,962454296,dupuy21,12/01/2023 20:15
7694,4232365,31299/02062,963649764,fathze21,17/01/2023 9:29
7694,NULL,NULL,963676267,fathze21,17/01/2023 10:53
7694,4232335,31299/02062,963679250,vallat65,17/01/2023 10:58
7694,NULL,NULL,963696190,vallat65,17/01/2023 11:58
7694,4232550,98601/01062,963717834,raymae79,17/01/2023 13:52
7694,NULL,NULL,963725904,raymae79,17/01/2023 14:17
7694,4232363,31299/02062,963767071,fathze21,17/01/2023 16:14
7694,NULL,NULL,963823640,landsh18,17/01/2023 18:28
7694,4233777,98601/01062,964697426,ledain47,20/01/2023 11:10
7694,NULL,NULL,964703211,ledain47,20/01/2023 11:29
7694,4233907,31299/02062,964794238,bezard78,20/01/2023 15:32
7694,NULL,NULL,964943207,delen71,20/01/2023 23:57
7694,4234868,31299/02062,966141944,halim35,25/01/2023 15:24
7694,NULL,NULL,966171351,vallat65,25/01/2023 16:58
7892,4231495,36671/01224,962587807,ameghn57,13/01/2023 9:14
7892,NULL,NULL,962635620,ameghn57,13/01/2023 11:55
7932,4231811,98000/14072,962676765,vandrom,13/01/2023 14:14
7932,NULL,NULL,962744509,vandrom,13/01/2023 17:41
7932,4233829,36003/36504,964709520,reniersd,20/01/2023 11:40
7932,NULL,NULL,964761235,reniersd,20/01/2023 14:14
8074,4229314,32005/01084,960898525,sauced97,06/01/2023 18:12
8074,NULL,NULL,960918215,sauced97,06/01/2023 18:44
8074,4229650,30990/32063,961291915,thukka30,09/01/2023 9:48
8074,NULL,NULL,961296622,thukka30,09/01/2023 10:07
8074,4230048,32399/30027,961664276,sebai,10/01/2023 12:01
8074,NULL,NULL,961668723,sebai,10/01/2023 12:18
8074,4231241,32399/30027,962310278,sebai,12/01/2023 11:55
8074,NULL,NULL,962320469,sebai,12/01/2023 12:37
8074,4231774,32399/30027,962640825,sebai,13/01/2023 12:04
8074,NULL,NULL,962650747,sebai,13/01/2023 12:56
8105,4232732,31499/02041,963638403,kiladz81,17/01/2023 8:11
8105,NULL,NULL,963765816,1f8psvc,17/01/2023 16:09
8133,4209183,31199/30079,960152559,dekeys25,04/01/2023 7:49
8133,NULL,NULL,960167761,cloost23,04/01/2023 9:47
8133,4219862,31199/30079,960412976,robber85,05/01/2023 8:29
8133,NULL,NULL,960434516,robber85,05/01/2023 10:01
8133,4229065,31199/01514,960896896,furuka28,06/01/2023 18:11
8133,NULL,NULL,960938793,furuka28,06/01/2023 20:54
8133,4229346,31199/01514,961185623,furuka28,08/01/2023 14:02
8133,NULL,NULL,961192708,furuka28,08/01/2023 15:43
8133,4229719,31199/01514,961405400,furuka28,09/01/2023 16:49
8133,NULL,NULL,961411308,furuka28,09/01/2023 17:09
8133,4228710,31199/30079,961919658,cloost23,11/01/2023 7:59
8133,NULL,NULL,961945171,cloost23,11/01/2023 9:43
8133,4231708,31199/30079,962928906,le27,14/01/2023 13:04
8133,NULL,NULL,962949542,le27,14/01/2023 14:35
8133,4230098,31199/30079,963274153,dekeys25,16/01/2023 9:04
8133,NULL,NULL,963314671,lecocq91,16/01/2023 10:21
8133,4230921,31199/30092,963326437,oguma46,16/01/2023 10:44
8133,NULL,NULL,963972749,lecocq91,18/01/2023 7:55
8133,4231320,31199/30079,963972805,lecocq91,18/01/2023 7:55
8133,NULL,NULL,963993499,dekeys25,18/01/2023 10:00
8133,4231677,31199/30079,964300722,lecocq91,19/01/2023 8:37
8133,NULL,NULL,964313479,lecocq91,19/01/2023 9:38
8133,4233637,31199/30092,964903953,oguma46,20/01/2023 21:05
8133,NULL,NULL,964915224,oguma46,20/01/2023 22:07
8133,4233234,31199/01514,965474635,furuka28,23/01/2023 15:08
8133,NULL,NULL,965504413,furuka28,23/01/2023 16:59
8133,4234762,31199/30079,965704244,maessc90,24/01/2023 8:00
8133,NULL,NULL,965715165,maessc90,24/01/2023 9:23
8133,4233816,31199/30079,966030410,maessc90,25/01/2023 8:04
8133,NULL,NULL,966053797,maessc90,25/01/2023 10:00
8288,4231372,31499/02180,962592217,talmel16,13/01/2023 9:33
8288,NULL,NULL,962650938,talmel16,13/01/2023 12:57
8487,4209079,32499/38006,959890923,tielens,03/01/2023 10:22
8487,NULL,NULL,959948573,tielens,03/01/2023 13:01
8487,4228633,31499/01284,960443378,dekkers,05/01/2023 10:32
8487,NULL,NULL,960474850,dekkers,05/01/2023 11:42
8487,4228851,36003/01221,960738317,tielens,06/01/2023 10:03
8487,NULL,NULL,960790733,tielens,06/01/2023 13:01
8487,4230867,32499/38006,961946778,tielens,11/01/2023 9:50
8487,NULL,NULL,961986130,tielens,11/01/2023 11:39
8487,4230549,30990/01658,961993309,dubey63,11/01/2023 12:00
8487,NULL,NULL,962004570,dubey63,11/01/2023 12:35
8487,4230116,98601/01847,962271928,pena,12/01/2023 10:00
8487,NULL,NULL,962279841,pena,12/01/2023 10:25
8487,4231910,30990/01658,963302295,dubey63,16/01/2023 10:00
8487,NULL,NULL,963318744,dubey63,16/01/2023 10:29
8487,4231538,31499/01284,963380575,agiann70,16/01/2023 13:38
8487,NULL,NULL,963405601,agiann70,16/01/2023 15:11
8487,4232692,32499/01922,964018921,porret,18/01/2023 11:34
8487,NULL,NULL,964055570,porret,18/01/2023 13:51
8487,4234785,30990/01658,965799686,dubey63,24/01/2023 14:08
8487,NULL,NULL,965821940,dubey63,24/01/2023 15:02
8487,4235152,30990/01658,966121314,dubey63,25/01/2023 14:18
8487,NULL,NULL,966136777,dubey63,25/01/2023 15:10
8786,4205514,31499/02180,959995426,talmel16,03/01/2023 15:54
8786,NULL,NULL,960163220,talmel16,04/01/2023 9:28
8786,4229421,31499/00432,961298822,jansse23,09/01/2023 10:15
8786,NULL,NULL,961384151,jansse23,09/01/2023 15:33
8786,4229319,31499/02180,961404904,talmel16,09/01/2023 16:47
8786,NULL,NULL,961619961,talmel16,10/01/2023 9:14
8786,4229958,31499/00432,961624647,jansse23,10/01/2023 9:40
8786,NULL,NULL,961756235,talmel16,10/01/2023 17:31
8786,4229321,31499/02180,961756271,talmel16,10/01/2023 17:31
8786,NULL,NULL,961939884,talmel16,11/01/2023 9:14
8786,4229325,31499/02180,962154982,vdberghj,11/01/2023 22:01
8786,NULL,NULL,962305481,benchr63,12/01/2023 11:35
8786,4229327,31499/02180,962378531,talmel16,12/01/2023 15:57
8786,NULL,NULL,962810344,vdberghj,13/01/2023 22:03
8847,N/a,36671/01224,961620708,han41,10/01/2023 9:20
8847,NULL,NULL,961681013,han41,10/01/2023 13:33
8907,4219856,36004/01224,960145795,nedelj21,04/01/2023 7:20
8907,NULL,NULL,960154321,nedelj21,04/01/2023 7:57
8907,4228602,36004/01224,960404573,nedelj21,05/01/2023 7:26
8907,NULL,NULL,960451415,palomb58,05/01/2023 10:36
8907,N/a,36004/01221,963985888,coeneg29,18/01/2023 9:29
8907,NULL,NULL,964000601,1f8psvc,18/01/2023 10:26
8907,4235278,36004/01224,966046732,palomb58,25/01/2023 9:36
8907,NULL,NULL,966052626,palomb58,25/01/2023 9:53
9290,4229266,36671/01224,960847213,ameghn57,06/01/2023 16:15
9290,NULL,NULL,961289324,1f8psvc,09/01/2023 9:41
9290,4228758,36671/01224,961617928,han41,10/01/2023 9:01
9290,NULL,NULL,961658693,han41,10/01/2023 11:32
9290,4229850,36671/01224,961670920,ameghn57,10/01/2023 12:30
9290,NULL,NULL,961727845,ameghn57,10/01/2023 16:05
9290,N/a,31012/01084,961944464,jedidi64,11/01/2023 9:38
9290,NULL,NULL,961948170,jedidi64,11/01/2023 9:54
9290,4230132,98500/01852,961975542,ghosh40,11/01/2023 11:08
9290,NULL,NULL,962037016,ghosh40,11/01/2023 14:43
9290,4230132,98500/01852,962118515,daniel18,11/01/2023 19:22
9290,NULL,NULL,962157751,ghosh40,11/01/2023 22:17
9290,4230132,98500/01852,962168709,langenus,11/01/2023 22:57
9290,NULL,NULL,962174580,langenus,11/01/2023 23:23
9290,4230132,98500/01852,962174600,langenus,11/01/2023 23:23
9290,NULL,NULL,962190618,langenus,12/01/2023 1:05
9290,4229684,98500/01852,962220514,ghosh40,12/01/2023 5:25
9290,NULL,NULL,962241409,deloore,12/01/2023 7:49
9290,4229684,98500/01852,962241426,deloore,12/01/2023 7:50
9290,NULL,NULL,962291631,deloore,12/01/2023 10:58
9290,4229684,98500/01852,962291648,deloore,12/01/2023 10:58
9290,NULL,NULL,962505409,langenus,13/01/2023 0:58
9290,4231401,36671/01224,962555723,ameghn57,13/01/2023 7:00
9290,NULL,NULL,962614688,ghosh40,13/01/2023 10:56
9290,N/a,98500/01852,962618260,ghosh40,13/01/2023 11:04
9290,NULL,NULL,962840011,ghosh40,14/01/2023 0:33
9290,4232826,98500/01852,963976670,ghosh40,18/01/2023 8:26
9290,NULL,NULL,964118931,ghosh40,18/01/2023 16:42
9290,4233519,31012/01084,965397769,jedidi64,23/01/2023 10:32
9290,NULL,NULL,965406232,ormerd14,23/01/2023 11:06
9290,4233519,31012/01084,965406252,ormerd14,23/01/2023 11:06
9290,NULL,NULL,965454355,1f8psvc,23/01/2023 13:58
9290,N/a,32299/00716,965761472,guerrera,24/01/2023 11:35
9290,NULL,NULL,965857328,guerrera,24/01/2023 16:57
