Cluster,Description,Fab300_Begin,Fab300_End,Fab300_Res_id,Fab300_User_id,FACILITY,IIO_Begin,IIO_End,IIO_Res_id,IIO_User_id,Modules,Tool,WBS
0,Training Qi Wu,2023-01-23 12:48:01,2023-01-23 13:59:10,285,ripj,PLINE200,2023-01-23 12:30:00,2023-01-23 14:00:00,1617,ripj,"",NOVA200,32005/01299
0,tranining,2023-01-13 10:05:56,2023-01-13 10:41:45,787,mehdi55,PLINE300,2023-01-13 10:00:00,2023-01-13 10:30:00,2301,gocyla74,ATM;SM1,SEZ304_2,36026/01221
0,tst,2023-01-20 13:29:20,2023-01-20 16:11:09,312,truffert,PLINE300,2023-01-20 13:00:00,2023-01-20 17:00:00,588,truffert,"",ARCHER700,31199/01988
0,use,2023-01-18 14:01:00,2023-01-18 14:27:22,211,raymae79,PLINE300,2023-01-18 14:00:00,2023-01-18 14:30:00,2330,raymae79,LP4;PM4,LAM_E6,98601/01062
0,W2W BONDING CIRCL BACK UP,2023-01-13 09:14:55,2023-01-13 11:55:41,820,ameghn57,PLINE200,2023-01-13 09:00:00,2023-01-13 11:00:00,1736,ameghn57,"",MOUNTER_LH,36671/01224
0,W2W bonding ET overlay backup,2023-01-13 10:37:11,2023-01-13 13:27:41,804,ameghn57,PLINE200,2023-01-13 09:30:00,2023-01-13 12:30:00,1723,ameghn57,"",300MM_DICER,36671/01224
0,Wafer processing,2023-01-09 18:40:40,2023-01-09 19:35:40,766,feurpr61,PLINE300,2023-01-09 18:30:00,2023-01-09 19:30:00,2308,feurpr61,PM6;LP3,TEL_TACTRAS3,31199/02273
0,Wafer processing,2023-01-10 16:37:33,2023-01-10 18:07:08,836,feurpr61,PLINE300,2023-01-10 15:30:00,2023-01-10 18:00:00,2311,feurpr61,PM6;LP3,TEL_TACTRAS2,31199/02273
0,Wafer thinning development,2023-01-11 13:27:30,2023-01-11 15:44:34,883,lai86,PLINE300,2023-01-11 13:00:00,2023-01-11 17:00:00,2351,lai86,PM_R1;LP3,DVPRIME_1,32299/00588
0,Waimea project development,2023-01-10 16:48:44,2023-01-10 19:06:17,145,li17,PLINE300,2023-01-10 16:30:00,2023-01-10 18:00:00,2300,li17,CHB;CHC;CHA;LP3,ANELVA_3,38199/14775
0,Western Digital,2023-01-25 16:03:49,2023-01-25 18:04:06,236,takaha90,PLINE300,2023-01-25 16:00:00,2023-01-25 18:00:00,1286,takaha90,"",SC3400,31199/01988
0,wet-etch test,2023-01-20 11:17:00,2023-01-20 11:29:13,159,patel41,PLINE300,2023-01-20 11:00:00,2023-01-20 11:30:00,2163,patel41,LP1;MPC5,DNS_6,30990/02250
0,WG RR determination,2023-01-06 08:56:00,2023-01-06 15:44:37,128,kenens78,PLINE300,2023-01-06 09:00:00,2023-01-06 15:00:00,2117,kenens78,LP1;LP2;CLN,REFLEXION_4,98850/02021
0,WS2 MOCVD R&D,2023-01-11 10:39:22,2023-01-12 16:18:27,100,groven85,PLINE300,2023-01-11 10:30:00,2023-01-12 07:00:00,641,groven85,"",EPSILON3200,31499/00880
0,xrd,2023-01-12 10:00:43,2023-01-12 10:25:36,631,pena,PLINE300,2023-01-12 10:00:00,2023-01-12 10:30:00,339,pena,"",JVX7300M,98601/01847
0,xrf,2023-01-13 13:22:24,2023-01-13 17:39:54,411,peissk91,PLINE300,2023-01-13 13:00:00,2023-01-13 18:00:00,715,peissk91,"",2830ZT,31499/00379
0,x-section sem,2023-01-06 10:17:18,2023-01-06 12:43:16,275,stokhof,PLINE200,2023-01-06 09:00:00,2023-01-06 11:00:00,1619,stokhof,"",NOVA200,30990/02250
0,x-section sem,2023-01-09 13:54:08,2023-01-09 18:02:04,127,stokhof,PLINE300,2023-01-09 13:30:00,2023-01-09 15:00:00,202,stokhof,"",NOVA200_2,30990/02249
0,XSEM,2023-01-02 08:58:58,2023-01-02 09:36:57,311,maes72,PLINE300,2023-01-02 08:30:00,2023-01-02 10:00:00,293,maes72,"",SU8000,98300/14175
0,XSEM,2023-01-05 14:40:30,2023-01-05 15:36:29,122,vais,PLINE300,2023-01-05 14:00:00,2023-01-05 15:30:00,205,vais,"",NOVA200_2,97700/01345
0,XSEM,2023-01-13 08:29:10,2023-01-13 10:13:40,118,maes72,PLINE300,2023-01-13 08:30:00,2023-01-13 10:00:00,277,maes72,"",NOVA200_2,98300/14175
0,x-sem,2023-01-04 19:12:57,2023-01-04 20:57:40,301,vdbroecn,PLINE300,2023-01-04 18:30:00,2023-01-04 20:30:00,669,vdbroecn,"",SU8000,31199/01655
1,100nm deposition AlCu deposition,2023-01-25 09:21:40,2023-01-25 10:06:07,799,vlanck26,PLINE200,2023-01-25 09:00:00,2023-01-25 11:30:00,1863,vlanck26,LP1;CH4,ENDURA1,97401/02108
1,200,2023-01-14 13:51:53,2023-01-15 15:23:50,148,carola29,PLINE300,2023-01-14 13:00:00,2023-01-14 17:00:00,1129,carola29,"",TITAN,42199/00160
1,200,2023-01-14 13:51:53,2023-01-15 15:23:50,148,carola29,PLINE300,2023-01-15 10:00:00,2023-01-15 12:00:00,1130,carola29,"",TITAN,42199/00160
1,AE212330/1,2023-01-11 09:17:51,2023-01-12 09:24:53,187,devul,PLINE300,2023-01-11 09:00:00,2023-01-11 23:00:00,2035,devul,LP1;LP2;CH2_MC;CH3;CHE,ENDURA_5,31499/02251
1,AE227405_D20 SiCAP measurement,2023-01-17 08:07:13,2023-01-17 08:18:41,606,rondas,PLINE300,2023-01-17 08:00:00,2023-01-17 08:30:00,759,rondas,"",SCD100,32499/32513
1,AE300655,2023-01-17 11:28:35,2023-01-17 11:31:21,855,kam,PLINE300,2023-01-17 09:00:00,2023-01-17 11:30:00,2064,haider15,LP1,LAM_E5_2,31199/01617
1,AHM deposition,2023-01-13 10:23:29,2023-01-13 12:34:50,591,martel37,PLINE300,2023-01-13 10:00:00,2023-01-13 13:00:00,1886,gullo50,LP1;PM1,EXTREME_2,37013/01883
1,Al coupon work,2023-01-16 16:32:22,2023-01-16 17:14:21,210,canvel12,PLINE300,2023-01-16 16:30:00,2023-01-16 17:30:00,2087,canvel12,LP1;PM5;PM2,LAM_E6,98500/01936
1,APM 65C marathon test,2023-01-23 09:00:29,2023-01-23 16:40:22,886,lai86,PLINE300,2023-01-23 09:00:00,2023-01-23 17:00:00,2165,lai86,LP1;PM_L1;PM_L2;PM_R1;LP3,DVPRIME_1,37092/02174
1,bake,2023-01-17 11:28:35,2023-01-17 11:31:21,855,kam,PLINE300,2023-01-17 11:30:00,2023-01-17 13:00:00,2358,kam,LP3,LAM_E5_2,31199/01617
1,blanket,2023-01-12 15:35:29,2023-01-12 20:15:25,815,dupuy21,PLINE300,2023-01-12 15:30:00,2023-01-12 18:30:00,2326,dupuy21,PM4;LP3,LAM_E5,31299/01904
1,Bscord2 prd,2023-01-24 11:20:16,2023-01-24 12:40:36,789,dubey63,PLINE300,2023-01-24 11:00:00,2023-01-24 12:00:00,2306,dubey63,ATM;SM1;SM2;SM3,SEZ304_2,30990/02250
1,cleaning performance chedk,2023-01-18 10:35:20,2023-01-18 12:03:15,874,sugawa19,PLINE300,2023-01-18 09:30:00,2023-01-18 12:30:00,2102,sugawa19,LP1;LP2;PM_C;PM_D;NOVA;CL1A;CL1B;CL2A;CL2B;CL3A;CL3B;CL4A;CL4B,F_REX300X_2,31399/01183
1,coupon etching,2023-01-05 15:07:27,2023-01-05 18:49:38,810,fathze21,PLINE300,2023-01-05 15:30:00,2023-01-05 18:30:00,2355,fathze21,LP3;PM3,LAM_E5,31299/02062
1,Coupons,2023-01-18 15:17:39,2023-01-18 15:31:38,212,renaud15,PLINE300,2023-01-18 15:00:00,2023-01-18 15:30:00,2006,renaud15,LP1;PM1,LAM_E6,31299/01861
1,cross section,2023-01-09 16:21:09,2023-01-09 17:46:40,489,carola29,PLINE300,2023-01-09 16:00:00,2023-01-09 18:00:00,1149,carola29,"",HELIOS460,42199/00160
1,dev,2023-01-20 15:21:05,2023-01-20 16:09:21,269,uruena10,PLINE300,2023-01-20 15:30:00,2023-01-20 17:30:00,701,uruena10,"",TRPROAP,32299/00013
1,DEVELOPMENT 350nm,2023-01-18 13:12:32,2023-01-18 14:41:07,587,pasqua16,PLINE300,2023-01-18 14:00:00,2023-01-18 18:00:00,1911,pasqua16,LP1;PM1,EXTREME_2,31499/01951
1,Development NbTiN at 420OC,2023-01-13 09:03:55,2023-01-13 11:51:23,189,soulie26,PLINE300,2023-01-13 09:00:00,2023-01-13 12:00:00,2031,soulie26,LP1;CH1_MC;CHE;CHF,ENDURA_5,43900/02205
1,Devinp,2023-01-03 08:55:39,2023-01-03 10:30:46,404,vbelle62,PLINE300,2023-01-03 09:00:00,2023-01-03 11:00:00,370,vbelle62,"",NXWAFER,36003/01224
1,Devinp,2023-01-13 07:51:28,2023-01-13 09:03:52,271,janard53,PLINE200,2023-01-13 07:30:00,2023-01-13 10:00:00,1789,janard53,"",KLA2351,37004/01945
1,Devinp,2023-01-14 13:44:14,2023-01-14 18:08:56,50,vbelle62,PLINE300,2023-01-14 13:30:00,2023-01-14 19:00:00,262,vbelle62,"",NX3DM,36003/01224
1,DFR,2023-01-20 10:00:42,2023-01-20 13:49:57,577,haever53,PLINE200,2023-01-20 09:00:00,2023-01-20 13:00:00,1747,eswara57,"",ACT12_MTM,37004/37141
1,DoE low downforce on vhv,2023-01-23 09:08:47,2023-01-23 15:14:23,132,kenens78,PLINE300,2023-01-23 09:00:00,2023-01-23 16:00:00,2120,kenens78,LP1;LP2;CLN,REFLEXION_4,38199/01952
1,DSA,2023-01-10 15:03:29,2023-01-10 16:50:46,20,vanbel53,PLINE300,2023-01-10 15:00:00,2023-01-10 16:00:00,1966,vanbel53,LP1;SM1,DNS_4,31199/00650
1,etch,2023-01-23 11:20:09,2023-01-23 11:38:53,205,camerott,PLINE300,2023-01-23 11:00:00,2023-01-23 13:00:00,1955,camerott,LP1;PM1,LAM_E6,38199/01907
1,exposure,2023-01-24 19:24:18,2023-01-24 20:04:45,241,kato15,PLINE300,2023-01-24 19:30:00,2023-01-24 20:30:00,1301,kato15,"",SC3400,31199/31074
1,extended XRD,2023-01-16 13:38:55,2023-01-16 15:11:42,633,agiann70,PLINE300,2023-01-16 13:00:00,2023-01-16 15:00:00,635,dekkers,"",JVX7300M,31499/01284
1,For Alginment issue lot process,2023-01-19 09:32:46,2023-01-19 16:48:13,806,hiro13,PLINE200,2023-01-19 09:30:00,2023-01-19 16:00:00,1852,hiro13,"",300MM_DICER,32299/02016
1,full wafer etch,2023-01-06 10:15:17,2023-01-06 12:34:57,759,paolil45,PLINE300,2023-01-06 09:30:00,2023-01-06 11:00:00,2012,paolil45,LP1;PM6,TEL_TACTRAS3,31199/01988
1,FW D09-11 develop,2023-01-12 15:20:46,2023-01-12 16:50:59,872,li99,PLINE300,2023-01-12 15:30:00,2023-01-12 16:30:00,2074,li99,LP1;PM6,LAM_E6_2,38199/01715
1,hf-o3-apm clean of bare si,2023-01-06 07:04:06,2023-01-06 09:27:15,157,drent34,PLINE300,2023-01-06 07:00:00,2023-01-06 10:00:00,2234,drent34,LP2;MPC8,DNS_6,31199/31811
1,HfOx,2023-01-18 10:29:12,2023-01-18 12:39:32,862,liang13,PLINE300,2023-01-18 12:00:00,2023-01-18 19:00:00,2176,rastog28,LP2;LP3;PM3,XP4_2,30990/32063
1,i,2023-01-05 08:05:14,2023-01-05 09:59:21,677,iraci88,PLINE300,2023-01-05 08:00:00,2023-01-05 10:00:00,228,iraci88,"",HELIOS1200,37092/02172
1,i,2023-01-06 06:54:08,2023-01-06 11:09:47,451,beirnaer,PLINE300,2023-01-06 06:00:00,2023-01-06 08:00:00,937,engelen,"",SEMVISION,43001/43193
1,i,2023-01-16 15:56:37,2023-01-16 18:49:51,443,dusar,PLINE300,2023-01-16 18:30:00,2023-01-16 20:00:00,975,redants,"",SEMVISION,98300/14175
1,i,2023-01-17 06:12:58,2023-01-17 07:44:57,444,engelen,PLINE300,2023-01-17 06:00:00,2023-01-17 08:00:00,970,engelen,"",SEMVISION,44999/01997
1,i,2023-01-18 14:04:13,2023-01-18 14:59:40,504,vrancken,PLINE300,2023-01-18 14:00:00,2023-01-18 15:30:00,300,vrancken,"",HELIOS1200_2,37092/02172
1,IGZO HM etch,2023-01-19 09:42:23,2023-01-19 10:38:01,202,li17,PLINE300,2023-01-19 09:30:00,2023-01-19 11:00:00,2321,li17,LP4;PM6,LAM_E6,38199/01284
1,IGZO spinel development,2023-01-10 15:11:04,2023-01-10 22:12:29,186,dekkers,PLINE300,2023-01-10 11:00:00,2023-01-10 22:00:00,1991,dekkers,LP1;CH4_MC;CHE,ENDURA_5,31499/01284
1,III-V,2023-01-17 09:47:27,2023-01-17 18:22:09,774,alcott43,PLINE300,2023-01-17 10:00:00,2023-01-17 15:00:00,1892,alcott43,LP1;PM3,AIXTRON,32414/32513
1,III-V,2023-01-23 15:24:10,2023-01-23 22:59:31,775,alcott43,PLINE300,2023-01-23 16:00:00,2023-01-23 23:00:00,1895,alcott43,LP1;PM3,AIXTRON,32414/01368
1,iLIME 20221215-131818-fujimo16,2023-01-11 09:50:52,2023-01-11 11:39:12,629,tielens,PLINE300,2023-01-11 10:00:00,2023-01-11 12:00:00,682,tielens,"",JVX7300M,32499/38006
1,JSR,2023-01-07 09:02:17,2023-01-07 10:25:18,30,wouter12,PLINE300,2023-01-07 09:00:00,2023-01-07 11:00:00,22,perrem78,"",SC1000,31199/30079
1,JSR,2023-01-07 09:02:34,2023-01-07 10:25:29,164,wouter12,PLINE300,2023-01-07 09:00:00,2023-01-07 11:00:00,73,perrem78,"",TR1000,31199/30079
1,JSR Private,2023-01-23 15:15:37,2023-01-23 19:31:46,265,thomas96,PLINE300,2023-01-23 15:00:00,2023-01-23 21:00:00,2402,krishn87,BOTL,TRDUOS,31199/01513
1,lots on expinp,2023-01-12 06:25:19,2023-01-12 12:23:39,3,raymaek,PLINE300,2023-01-12 06:00:00,2023-01-12 14:00:00,2143,raymaek,LP1;H1;PM2;PM3;PM1,REFLEXION_2,31399/00039
1,Ma-N development,2023-01-09 10:50:48,2023-01-09 12:12:23,126,leruth67,PLINE300,2023-01-09 10:00:00,2023-01-09 11:00:00,215,leruth67,"",NOVA200_2,44999/01997
1,Manual MOKE 20p50,2023-01-11 10:31:55,2023-01-11 17:15:55,92,chatte17,PLINE300,2023-01-11 10:00:00,2023-01-11 17:00:00,706,talmel16,"",POLARKERR_2,38199/01593
1,"manual processing in PM1,3",2023-01-20 12:52:09,2023-01-20 14:21:44,193,kim11,PLINE300,2023-01-20 13:00:00,2023-01-20 14:30:00,1985,kim11,LP1;PM3;PM1,INTREPID_2,30990/01658
1,meas,2023-01-17 15:57:25,2023-01-17 17:00:58,609,huang72,PLINE300,2023-01-17 16:00:00,2023-01-17 17:00:00,414,huang72,"",SCD100,31199/01617
1,meas,2023-01-20 15:24:59,2023-01-20 17:28:14,27,verdui16,PLINE300,2023-01-20 15:00:00,2023-01-20 18:00:00,1541,verdui16,"",H6300,31199/02197
1,measurement,2023-01-12 11:55:34,2023-01-12 12:37:11,624,sebai,PLINE300,2023-01-12 12:00:00,2023-01-12 13:00:00,638,sebai,"",SP3,32399/30027
1,measurement,2023-01-25 13:22:45,2023-01-25 13:52:25,614,tricas85,PLINE200,2023-01-25 13:30:00,2023-01-25 14:00:00,1679,tricas85,"",SP1_DLS,30990/02249
1,Merck,2023-01-24 15:06:50,2023-01-24 15:53:08,240,hillen84,PLINE300,2023-01-24 15:00:00,2023-01-24 16:00:00,1312,hillen84,"",SC3400,31199/01680
1,Merck,2023-01-24 15:06:59,2023-01-24 15:53:18,224,hillen84,PLINE300,2023-01-24 15:00:00,2023-01-24 16:00:00,1466,hillen84,"",TR3400,31199/01680
1,MX2,2023-01-12 07:50:04,2023-01-12 10:58:08,834,deloore,PLINE200,2023-01-12 06:00:00,2023-01-12 21:30:00,1847,ghosh40,"",TEMP_BONDER,98500/01852
1,New SPC Recipe optimization,2023-01-25 12:52:06,2023-01-25 13:47:56,869,mudige97,PLINE300,2023-01-25 12:30:00,2023-01-25 13:00:00,2206,mudige97,LP2;P1L2,NOKOTA,31399/31519
1,OE debug,2023-01-12 15:35:29,2023-01-12 20:15:25,815,dupuy21,PLINE300,2023-01-12 13:00:00,2023-01-12 17:00:00,2214,elotel43;dupuy21,LP2;PM3,LAM_E5,31299/01904
1,PBi,2023-01-19 12:25:11,2023-01-19 13:52:47,203,locoroto,PLINE300,2023-01-19 12:30:00,2023-01-19 14:00:00,2223,locoroto,LP2;PM6;PM3,LAM_E6,98850/02081
1,pline werk,2023-01-14 04:03:28,2023-01-14 07:19:00,294,caluwaer,PLINE300,2023-01-14 04:00:00,2023-01-14 04:30:00,739,caluwaer,"",SU8000,31699/00055
1,PR22.0284,2023-01-14 07:21:25,2023-01-14 10:00:11,792,bangel19,PLINE200,2023-01-14 07:00:00,2023-01-14 08:30:00,1866,bangel19,LP1;LP2,ELECTRA_CU,39422/01224
1,pre hybrid bonding CMP,2023-01-13 10:45:05,2023-01-13 14:48:21,4,dewild34,PLINE300,2023-01-13 12:00:00,2023-01-13 16:00:00,2025,dewild34,LP1;LP2;H1;H2;H3;H4,REFLEXION_2,31399/31519
1,process,2023-01-17 12:00:32,2023-01-17 13:00:28,608,negreira,PLINE300,2023-01-17 12:00:00,2023-01-17 13:00:00,598,negreira,"",SCD100,31199/02273
1,Process SPC wafer,2023-01-18 07:40:55,2023-01-18 08:47:02,594,gomezg80,PLINE300,2023-01-18 07:30:00,2023-01-18 09:00:00,2148,gomezg80,LP1;PM1,EXTREME_2,39424/01225
1,Quantum CIPT,2023-01-18 13:51:45,2023-01-18 16:54:22,492,talmel16,PLINE300,2023-01-18 14:00:00,2023-01-18 17:00:00,364,talmel16,"",MH300,31499/02047
1,R,2023-01-16 15:57:24,2023-01-16 17:22:20,843,hillen84,PLINE300,2023-01-16 16:00:00,2023-01-16 17:00:00,564,hillen84,"",TR2000,31199/01680
1,R,2023-01-24 13:02:43,2023-01-24 18:03:23,618,hillen84,PLINE300,2023-01-24 13:00:00,2023-01-24 16:00:00,1056,hillen84,"",HITACHI5000,31199/01680
1,R,2023-01-24 13:02:43,2023-01-24 18:03:23,618,hillen84,PLINE300,2023-01-24 18:00:00,2023-01-24 21:00:00,1057,hillen84,"",HITACHI5000,31199/01680
1,R,2023-01-24 18:03:37,2023-01-25 12:48:30,619,hillen84,PLINE300,2023-01-24 18:00:00,2023-01-24 21:00:00,1057,hillen84,"",HITACHI5000,31199/01680
1,R,2023-01-24 18:03:37,2023-01-25 12:48:30,619,hillen84,PLINE300,2023-01-25 08:30:00,2023-01-25 10:00:00,1058,kim94,"",HITACHI5000,31199/01680
1,R;DSA,2023-01-16 15:05:42,2023-01-16 16:46:55,263,hillen84,PLINE300,2023-01-16 15:00:00,2023-01-16 17:00:00,2409,hillen84;kampit73,BOTL,TRDUOS,31199/01680
1,recipe setup,2023-01-17 08:57:38,2023-01-17 09:41:15,401,stiersk,PLINE300,2023-01-17 09:00:00,2023-01-17 10:00:00,688,stiersk,"",PROVISION2E,38199/01951
1,Ru contam test,2023-01-19 09:26:32,2023-01-19 12:20:58,106,locoroto,PLINE200,2023-01-19 09:00:00,2023-01-19 19:00:00,2241,locoroto,LP2;PM1,DOM_BEOL_CU,44999/01997
1,SEM,2023-01-05 15:55:57,2023-01-05 16:47:06,123,beirnaer,PLINE300,2023-01-05 15:30:00,2023-01-05 17:00:00,220,beirnaer,"",NOVA200_2,32299/00013
1,SEM,2023-01-07 07:41:05,2023-01-07 10:47:51,454,beirnaer,PLINE300,2023-01-07 08:00:00,2023-01-07 12:00:00,897,beirnaer,"",SEMVISION,32299/00013
1,Si,2023-01-11 10:10:01,2023-01-11 11:28:15,600,stokhof,PLINE300,2023-01-11 10:00:00,2023-01-11 11:00:00,391,netsou48,"",SCD100,30990/32063
1,Si,2023-01-16 10:00:21,2023-01-16 10:29:14,632,dubey63,PLINE300,2023-01-16 10:00:00,2023-01-16 11:00:00,321,khazak83,"",JVX7300M,30990/01658
1,Si,2023-01-16 12:12:09,2023-01-16 12:57:44,219,marian80,PLINE300,2023-01-16 12:00:00,2023-01-16 13:00:00,386,knaepen,"",SP5,30990/32063
1,Si,2023-01-24 09:58:03,2023-01-24 11:02:12,605,lo60,PLINE300,2023-01-24 10:00:00,2023-01-24 11:00:00,325,netsou48,"",SCD100,30990/02249
1,Si wafer surface inspection,2023-01-19 09:03:18,2023-01-19 09:45:27,214,hsingy35,PLINE300,2023-01-19 09:00:00,2023-01-19 10:00:00,347,knaepen,"",SP5,30990/02249
1,SiGe etch develop,2023-01-24 14:39:47,2023-01-25 11:32:27,867,puttar77,PLINE300,2023-01-24 09:30:00,2023-01-24 16:00:00,1939,puttar77,LP1;PM5,TEL_LEAGA,32005/01675
1,SiGe etch develop,2023-01-24 14:39:47,2023-01-25 11:32:27,867,puttar77,PLINE300,2023-01-25 09:00:00,2023-01-25 16:00:00,1940,puttar77,LP1;PM5,TEL_LEAGA,32005/01675
1,SIO2 dummy run on DCM3,2023-01-20 09:06:06,2023-01-20 16:14:32,849,kimura50,PLINE300,2023-01-20 09:30:00,2023-01-20 16:30:00,2155,kimura50,LP1;DCM3,XP8,39423/01225
1,Sumitomo,2023-01-16 14:22:04,2023-01-16 15:13:47,244,oguma46,PLINE300,2023-01-16 14:30:00,2023-01-16 15:30:00,1314,oguma46,"",SC3400,31199/30092
1,T/M tuning on DCM3,2023-01-19 13:35:23,2023-01-19 15:25:34,848,kimura50,PLINE300,2023-01-19 14:30:00,2023-01-19 17:00:00,2153,kimura50,LP1;LP2;DCM3;LP4;LP3,XP8,39423/01224
1,Tb PtMn,2023-01-09 16:47:24,2023-01-10 09:14:58,57,talmel16,PLINE200,2023-01-09 17:00:00,2023-01-10 09:00:00,1694,chen66,"",EV11,31499/02180
1,TDMAHF test,2023-01-18 10:29:12,2023-01-18 12:39:32,862,liang13,PLINE300,2023-01-18 09:30:00,2023-01-18 12:00:00,1916,liang13,LP1;PM2,XP4_2,30990/32063
1,test,2023-01-05 10:22:10,2023-01-05 10:43:45,234,robber85,PLINE300,2023-01-05 10:30:00,2023-01-05 11:00:00,45,dilien72,"",SC3400,31199/30079
1,test,2023-01-08 14:02:29,2023-01-08 15:43:59,135,furuka28,PLINE300,2023-01-08 14:30:00,2023-01-08 17:00:00,130,furuka28,"",TR3300,31199/01514
1,test,2023-01-09 08:51:38,2023-01-09 09:52:33,226,cloost23,PLINE300,2023-01-09 09:00:00,2023-01-09 11:00:00,60,cloost23,"",TR3400,31199/30079
1,test,2023-01-09 18:10:27,2023-01-09 18:52:02,249,furuka28,PLINE300,2023-01-09 18:00:00,2023-01-09 20:00:00,141,furuka28,"",SC3400,31199/01514
1,test,2023-01-09 18:10:43,2023-01-09 18:52:28,227,furuka28,PLINE300,2023-01-09 18:00:00,2023-01-09 20:00:00,148,furuka28,"",TR3400,31199/01514
1,test,2023-01-11 07:59:12,2023-01-11 09:43:09,138,cloost23,PLINE300,2023-01-11 08:00:00,2023-01-11 10:00:00,100,cloost23,"",TR3300,31199/30079
1,test,2023-01-25 11:58:28,2023-01-25 13:47:31,652,maessc90,PLINE300,2023-01-25 12:00:00,2023-01-25 14:00:00,13,dilien72,"",H5000_2,31199/30079
1,Thin Films,2023-01-12 16:13:48,2023-01-12 16:39:31,117,lopezb41,PLINE300,2023-01-12 15:30:00,2023-01-12 17:00:00,210,lopezb41,"",NOVA200_2,97406/01185
1,To process Illuminator wafers,2023-01-25 09:36:03,2023-01-25 09:53:59,825,palomb58,PLINE200,2023-01-25 09:30:00,2023-01-25 11:30:00,2255,palomb58,PM3,SPTS_OMEGA,36004/01224
1,Training,2023-01-11 08:54:49,2023-01-11 09:51:52,116,eswara57,PLINE300,2023-01-11 08:00:00,2023-01-11 10:00:00,274,mander15,"",NOVA200_2,39320/36502
1,Training,2023-01-17 16:34:51,2023-01-17 16:35:07,279,hendri21,PLINE200,2023-01-17 15:30:00,2023-01-17 17:00:00,1635,hendri21,"",NOVA200,97406/01185
1,Training,2023-01-17 16:41:15,2023-01-17 16:41:31,280,hendri21,PLINE200,2023-01-17 15:30:00,2023-01-17 17:00:00,1635,hendri21,"",NOVA200,97406/01185
1,Training,2023-01-17 16:42:14,2023-01-17 17:04:13,281,hendri21,PLINE200,2023-01-17 15:30:00,2023-01-17 17:00:00,1635,hendri21,"",NOVA200,97406/01185
1,TROM development,2023-01-09 17:01:36,2023-01-09 20:16:58,782,vgompel,PLINE300,2023-01-09 17:00:00,2023-01-09 21:00:00,2079,vgompel,LP1;CHA;CHB,PRODUCER_2,98300/14175
1,use,2023-01-20 11:10:11,2023-01-20 11:29:25,819,ledain47,PLINE300,2023-01-20 11:00:00,2023-01-20 11:30:00,2219,ledain47,LP2;PM4,LAM_E5,98601/01062
1,Wafer processing,2023-01-11 15:03:37,2023-01-11 18:53:41,837,feurpr61,PLINE300,2023-01-11 15:00:00,2023-01-11 18:30:00,2312,feurpr61,PM6;LP3,TEL_TACTRAS2,31199/02273
1,Wafer processing,2023-01-11 17:22:27,2023-01-11 19:53:23,768,feurpr61,PLINE300,2023-01-11 17:00:00,2023-01-11 19:30:00,1942,feurpr61,LP1;LP2;PM6,TEL_TACTRAS3,31199/02273
1,WDC checks and tuning,2023-01-25 15:48:09,2023-01-25 18:38:30,589,gomezg80,PLINE300,2023-01-25 15:00:00,2023-01-25 20:00:00,2150,gomezg80,LP1;PM2,EXTREME_2,39424/01903
1,x sem,2023-01-12 07:45:26,2023-01-12 12:05:59,305,vdbroecn,PLINE300,2023-01-12 06:30:00,2023-01-12 10:00:00,670,vdbroecn,"",SU8000,31199/01655
1,XSEM,2023-01-03 08:13:00,2023-01-03 10:16:03,300,maes72,PLINE300,2023-01-03 08:00:00,2023-01-03 10:00:00,294,maes72,"",SU8000,98300/14175
1,XSEM,2023-01-24 09:58:15,2023-01-24 11:01:50,115,marian80,PLINE300,2023-01-24 10:00:00,2023-01-24 11:00:00,203,marian80,"",NOVA200_2,30990/02249
2,AE227405/D23+24,2023-01-19 07:50:41,2023-01-19 08:25:02,611,rondas,PLINE300,2023-01-19 08:00:00,2023-01-19 09:00:00,760,rondas,"",SCD100,32499/32513
2,Al BE etch,2023-01-18 15:33:20,2023-01-18 16:00:34,213,canvel12,PLINE300,2023-01-18 15:30:00,2023-01-18 16:00:00,2088,canvel12,LP1;PM5,LAM_E6,98500/01936
2,check,2023-01-23 09:53:10,2023-01-23 11:25:27,402,stiersk,PLINE300,2023-01-23 10:00:00,2023-01-23 11:00:00,689,stiersk,"",PROVISION2E,38199/01951
2,Cleaning performance check,2023-01-19 09:42:38,2023-01-19 10:36:29,875,sugawa19,PLINE300,2023-01-19 09:30:00,2023-01-19 14:30:00,2103,sugawa19,LP1;LP2;PM_C;PM_D;NOVA;CL1A;CL1B;CL2A;CL2B;CL3A;CL3B;CL4A;CL4B,F_REX300X_2,31399/01183
2,Coupons,2023-01-12 10:31:31,2023-01-12 11:10:21,813,vallat65,PLINE300,2023-01-12 10:30:00,2023-01-12 11:30:00,2196,vallat65,LP2;PM3,LAM_E5,31299/02062
2,Coupons,2023-01-25 11:03:50,2023-01-25 11:57:20,207,renaud15,PLINE300,2023-01-25 11:00:00,2023-01-25 12:00:00,2007,renaud15,LP1;PM1,LAM_E6,31299/01861
2,develop,2023-01-18 20:23:54,2023-01-18 20:44:40,405,nong52,PLINE300,2023-01-18 19:00:00,2023-01-18 21:00:00,371,nong52,"",NXWAFER,36003/01224
2,development,2023-01-18 16:42:29,2023-01-19 08:28:17,182,devul,PLINE300,2023-01-18 15:00:00,2023-01-19 06:00:00,2037,devul,LP1;LP2;CH2_MC;CH3;CHE;CHF,ENDURA_5,31499/02251
