,FACILITY,ENT_NAME,EVENT_ROW_ID,Datim,State,ToolName,State_SC,State_TR,Tool
2761,PLINE200,CIPT,959533272,2022-12-31 09:50:32,DOWN,,,,
2762,PLINE200,CIPT,959653053,2023-01-02 12:43:38,UP,,,,
2763,PLINE200,CIPT,960823238,2023-01-06 15:00:00,DOWN,,,,
2764,PLINE200,CIPT,960930003,2023-01-06 19:42:51,UP,,,,
2765,PLINE200,CIPT,962692973,2023-01-13 15:00:01,DOWN,,,,
2766,PLINE200,CIPT,962755052,2023-01-13 17:49:59,UP,,,,
2767,PLINE200,CIPT,964782403,2023-01-20 15:00:01,DOWN,,,,
2768,PLINE200,CIPT,965422020,2023-01-23 11:53:22,UP,,,,
2769,PLINE200,MRT5000,959534978,2022-12-31 11:25:52,DOWN,,,,
2770,PLINE200,MRT5000,959815728,2023-01-03 01:52:38,UP,,,,
2771,PLINE200,MRT5000,960383779,2023-01-05 04:52:26,DOWN,,,,
2772,PLINE200,MRT5000,960409437,2023-01-05 07:58:27,UP,,,,
2773,PLINE200,MRT5000,960560505,2023-01-05 17:41:46,DOWN,,,,
2774,PLINE200,MRT5000,960597847,2023-01-05 19:10:32,UP,,,,
2775,PLINE200,EDGE_TRIM,959605460,2023-01-02 08:41:14,DOWN,,,,
2776,PLINE200,EDGE_TRIM,960614538,2023-01-05 20:59:21,UP,,,,
2777,PLINE200,EDGE_TRIM,963761565,2023-01-17 15:54:04,DOWN,,,,
2778,PLINE200,EDGE_TRIM,964728704,2023-01-20 12:36:01,UP,,,,
2779,PLINE200,EDGE_TRIM,965708201,2023-01-24 08:43:43,DOWN,,,,
2780,PLINE200,EV11,959533500,2022-12-31 09:53:41,DOWN,,,,
2781,PLINE200,EV11,959653893,2023-01-02 12:45:31,UP,,,,
2782,PLINE200,EV11,963379788,2023-01-16 13:34:00,DOWN,,,,
2783,PLINE200,FUSIONBONDER,959585448,2023-01-02 06:39:06,DOWN,,,,
2784,PLINE200,FUSIONBONDER,959780788,2023-01-02 21:50:45,UP,,,,
2785,PLINE200,FUSIONBONDER,959849001,2023-01-03 06:19:34,DOWN,,,,
2786,PLINE200,FUSIONBONDER,959852140,2023-01-03 06:37:58,UP,,,,
2787,PLINE200,FUSIONBONDER,960406437,2023-01-05 07:40:08,DOWN,,,,
2788,PLINE200,FUSIONBONDER,960413355,2023-01-05 08:36:44,UP,,,,
2789,PLINE200,FUSIONBONDER,960756608,2023-01-06 10:49:40,DOWN,,,,
2790,PLINE200,FUSIONBONDER,960764016,2023-01-06 11:10:40,UP,,,,
2791,PLINE200,FUSIONBONDER,963691635,2023-01-17 11:35:04,DOWN,,,,
2792,PLINE200,FUSIONBONDER,963699221,2023-01-17 12:14:53,UP,,,,
2793,PLINE200,FUSIONBONDER,965172245,2023-01-22 02:24:05,DOWN,,,,
2794,PLINE200,FUSIONBONDER,965290600,2023-01-22 18:09:57,UP,,,,
2795,PLINE200,FUSIONBONDER,965400246,2023-01-23 10:43:27,DOWN,,,,
2796,PLINE200,FUSIONBONDER,965425093,2023-01-23 12:04:46,UP,,,,
2797,PLINE200,FUSIONBONDER,965671762,2023-01-24 03:46:17,DOWN,,,,
2798,PLINE200,FUSIONBONDER,965709639,2023-01-24 08:52:31,UP,,,,
2799,PLINE200,SPTS_OMEGA,959598257,2023-01-02 07:50:57,DOWN,,,,
2800,PLINE200,SPTS_OMEGA,959623615,2023-01-02 10:39:02,UP,,,,
2801,PLINE200,SPTS_OMEGA,961593878,2023-01-10 06:21:16,DOWN,,,,
2802,PLINE200,SPTS_OMEGA,962380860,2023-01-12 16:07:19,UP,,,,
2803,PLINE200,SPTS_OMEGA,962736301,2023-01-13 17:05:30,DOWN,,,,
2804,PLINE200,SPTS_OMEGA,963007193,2023-01-14 18:24:20,UP,,,,
2805,PLINE200,SPTS_OMEGA,963205892,2023-01-15 20:25:33,DOWN,,,,
2806,PLINE200,SPTS_OMEGA,963249660,2023-01-16 06:35:47,UP,,,,
2807,PLINE200,SPTS_OMEGA,963518643,2023-01-16 20:27:01,DOWN,,,,
2808,PLINE200,SPTS_OMEGA,963521256,2023-01-16 20:38:23,UP,,,,
2809,PLINE200,SPTS_OMEGA,963527379,2023-01-16 21:23:05,DOWN,,,,
2810,PLINE200,SPTS_OMEGA,963530465,2023-01-16 21:37:52,UP,,,,
2811,PLINE200,SPTS_OMEGA,963570847,2023-01-17 00:12:03,DOWN,,,,
2812,PLINE200,SPTS_OMEGA,963617536,2023-01-17 06:33:41,UP,,,,
2813,PLINE200,SPTS_OMEGA,963620526,2023-01-17 06:54:45,DOWN,,,,
2814,PLINE200,SPTS_OMEGA,963631039,2023-01-17 07:39:50,UP,,,,
2815,PLINE200,SPTS_OMEGA,964228690,2023-01-19 00:59:43,DOWN,,,,
2816,PLINE200,SPTS_OMEGA,964312251,2023-01-19 09:34:57,UP,,,,
2817,PLINE200,SPTS_OMEGA,964319405,2023-01-19 09:58:16,DOWN,,,,
2818,PLINE200,SPTS_OMEGA,964334077,2023-01-19 10:46:05,UP,,,,
2819,PLINE200,SPTS_OMEGA,964383406,2023-01-19 13:19:36,DOWN,,,,
2820,PLINE200,SPTS_OMEGA,964505192,2023-01-19 18:29:33,UP,,,,
2821,PLINE200,SPTS_OMEGA,964597106,2023-01-20 02:21:22,DOWN,,,,
2822,PLINE200,SPTS_OMEGA,964635946,2023-01-20 06:15:42,UP,,,,
2823,PLINE200,SPTS_OMEGA,965195502,2023-01-22 07:47:55,DOWN,,,,
2824,PLINE200,SPTS_OMEGA,965200206,2023-01-22 08:23:22,UP,,,,
2825,PLINE200,SPTS_OMEGA,965362994,2023-01-23 07:55:47,DOWN,,,,
2826,PLINE200,SPTS_OMEGA,965370173,2023-01-23 08:52:17,UP,,,,
2827,PLINE200,SPTS_OMEGA,965410082,2023-01-23 11:15:36,DOWN,,,,
2828,PLINE200,SPTS_OMEGA,965417772,2023-01-23 11:36:40,UP,,,,
2829,PLINE200,SPTS_OMEGA,965444948,2023-01-23 13:31:59,DOWN,,,,
2830,PLINE200,SPTS_OMEGA,965470852,2023-01-23 14:57:43,UP,,,,
2831,PLINE200,SPTS_OMEGA,966010975,2023-01-25 06:33:12,DOWN,,,,
2832,PLINE200,SPTS_OMEGA,966024806,2023-01-25 07:29:44,UP,,,,
2833,PLINE200,WETSTRIP_WB,959756643,2023-01-02 18:27:16,UP,,,,
2834,PLINE200,WETSTRIP_WB,963421295,2023-01-16 15:55:46,DOWN,,,,
2835,PLINE200,WETSTRIP_WB,963526700,2023-01-16 21:17:57,UP,,,,
2836,PLINE200,WETSTRIP_WB,964429050,2023-01-19 15:25:50,DOWN,,,,
2837,PLINE200,WETSTRIP_WB,964471762,2023-01-19 17:39:17,UP,,,,
2838,PLINE200,WETSTRIP_WB,964546787,2023-01-19 21:44:54,DOWN,,,,
2839,PLINE200,WETSTRIP_WB,964557139,2023-01-19 22:34:10,UP,,,,
2840,PLINE200,WETSTRIP_WB,965647593,2023-01-24 00:53:39,DOWN,,,,
2841,PLINE200,WETSTRIP_WB,965650613,2023-01-24 01:12:52,UP,,,,
2842,PLINE200,WETSTRIP_WB,966056854,2023-01-25 10:12:43,DOWN,,,,
2843,PLINE200,WETSTRIP_WB,966063441,2023-01-25 10:37:08,UP,,,,
2844,PLINE200,TEMP_BONDER,959635075,2023-01-02 11:25:00,DOWN,,,,
2845,PLINE200,TEMP_BONDER,960208179,2023-01-04 11:53:15,UP,,,,
2846,PLINE200,TEMP_BONDER,961137444,2023-01-08 03:38:03,DOWN,,,,
2847,PLINE200,TEMP_BONDER,961188142,2023-01-08 14:34:25,UP,,,,
2848,PLINE200,TEMP_BONDER,962920036,2023-01-14 11:38:31,DOWN,,,,
2849,PLINE200,TEMP_BONDER,963111075,2023-01-15 11:26:58,UP,,,,
2850,PLINE200,TEMP_BONDER,963259476,2023-01-16 07:35:51,DOWN,,,,
2851,PLINE200,TEMP_BONDER,963309139,2023-01-16 10:08:48,UP,,,,
2852,PLINE200,TEMP_BONDER,964407330,2023-01-19 14:34:40,DOWN,,,,
2853,PLINE200,TEMP_BONDER,964462965,2023-01-19 17:08:29,UP,,,,
2854,PLINE200,TEMP_BONDER,965074851,2023-01-21 14:16:52,DOWN,,,,
2855,PLINE200,TEMP_BONDER,965202620,2023-01-22 08:39:42,UP,,,,
2856,PLINE200,TEMP_BONDER,965648540,2023-01-24 00:58:59,DOWN,,,,
2857,PLINE200,TEMP_BONDER,965705416,2023-01-24 08:10:11,UP,,,,
2858,PLINE200,TEMP_BONDER,965880009,2023-01-24 17:52:38,DOWN,,,,
2859,PLINE200,TEMP_BONDER,966109271,2023-01-25 13:39:03,UP,,,,
2860,PLINE200,MIRRA_2,959584093,2023-01-02 06:26:51,DOWN,,,,
2861,PLINE200,MIRRA_2,959767161,2023-01-02 19:48:40,UP,,,,
2862,PLINE200,MIRRA_2,961268557,2023-01-09 07:36:57,DOWN,,,,
2863,PLINE200,MIRRA_2,963587748,2023-01-17 02:10:39,UP,,,,
2864,PLINE200,MIRRA_2,963596501,2023-01-17 03:07:21,DOWN,,,,
2865,PLINE200,MIRRA_2,963744474,2023-01-17 15:07:32,UP,,,,
2866,PLINE200,MIRRA_2,963857050,2023-01-17 21:26:06,DOWN,,,,
2867,PLINE200,MIRRA_2,963894230,2023-01-17 23:47:21,UP,,,,
2868,PLINE200,MIRRA_2,965417958,2023-01-23 11:37:10,DOWN,,,,
2869,PLINE200,MIRRA_2,965430495,2023-01-23 12:36:35,UP,,,,
2870,PLINE200,MIRRA_2,965702085,2023-01-24 07:47:31,DOWN,,,,
2871,PLINE200,MIRRA_2,965757080,2023-01-24 11:22:46,UP,,,,
2872,PLINE200,SAM300,959533842,2022-12-31 10:18:23,UP,,,,
2873,PLINE200,PVAT_PLASMA,959854382,2023-01-03 06:52:49,UP,,,,
2874,PLINE200,LAMINATOR,959674194,2023-01-02 13:39:20,UP,,,,
2875,PLINE200,LAMINATOR,962524209,2023-01-13 02:41:20,DOWN,,,,
2876,PLINE200,LAMINATOR,962530242,2023-01-13 03:46:05,UP,,,,
2877,PLINE200,CRESSINGTON200,959586664,2023-01-02 06:47:41,DOWN,,,,
2878,PLINE200,CRESSINGTON200,960714930,2023-01-06 07:56:07,UP,,,,
2879,PLINE200,DNS_8,959534633,2022-12-31 11:05:27,DOWN,,,,
2880,PLINE200,DNS_8,959622902,2023-01-02 10:33:41,UP,,,,
2881,PLINE200,DNS_8,960079416,2023-01-03 22:34:56,DOWN,,,,
2882,PLINE200,DNS_8,960096032,2023-01-04 00:47:19,UP,,,,
2883,PLINE200,DNS_8,960424831,2023-01-05 09:15:43,DOWN,,,,
2884,PLINE200,DNS_8,960467998,2023-01-05 11:25:45,UP,,,,
2885,PLINE200,DNS_8,964231471,2023-01-19 01:13:31,DOWN,,,,
2886,PLINE200,DNS_8,964298921,2023-01-19 08:26:30,UP,,,,
2887,PLINE200,TC_ADVANCED,962905948,2023-01-14 10:22:49,DOWN,,,,
2888,PLINE200,TC_ADVANCED,962914436,2023-01-14 11:16:32,UP,,,,
2889,PLINE200,EXPERT1,959606049,2023-01-02 08:50:24,DOWN,,,,
2890,PLINE200,EXPERT1,959607654,2023-01-02 09:16:56,UP,,,,
2891,PLINE200,EXPERT1,960705985,2023-01-06 07:03:47,DOWN,,,,
2892,PLINE200,EXPERT1,960721084,2023-01-06 08:36:35,UP,,,,
2893,PLINE200,EXPERT1,962555276,2023-01-13 06:57:16,DOWN,,,,
2894,PLINE200,EXPERT1,962569986,2023-01-13 08:05:11,UP,,,,
2895,PLINE200,EXPERT1,962866955,2023-01-14 04:24:08,DOWN,,,,
2896,PLINE200,EXPERT1,962869071,2023-01-14 04:57:10,UP,,,,
2897,PLINE200,EXPERT1,962936278,2023-01-14 13:44:18,DOWN,,,,
2898,PLINE200,EXPERT1,962965335,2023-01-14 16:04:45,UP,,,,
2899,PLINE200,EXPERT1,962967682,2023-01-14 16:28:05,DOWN,,,,
2900,PLINE200,EXPERT1,963454758,2023-01-16 17:40:12,UP,,,,
2901,PLINE200,EXPERT1,965697373,2023-01-24 07:25:15,DOWN,,,,
2902,PLINE200,EXPERT1,965792380,2023-01-24 13:53:48,UP,,,,
2903,PLINE200,MICROS_OUT,959533699,2022-12-31 10:07:40,UP,,,,
2904,PLINE200,MICROS_OUT,965782350,2023-01-24 13:21:08,DOWN,,,,
2905,PLINE200,MICROS_OUT,966027111,2023-01-25 07:41:03,UP,,,,
2906,PLINE200,SAM_AW300,959533856,2022-12-31 10:18:52,UP,,,,
2907,PLINE200,SAM_AW300,962118595,2023-01-11 19:24:28,DOWN,,,,
2908,PLINE200,SAM_AW300,962152133,2023-01-11 21:41:44,UP,,,,
2909,PLINE200,SAM_AW300,962602687,2023-01-13 10:11:06,DOWN,,,,
2910,PLINE200,SAM_AW300,962700174,2023-01-13 15:22:53,UP,,,,
2911,PLINE200,SAM_AW300,966120283,2023-01-25 14:15:23,DOWN,,,,
2912,PLINE200,SAM_AW300,966182787,2023-01-25 17:34:47,UP,,,,
2913,PLINE200,ZI2000,959533755,2022-12-31 10:14:04,DOWN,,,,
2914,PLINE200,THICK1,959533778,2022-12-31 10:15:49,UP,,,,
2915,PLINE200,MARANGONI,959533996,2022-12-31 10:29:18,DOWN,,,,
2916,PLINE200,MARANGONI,959802020,2023-01-02 23:50:19,UP,,,,
2917,PLINE200,MARANGONI,960429337,2023-01-05 09:39:17,DOWN,,,,
2918,PLINE200,MARANGONI,960462112,2023-01-05 11:09:56,UP,,,,
2919,PLINE200,MARANGONI,960843306,2023-01-06 15:55:44,DOWN,,,,
2920,PLINE200,MARANGONI,960853088,2023-01-06 16:44:01,UP,,,,
2921,PLINE200,MARANGONI,961806958,2023-01-10 20:06:07,DOWN,,,,
2922,PLINE200,MARANGONI,961817319,2023-01-10 20:53:06,UP,,,,
2923,PLINE200,MARANGONI,962609103,2023-01-13 10:38:16,DOWN,,,,
2924,PLINE200,MARANGONI,962625965,2023-01-13 11:31:25,UP,,,,
2925,PLINE200,MARANGONI,964206473,2023-01-18 22:49:58,DOWN,,,,
2926,PLINE200,MARANGONI,964214431,2023-01-18 23:28:58,UP,,,,
2927,PLINE200,MARANGONI,966155307,2023-01-25 16:02:36,DOWN,,,,
2928,PLINE200,MARANGONI,966197064,2023-01-25 17:54:18,UP,,,,
2929,PLINE200,LAMINATOR_2,959654939,2023-01-02 12:50:53,UP,,,,
2930,PLINE200,LAMINATOR_2,959849907,2023-01-03 06:26:14,DOWN,,,,
2931,PLINE200,LAMINATOR_2,959861198,2023-01-03 07:36:00,UP,,,,
2932,PLINE200,LAMINATOR_2,961252983,2023-01-09 04:44:24,DOWN,,,,
2933,PLINE200,LAMINATOR_2,961258175,2023-01-09 06:17:58,UP,,,,
2934,PLINE200,LAMINATOR_2,961412210,2023-01-09 17:13:07,DOWN,,,,
2935,PLINE200,LAMINATOR_2,961420020,2023-01-09 17:36:49,UP,,,,
2936,PLINE200,LAMINATOR_2,965565055,2023-01-23 18:38:00,DOWN,,,,
2937,PLINE200,LAMINATOR_2,965704922,2023-01-24 08:05:45,UP,,,,
2938,PLINE200,LAMINATOR_2,965722425,2023-01-24 09:43:51,DOWN,,,,
2939,PLINE200,LAMINATOR_2,965744719,2023-01-24 10:41:24,UP,,,,
2940,PLINE200,40NT,959601069,2023-01-02 08:08:29,UP,,,,
2941,PLINE200,40NT,959928737,2023-01-03 11:30:00,DOWN,,,,
2942,PLINE200,40NT,959934560,2023-01-03 11:53:57,UP,,,,
2943,PLINE200,40NT,959956195,2023-01-03 13:30:42,DOWN,,,,
2944,PLINE200,40NT,959972765,2023-01-03 14:26:42,UP,,,,
2945,PLINE200,40NT,960805020,2023-01-06 14:00:29,DOWN,,,,
2946,PLINE200,40NT,961041517,2023-01-07 11:14:46,UP,,,,
2947,PLINE200,40NT,962489461,2023-01-12 23:27:32,DOWN,,,,
2948,PLINE200,40NT,962809757,2023-01-13 21:52:59,UP,,,,
2949,PLINE200,40NT,964556402,2023-01-19 22:31:38,DOWN,,,,
2950,PLINE200,40NT,964655327,2023-01-20 08:43:31,UP,,,,
2951,PLINE200,MICROS_DIE_2,959533679,2022-12-31 10:06:05,UP,,,,
2952,PLINE200,MICROS_DIE_2,960402802,2023-01-05 07:17:09,DOWN,,,,
2953,PLINE200,MICROS_DIE_2,962371320,2023-01-12 15:35:02,UP,,,,
2954,PLINE200,WYCO,959533771,2022-12-31 10:15:11,DOWN,,,,
2955,PLINE200,CHEMDIS_2,959533886,2022-12-31 10:21:41,UP,,,,
2956,PLINE200,BH800,959532113,2022-12-31 07:27:58,DOWN,,,,
2957,PLINE200,BH800,959652838,2023-01-02 12:42:13,UP,,,,
2958,PLINE200,BH800,960781942,2023-01-06 11:54:52,DOWN,,,,
2959,PLINE200,BH800,960816848,2023-01-06 14:36:21,UP,,,,
2960,PLINE200,BH800,960828396,2023-01-06 15:16:19,DOWN,,,,
2961,PLINE200,BH800,960869248,2023-01-06 17:42:58,UP,,,,
2962,PLINE200,BH800,960922348,2023-01-06 19:04:29,DOWN,,,,
2963,PLINE200,BH800,960945992,2023-01-06 21:30:12,UP,,,,
2964,PLINE200,BH800,961899787,2023-01-11 06:24:53,DOWN,,,,
2965,PLINE200,BH800,962102914,2023-01-11 18:01:05,UP,,,,
2966,PLINE200,BH800,962280677,2023-01-12 10:27:17,DOWN,,,,
2967,PLINE200,BH800,962373343,2023-01-12 15:40:59,UP,,,,
2968,PLINE200,BH800,963948934,2023-01-18 05:19:30,DOWN,,,,
2969,PLINE200,BH800,963969390,2023-01-18 07:31:15,UP,,,,
2970,PLINE200,BH800,964222599,2023-01-19 00:19:55,DOWN,,,,
2971,PLINE200,BH800,964673245,2023-01-20 10:01:09,UP,,,,
2972,PLINE200,BH800,966020556,2023-01-25 07:12:20,DOWN,,,,
2973,PLINE200,BH800,966180114,2023-01-25 17:26:28,UP,,,,
2974,PLINE200,SICONNEX_2,959533244,2022-12-31 09:47:22,DOWN,,,,
2975,PLINE200,SICONNEX_2,959825030,2023-01-03 03:08:00,UP,,,,
2976,PLINE200,SICONNEX_2,965829200,2023-01-24 15:16:42,DOWN,,,,
2977,PLINE200,SICONNEX_2,965849794,2023-01-24 16:28:30,UP,,,,
2978,PLINE200,LASERDEBOND,961049693,2023-01-07 13:15:06,DOWN,,,,
2979,PLINE200,LASERDEBOND,961058837,2023-01-07 14:37:14,UP,,,,
2980,PLINE200,SP2_200,959533827,2022-12-31 10:17:17,DOWN,,,,
2981,PLINE200,SP2_200,959587962,2023-01-02 06:55:45,UP,,,,
2982,PLINE200,SP2_200,960370142,2023-01-05 02:00:00,DOWN,,,,
2983,PLINE200,SP2_200,960395201,2023-01-05 06:36:45,UP,,,,
2984,PLINE200,SP2_200,962195918,2023-01-12 02:00:00,DOWN,,,,
2985,PLINE200,SP2_200,962232280,2023-01-12 06:59:34,UP,,,,
2986,PLINE200,SP2_200,963308096,2023-01-16 10:05:37,DOWN,,,,
2987,PLINE200,SP2_200,963319766,2023-01-16 10:34:11,UP,,,,
2988,PLINE200,SP2_200,964063820,2023-01-18 14:16:41,DOWN,,,,
2989,PLINE200,SP2_200,964076269,2023-01-18 14:48:18,UP,,,,
2990,PLINE200,SP2_200,964239221,2023-01-19 02:00:00,DOWN,,,,
2991,PLINE200,SP2_200,964287136,2023-01-19 07:23:46,UP,,,,
2992,PLINE200,EASYLOAD,959533359,2022-12-31 09:52:59,UP,,,,
2993,PLINE200,APREO,959586582,2023-01-02 06:47:13,DOWN,,,,
2994,PLINE200,APREO,960714916,2023-01-06 07:55:57,UP,,,,
2995,PLINE200,CS4800,959533336,2022-12-31 09:52:39,DOWN,,,,
2996,PLINE200,CS4800,959592069,2023-01-02 07:20:44,UP,,,,
2997,PLINE200,CS4800,965688739,2023-01-24 06:45:00,DOWN,,,,
2998,PLINE200,CS4800,965712931,2023-01-24 09:14:54,UP,,,,
2999,PLINE200,UVO,959936475,2023-01-03 12:01:21,UP,,,,
3000,PLINE200,UVO,962602865,2023-01-13 10:12:28,DOWN,,,,
3001,PLINE200,UVO,962605911,2023-01-13 10:23:55,UP,,,,
3002,PLINE200,L5_DICER,959718299,2023-01-02 17:17:24,DOWN,,,,
3003,PLINE200,L5_DICER,959719613,2023-01-02 17:27:26,UP,,,,
3004,PLINE200,L5_DICER,963526019,2023-01-16 21:11:17,DOWN,,,,
3005,PLINE200,L5_DICER,963531488,2023-01-16 21:42:42,UP,,,,
3006,PLINE200,L5_DICER,966040817,2023-01-25 09:14:34,DOWN,,,,
3007,PLINE200,L5_CLEANER,966040833,2023-01-25 09:14:45,DOWN,,,,
3008,PLINE200,PLATO,959533731,2022-12-31 10:10:33,DOWN,,,,
3009,PLINE200,PLATO,959653838,2023-01-02 12:45:09,UP,,,,
3010,PLINE200,PLATO,960230547,2023-01-04 13:44:35,DOWN,,,,
3011,PLINE200,PLATO,960363920,2023-01-05 01:17:57,UP,,,,
3012,PLINE200,PLATO,960983315,2023-01-07 02:17:06,DOWN,,,,
3013,PLINE200,PLATO,962557865,2023-01-13 07:11:27,UP,,,,
3014,PLINE200,PLATO,963090974,2023-01-15 08:03:19,DOWN,,,,
3015,PLINE200,PLATO,963128151,2023-01-15 13:09:14,UP,,,,
3016,PLINE200,PLATO,963722111,2023-01-17 14:08:22,DOWN,,,,
3017,PLINE200,PLATO,963984172,2023-01-18 09:20:43,UP,,,,
3018,PLINE200,PLATO,964679769,2023-01-20 10:20:02,DOWN,,,,
3019,PLINE200,PLATO,965194355,2023-01-22 07:40:20,UP,,,,
3020,PLINE200,PLATO,965707939,2023-01-24 08:39:16,DOWN,,,,
3021,PLINE200,PLATO,965806633,2023-01-24 14:25:00,UP,,,,
3022,PLINE200,MICROS_DIE,959533683,2022-12-31 10:06:29,UP,,,,
3023,PLINE200,SETNA,961964505,2023-01-11 10:36:07,UP,,,,
3024,PLINE200,HERCULES_NIL,964907784,2023-01-20 21:32:30,DOWN,,,,
3025,PLINE200,HERCULES_NIL,964913155,2023-01-20 21:48:42,UP,,,,
3026,PLINE200,SEZ_3,959705133,2023-01-02 15:39:29,DOWN,,,,
3027,PLINE200,SEZ_3,959717506,2023-01-02 17:09:14,UP,,,,
3028,PLINE200,SEZ_3,960393787,2023-01-05 06:27:08,DOWN,,,,
3029,PLINE200,SEZ_3,960481498,2023-01-05 12:13:49,UP,,,,
3030,PLINE200,SEZ_3,961639615,2023-01-10 10:36:33,DOWN,,,,
3031,PLINE200,SEZ_3,961645567,2023-01-10 10:55:27,UP,,,,
3032,PLINE200,SEZ_3,963108272,2023-01-15 11:09:09,DOWN,,,,
3033,PLINE200,SEZ_3,963258989,2023-01-16 07:32:26,UP,,,,
3034,PLINE200,SEZ_3,963653523,2023-01-17 09:46:22,DOWN,,,,
3035,PLINE200,SEZ_3,963684230,2023-01-17 11:14:36,UP,,,,
3036,PLINE200,SEZ_3,964296544,2023-01-19 08:08:04,DOWN,,,,
3037,PLINE200,SEZ_3,964764451,2023-01-20 14:22:15,UP,,,,
3038,PLINE200,SEZ_3,965454430,2023-01-23 13:58:25,DOWN,,,,
3039,PLINE200,SEZ_3,965482626,2023-01-23 15:31:50,UP,,,,
3040,PLINE200,SEZ_3,966064854,2023-01-25 10:40:27,DOWN,,,,
3041,PLINE200,SEZ_3,966075491,2023-01-25 11:17:58,UP,,,,
3042,PLINE200,SEZ_3,966182545,2023-01-25 17:33:47,DOWN,,,,
3043,PLINE200,SEZ_3,966230951,2023-01-25 20:01:54,UP,,,,
3044,PLINE200,SEZ_3,966244451,2023-01-25 20:53:44,DOWN,,,,
3045,PLINE200,SEZ_3,966250797,2023-01-25 21:28:14,UP,,,,
3046,PLINE200,DNS_10,959534663,2022-12-31 11:06:27,DOWN,,,,
3047,PLINE200,DNS_10,960068149,2023-01-03 21:31:12,UP,,,,
3048,PLINE200,DNS_10,961570092,2023-01-10 02:31:25,DOWN,,,,
3049,PLINE200,DNS_10,961571323,2023-01-10 02:45:50,UP,,,,
3050,PLINE200,DNS_10,962547004,2023-01-13 05:42:00,DOWN,,,,
3051,PLINE200,DNS_10,962548905,2023-01-13 05:57:03,UP,,,,
3052,PLINE200,DNS_10,963523966,2023-01-16 20:53:07,DOWN,,,,
3053,PLINE200,DNS_10,963525176,2023-01-16 21:07:04,UP,,,,
3054,PLINE200,DNS_10,963550877,2023-01-16 22:59:05,DOWN,,,,
3055,PLINE200,DNS_10,963723013,2023-01-17 14:10:52,UP,,,,
3056,PLINE200,DNS_10,963733429,2023-01-17 14:41:46,DOWN,,,,
3057,PLINE200,DNS_10,963819613,2023-01-17 18:13:50,UP,,,,
3058,PLINE200,DNS_10,965041427,2023-01-21 10:42:10,DOWN,,,,
3059,PLINE200,DNS_10,965044272,2023-01-21 10:55:18,UP,,,,
3060,PLINE200,DNS_10,965931142,2023-01-24 22:17:27,DOWN,,,,
3061,PLINE200,DNS_10,965946820,2023-01-24 23:24:34,UP,,,,
3062,PLINE200,CONTOUR_GTX,959533280,2022-12-31 09:51:12,DOWN,,,,
3063,PLINE200,NIKON_L300N,959533713,2022-12-31 10:09:01,UP,,,,
3064,PLINE200,A412_2,960224255,2023-01-04 13:17:55,DOWN,,,,
3065,PLINE200,A412_2,960422053,2023-01-05 08:53:52,UP,,,,
3066,PLINE200,A412_2,962682697,2023-01-13 14:31:58,DOWN,,,,
3067,PLINE200,A412_2,962804316,2023-01-13 21:30:49,UP,,,,
3068,PLINE200,SPTS_BEOL,965349076,2023-01-23 06:50:10,DOWN,,,,
626,PLINE300,,959601853,2023-01-02 08:15:09,DOWN,SC1950,UP,DOWN,LithoCluster_1950.0
586,PLINE300,,959602003,2023-01-02 08:16:02,DOWN,TR1950,UP,DOWN,LithoCluster_1950.0
627,PLINE300,,959635661,2023-01-02 11:26:45,DOWN,SC1950,DOWN,DOWN,LithoCluster_1950.0
587,PLINE300,,959776086,2023-01-02 21:14:10,DOWN,TR1950,DOWN,UP,LithoCluster_1950.0
628,PLINE300,,959869807,2023-01-03 09:02:22,UP,SC1950,UP,UP,LithoCluster_1950.0
588,PLINE300,,959953684,2023-01-03 13:17:25,DOWN,TR1950,UP,DOWN,LithoCluster_1950.0
589,PLINE300,,959960788,2023-01-03 13:49:21,UP,TR1950,UP,UP,LithoCluster_1950.0
590,PLINE300,,960389153,2023-01-05 05:31:54,DOWN,TR1950,UP,DOWN,LithoCluster_1950.0
591,PLINE300,,960391100,2023-01-05 05:49:09,UP,TR1950,UP,UP,LithoCluster_1950.0
592,PLINE300,,960680936,2023-01-06 03:08:31,DOWN,TR1950,UP,DOWN,LithoCluster_1950.0
593,PLINE300,,960961772,2023-01-06 22:30:04,UP,TR1950,UP,UP,LithoCluster_1950.0
594,PLINE300,,961273417,2023-01-09 08:17:17,DOWN,TR1950,UP,DOWN,LithoCluster_1950.0
595,PLINE300,,961294847,2023-01-09 10:00:36,UP,TR1950,UP,UP,LithoCluster_1950.0
596,PLINE300,,961389843,2023-01-09 15:54:57,DOWN,TR1950,UP,DOWN,LithoCluster_1950.0
597,PLINE300,,961403850,2023-01-09 16:38:55,UP,TR1950,UP,UP,LithoCluster_1950.0
598,PLINE300,,961487298,2023-01-09 19:06:35,DOWN,TR1950,UP,DOWN,LithoCluster_1950.0
599,PLINE300,,961506292,2023-01-09 19:37:24,UP,TR1950,UP,UP,LithoCluster_1950.0
600,PLINE300,,962219214,2023-01-12 05:10:42,DOWN,TR1950,UP,DOWN,LithoCluster_1950.0
601,PLINE300,,962523172,2023-01-13 02:35:00,UP,TR1950,UP,UP,LithoCluster_1950.0
602,PLINE300,,962808635,2023-01-13 21:45:00,DOWN,TR1950,UP,DOWN,LithoCluster_1950.0
