CSIM_TIMESTAMP,Area,DEL_FLAG,ENT_NAME,FACILITY,ROW_ID
2022-11-17 18:08:45,Area/WMCE/Clean/Etch,N,SEZ_2,PLINE200,3954
2022-11-17 18:12:49,Area/WMCE/Cmp/Cmp,N,MIRRA_OX,PLINE200,5127
2022-11-17 18:13:13,Area/WMCE/Cmp/Cmp,N,REFLEXION_4,PLINE300,7053
2022-11-17 18:15:56,Area/DDCVD/Deposition/CVD,N,FSM_CU,PLINE200,3854
2022-11-17 18:19:58,Area/DDALD/Deposition/ALD,N,EXCEL_1,PLINE300,10475
2022-11-17 18:26:42,Area/ISE/Stocker/Stocker,N,PRACTOR_3,PLINE300,7457
2022-11-17 18:28:11,Area/DDCVD/Deposition/CVD,N,DCVD_CF,PLINE200,3838
2022-11-17 18:29:14,Area/WMCE/Clean/Etch,N,DNS_4,PLINE300,6277
2022-11-17 18:50:46,Area/Litho/Exposure/Track,N,TELACT8_200,PLINE200,3966
2022-11-17 18:53:33,Area/ILIME/Metrology/Inspections,N,HITACHI9380,PLINE300,1232
2022-11-17 18:57:21,Area/Litho/Misc/Misc,N,BLUE_M_BCB,PLINE200,4422
2022-11-17 18:59:29,Area/ILIME/Metrology,N,RS100C_2,PLINE300,2077
2022-11-17 19:00:36,Area/ILIME/Metrology/Inspections,N,POLARKERR_2,PLINE300,20581
2022-11-17 19:01:09,Area/ILIME/Metrology/Inspections,N,NX3DM,PLINE300,12107
2022-11-17 19:04:36,Area/ILIME/Metrology/Inspections,N,PWG5,PLINE300,24324
2022-11-17 19:11:07,Area/DDPVD/Deposition/PVD,N,SIGMA,PLINE300,16706
2022-11-17 19:12:28,Area/ILIME/Metrology/Inspections,N,MH300,PLINE300,12949
2022-11-17 19:13:04,Area/ILIME/Metrology/Ellipsometry,N,F5_SCD,PLINE300,79
2022-11-17 19:14:02,Area/WMCE/Clean/Etch,N,DNS_5,PLINE300,10986
2022-11-17 19:14:03,Area/DDCVD/Deposition/CVD,N,PRODUCER,PLINE300,264
2022-11-17 19:21:52,Area/WMCE/Clean/Clean,N,TEL_NS300,PLINE300,7561
2022-11-17 19:26:13,Area/WMCE/Plating/Plating,N,SABRE,PLINE300,11160
2022-11-17 19:35:30,Area/ILIME/Metrology/Inspections,N,ARCHER200,PLINE300,4934
2022-11-17 19:36:55,Area/WMCE/CarrierClean/CarrierClean,N,HTC8020,PLINE200,4547
2022-11-17 19:41:10,Area/WMCE/Plating/Plating,N,RAIDER_4,PLINE300,6638
2022-11-17 19:53:32,Area/DDEPI/Deposition/EPI,N,INTREPID_2,PLINE300,18986
2022-11-17 19:54:00,Area/DDCVD/Deposition/CVD,N,ALTUS,PLINE300,22439
2022-11-17 19:55:38,Area/ILIME/Metrology/Inspections,N,INS3300,PLINE300,261
2022-11-17 19:57:07,Area/Litho/Exposure/Track,N,TR1950,PLINE300,7353
2022-11-17 20:01:10,Area/ILIME/Metrology/Inspections,N,HITACHI4000,PLINE300,2909
2022-11-17 20:03:36,Area/ILIME/Metrology/Inspections,N,MICROS_DETS,PLINE200,3877
2022-11-17 20:03:59,Area/ILIME/Metrology/Inspections,N,JVX7300M,PLINE300,8487
2022-11-17 20:07:57,Area/DDCVD/Deposition/CVD,N,CENTURA_W,PLINE200,3836
2022-11-17 20:20:00,Area/DDALD/Deposition/ALD,N,XP4_2,PLINE300,13686
2022-11-17 20:20:41,Area/ISE/Etch/CombinedEtch,N,DOM_BEOL_CU,PLINE200,3840
2022-11-17 20:21:53,Area/DDALD/Deposition/ALD,N,EAGLE12,PLINE300,1400
2022-11-17 20:24:07,Area/ISE/Etch/CombinedEtch,N,SPTS_OMEGA,PLINE200,8907
2022-11-17 20:27:50,Area/ISE/Etch/Strip,N,MATRIX,PLINE200,3709
2022-11-17 20:30:32,Area/ELMIC/Metrology/Inspections,N,TEM_METROLOGY,PLINE300,15206
2022-11-17 20:31:10,Area/DDEPI/Deposition/EPI,N,CENTURA_EPI,PLINE300,12627
2022-11-17 20:31:18,Area/DDEPI/Deposition/EPI,N,RIBER,PLINE200,5231
2022-11-17 20:31:32,Area/DDDIFFUSION/Anneal/AnnealOven,N,A412_2,PLINE200,26167
2022-11-17 20:33:20,Area/ISE/Sorter/Sorter,N,SORT_DETS,PLINE200,3957
2022-11-17 20:36:27,Area/ILIME/Metrology/Inspections,N,MICROS_INSP,PLINE200,3878
2022-11-17 20:37:26,Area/ISE/Etch/CombinedEtch,N,LAM_E5,PLINE300,7694
2022-11-17 20:38:58,Area/ISE/Etch/Strip,N,MATTSON_II,PLINE200,3873
2022-11-17 20:39:14,Area/DDDIFFUSION/Anneal/AnnealOven,N,P3_NITRIDE,PLINE200,3937
2022-11-17 20:39:59,Area/ISE/Implantation/Implantation,N,XR80,PLINE200,3978
2022-11-17 20:42:07,Area/ISE/Etch/CombinedEtch,N,TEL_TACTRAS,PLINE300,7380
2022-11-17 20:44:18,Area/DDDIFFUSION/Anneal/AnnealOven,N,P5_CF,PLINE200,3938
2022-11-17 20:46:57,Area/WMCE/Clean/Etch,N,SEZ_3,PLINE200,24758
2022-11-17 20:48:12,Area/ILIME/Metrology/Inspections,N,ISIS,PLINE200,4436
2022-11-17 20:48:14,Area/WMCE/Clean/Etch,N,SAT2,PLINE200,3950
2022-11-17 20:51:31,Area/ILIME/Metrology/Inspections,N,INS300,PLINE300,2003
2022-11-17 20:53:39,Area/ELMIC/Metrology/Inspections,N,METRIOS,PLINE300,14921
2022-11-17 20:54:09,Area/WMCE/Clean/Etch,N,DVPRIME_1,PLINE300,24493
2022-11-17 20:59:36,Area/ILIME/Metrology/Inspections,N,NXWAFER,PLINE300,22450
2022-11-17 21:00:15,Area/ILIME/Metrology/Inspections,N,MENTOR300,PLINE300,2461
2022-11-17 21:00:41,Area/ISE/Etch/Strip,N,INTEGRA,PLINE300,4785
2022-11-17 21:04:01,Area/ILIME/Metrology/Txrf,N,TXRF300,PLINE300,4806
2022-11-17 21:04:40,Area/ILIME/Metrology/Ellipsometry,N,SCD100,PLINE300,429
2022-11-17 21:06:01,Area/DDPVD/Deposition/PVD,N,ANELVA_2,PLINE300,8105
2022-11-17 21:06:17,Area/WMCE/Clean/Etch,N,CHRONOS_WB,PLINE200,6852
2022-11-17 21:07:26,Area/DDDIFFUSION/Anneal/AnnealOven,N,P2_TEOS,PLINE200,3936
2022-11-17 21:10:56,Area/WMCE/Cmp/Cmp,N,MIRRA_2,PLINE200,9466
2022-11-17 21:11:16,Area/WMCE/Cmp/Cmp,N,F_REX300X_1,PLINE300,13186
2022-11-17 21:12:19,Area/Litho/Exposure/Scanner,N,SC1000,PLINE300,13809
2022-11-17 21:14:09,Area/WMCE/Clean/Etch,N,DNS_8,PLINE200,12767
2022-11-17 21:16:10,Area/Litho/Exposure/Track,N,ACT12_MTM,PLINE200,5463
2022-11-17 21:17:01,Area/WMCE/Clean/Etch,N,SEZ304,PLINE300,433
2022-11-17 21:18:28,Area/ILIME/Metrology/Inspections,N,CS4800,PLINE200,23002
2022-11-17 21:19:10,Area/WMCE/Clean/Etch,N,ETCH_WB,PLINE200,3850
2022-11-17 21:20:28,Area/ILIME/Metrology/Profilometry,N,PROFILER,PLINE200,5623
2022-11-17 21:21:10,Area/DDPVD/Deposition/PVD,N,ENDURA_2,PLINE300,1062
2022-11-17 21:21:45,Area/ILIME/Metrology/Inspections,N,MENTOR200,PLINE200,3874
2022-11-17 21:23:52,Area/ILIME/Metrology/Defectivity,N,SP1_DLS,PLINE200,3960
2022-11-17 21:25:56,Area/ISE/Sorter/Sorter,N,SORT5,PLINE300,19412
2022-11-17 21:26:45,Area/ILIME/Metrology/Defectivity,N,SAM_AW300,PLINE200,13589
2022-11-17 21:27:35,Area/ISE/Sorter/Sorter,N,SORT2,PLINE300,150
2022-11-17 21:32:54,Area/WMCE/Clean/Etch,N,CHRONOS_SRD,PLINE200,6858
2022-11-17 21:33:10,Area/DDDIFFUSION/Anneal/AnnealOven,N,A412_3,PLINE300,7633
2022-11-17 21:36:15,Area/ELMIC/Metrology/Inspections,N,VERIOS,PLINE300,20579
2022-11-17 21:38:08,Area/ISE/Sorter/Sorter,N,SORT4,PLINE300,11786
2022-11-17 21:42:01,Area/WBA/Assembly/Dicing,N,EDGE_TRIM,PLINE200,8598
2022-11-17 21:42:16,Area/DDALD/Deposition/ALD,N,POLYGON,PLINE200,3943
2022-11-17 21:43:24,Area/DDALD/Deposition/ALD,N,XP8,PLINE300,11146
2022-11-17 21:44:36,Area/ILIME/Metrology/Inspections,N,CIRCL,PLINE300,10087
2022-11-17 21:45:00,Area/Litho/Exposure/Track,N,TR3300,PLINE300,8133
2022-11-17 21:45:21,Area/WBA/Assembly/Bonding,N,FUSIONBONDER,PLINE200,8847
2022-11-17 21:51:59,Area/DDPVD/Deposition/PVD,N,ENDURA1,PLINE200,3846
2022-11-17 21:52:19,Area/ISE/Sorter/Sorter,N,SORT3,PLINE300,1637
2022-11-17 21:52:33,Area/WMCE/Cmp/Cmp,N,REFLEXION,PLINE300,938
2022-11-17 21:53:34,Area/DDCVD/Deposition/CVD,N,CENTURA,PLINE300,260
2022-11-17 21:53:47,Area/ISE/Etch/CombinedEtch,N,LAM_E6,PLINE300,19200
2022-11-17 21:55:03,Area/Scheduler/Dummy-Area/Dummy-Area,N,SCHEDULER,PLINE300,1507
2022-11-17 21:55:16,Area/ILIME/Metrology/Ellipsometry,N,F5_2,PLINE200,3852
2022-11-17 21:56:41,Area/ILIME/Metrology/Ellipsometry,N,ALERIS,PLINE300,2862
2022-11-17 21:56:43,Area/ILIME/Metrology/Defectivity,N,SP5,PLINE300,20556
2022-11-17 21:57:02,Area/Litho/Exposure/Track,N,TR3400,PLINE300,20749
2022-11-17 21:57:49,Area/WMCE/Cmp/Cmp,N,REFLEXION_2,PLINE300,1073
2022-11-17 21:58:30,Area/ILIME/Metrology/Defectivity,N,EDR7100,PLINE300,9588
2022-11-17 22:00:40,Area/WMCE/Clean/Etch,N,CINTILLIO,PLINE200,6004
2022-11-17 22:02:33,Area/ISE/Stocker/Stocker,N,PRACTOR,PLINE300,1094
2022-11-17 22:02:37,Area/Litho/Exposure/Scanner,N,SC1950,PLINE300,7379
2022-11-17 22:03:45,Area/DDCVD/Deposition/CVD,N,AMAT_CVD,PLINE200,3822
2022-11-17 22:03:54,Area/ILIME/Metrology/Inspections,N,MICROS_DIE_2,PLINE200,19167
2022-11-17 22:04:14,Area/ILIME/Metrology,N,RS100C,PLINE300,265
2022-11-17 22:04:40,Area/DDDIFFUSION/Anneal/AnnealOven,N,A412_4,PLINE300,13306
2022-11-17 22:04:47,Area/WMCE/Clean/Clean,N,DNS,PLINE300,76
2022-11-17 22:04:54,Area/Litho/Exposure/Scanner,N,ASM200,PLINE200,3829
2022-11-17 22:07:09,Area/ILIME/Metrology/Inspections,N,H5000_2,PLINE300,10206
2022-11-17 22:07:09,Area/ISE/Stocker/Stocker,N,PRACTOR_2,PLINE300,3755
2022-11-17 22:07:33,Area/ILIME/Metrology/Defectivity,N,SP3,PLINE300,8074
2022-11-17 22:08:36,Area/WMCE/Clean/Etch,N,DNS_6,PLINE300,10996
2022-11-17 22:08:56,Area/ILIME/Metrology/Inspections,N,SPECTRA10K,PLINE300,13060
2022-11-17 22:09:48,Area/DDPVD/Deposition/PVD,N,ELECTRA_CF,PLINE200,3844
2022-11-17 22:10:13,Area/ISE/Sorter/Sorter,N,SORT_CU,PLINE200,3956
2022-11-17 22:10:16,Area/ELMIC/Metrology/Inspections,N,HELIOS1200,PLINE300,10907
