fo_row_id,Datim,EVENT_ROW_ID,State
4033,10/11/2022 11:40,940118458,UP
4037,10/11/2022 11:40,940118475,UP
4035,10/11/2022 11:41,940118492,UP
4036,10/11/2022 11:41,940118504,UP
4034,10/11/2022 11:42,940118700,UP
4031,10/11/2022 11:44,940119383,UP
22995,10/11/2022 11:45,940119611,UP
22997,10/11/2022 11:45,940119613,UP
22999,10/11/2022 11:45,940119615,UP
23001,10/11/2022 11:45,940119617,UP
22985,10/11/2022 11:45,940119619,UP
22986,10/11/2022 11:45,940119621,UP
22993,10/11/2022 11:45,940119623,UP
22978,10/11/2022 11:45,940119625,PARTLY_UP
1082,10/11/2022 11:46,940119793,IN_REPAIR
1082,10/11/2022 11:46,940119812,SPC_TEST
14921,10/11/2022 11:53,940121202,RESERVED
1252,10/11/2022 11:55,940121735,UP
1253,10/11/2022 11:55,940121737,UP
1254,10/11/2022 11:55,940121741,UP
1249,10/11/2022 11:55,940121743,UP
1250,10/11/2022 11:55,940121751,UP
244,10/11/2022 12:12,940123859,RESERVED
1900,10/11/2022 12:12,940123861,RESERVED
243,10/11/2022 12:12,940123863,RESERVED
262,10/11/2022 12:12,940123865,RESERVED
8487,10/11/2022 12:12,940123889,UP
10088,10/11/2022 12:14,940124421,UP
10089,10/11/2022 12:14,940124423,UP
10090,10/11/2022 12:14,940124429,UP
10093,10/11/2022 12:14,940124433,UP
10094,10/11/2022 12:14,940124438,UP
10095,10/11/2022 12:15,940124497,PARTLY_UP
10087,10/11/2022 12:15,940124499,PARTLY_UP
429,10/11/2022 12:19,940124999,UP
5132,10/11/2022 12:19,940125057,UP
5127,10/11/2022 12:19,940125077,PARTLY_UP
261,10/11/2022 12:20,940125168,PARTLY_UP
13189,10/11/2022 12:22,940125806,IN_REPAIR
9576,10/11/2022 12:24,940125983,UP
19749,10/11/2022 12:24,940125986,UP
9567,10/11/2022 12:24,940125988,UP
9566,10/11/2022 12:24,940125992,PARTLY_UP
10507,10/11/2022 12:31,940126695,SPC_TEST
19209,10/11/2022 12:34,940127131,UP
19204,10/11/2022 12:34,940127133,UP
12688,10/11/2022 12:34,940127147,UP
12694,10/11/2022 12:34,940127149,UP
4673,10/11/2022 12:36,940127303,UP
3851,10/11/2022 12:45,940128389,UP
20568,10/11/2022 12:48,940129221,PARTLY_UP
11806,10/11/2022 12:53,940130618,UP
6953,10/11/2022 12:53,940130635,UP
6960,10/11/2022 12:53,940130650,UP
8907,10/11/2022 12:53,940130796,IDLE_ERROR
6964,10/11/2022 12:53,940130799,UP
5635,10/11/2022 12:55,940131050,UP
12107,10/11/2022 12:57,940131636,UP
9590,10/11/2022 13:03,940132772,RESERVED
21906,10/11/2022 13:03,940132775,RESERVED
9588,10/11/2022 13:03,940132777,RESERVED
7457,10/11/2022 13:07,940133302,IDLE_ERROR
4673,10/11/2022 13:08,940133379,RESERVED
4424,10/11/2022 13:08,940133396,RESERVED
24664,10/11/2022 13:11,940133712,IN_MAINT
24652,10/11/2022 13:11,940133726,UP
7151,10/11/2022 13:11,940133734,UP
6959,10/11/2022 13:11,940133780,UP
6961,10/11/2022 13:11,940133791,UP
24663,10/11/2022 13:11,940133817,IN_MAINT
8907,10/11/2022 13:12,940133951,IN_REPAIR
8907,10/11/2022 13:12,940133956,UP
12949,10/11/2022 13:16,940134524,IN_REPAIR
12949,10/11/2022 13:16,940134562,UP
10206,10/11/2022 13:24,940137239,RESERVED
10088,10/11/2022 13:28,940139108,RESERVED
10089,10/11/2022 13:28,940139111,RESERVED
10090,10/11/2022 13:28,940139113,RESERVED
10093,10/11/2022 13:28,940139115,RESERVED
10094,10/11/2022 13:28,940139117,RESERVED
10095,10/11/2022 13:28,940139119,RESERVED
10087,10/11/2022 13:28,940139121,RESERVED
4057,10/11/2022 13:32,940140014,IDLE_ERROR
3938,10/11/2022 13:32,940140016,PARTLY_UP
4057,10/11/2022 13:32,940140033,IN_REPAIR
14546,10/11/2022 13:34,940140269,UP
16686,10/11/2022 13:35,940140367,UP
4126,10/11/2022 13:41,940141406,RESERVED
4124,10/11/2022 13:41,940141409,RESERVED
3848,10/11/2022 13:41,940141430,RESERVED
22450,10/11/2022 13:51,940144369,RESERVED
8786,10/11/2022 13:51,940144373,RESERVED
14921,10/11/2022 13:51,940144528,PARTLY_UP
13809,10/11/2022 13:52,940144663,RESERVED
6853,10/11/2022 13:52,940144698,SPC_TEST
4524,10/11/2022 13:52,940144759,UP
4524,10/11/2022 13:52,940144761,PARTLY_UP
4524,10/11/2022 13:53,940145013,UP
2003,10/11/2022 13:55,940145493,IDLE_ERROR
20579,10/11/2022 13:55,940145509,PARTLY_UP
8133,10/11/2022 13:55,940145786,UP
8133,10/11/2022 13:56,940145793,PARTLY_UP
14921,10/11/2022 13:56,940146045,RESERVED
8046,10/11/2022 13:56,940146080,SPC_TEST
8133,10/11/2022 13:57,940146182,UP
6278,10/11/2022 13:59,940147867,UP
6279,10/11/2022 13:59,940147869,UP
6277,10/11/2022 13:59,940147871,UP
10907,10/11/2022 13:59,940147897,SPC_TEST
20568,10/11/2022 14:00,940148148,RESERVED
19780,10/11/2022 14:00,940148212,IN_MAINT
19781,10/11/2022 14:01,940148402,IN_MAINT
19782,10/11/2022 14:01,940148408,IN_MAINT
19783,10/11/2022 14:01,940148416,IN_MAINT
19784,10/11/2022 14:01,940148420,IN_MAINT
19785,10/11/2022 14:01,940148422,IN_MAINT
6285,10/11/2022 14:02,940149134,SPC_TEST
14474,10/11/2022 14:05,940150233,SPC_TEST
10067,10/11/2022 14:05,940150258,SPC_TEST
9672,10/11/2022 14:06,940150520,SPC_TEST
6285,10/11/2022 14:12,940151811,UP
434,10/11/2022 14:15,940152903,IN_MAINT
435,10/11/2022 14:15,940152906,IN_MAINT
436,10/11/2022 14:15,940152909,IN_MAINT
433,10/11/2022 14:15,940152917,IN_MAINT
6856,10/11/2022 14:16,940153017,UP
434,10/11/2022 14:16,940153082,UP
435,10/11/2022 14:16,940153087,UP
436,10/11/2022 14:16,940153091,UP
433,10/11/2022 14:16,940153096,UP
15466,10/11/2022 14:20,940154546,SPC_TEST
11108,10/11/2022 14:24,940158345,RESERVED
1398,10/11/2022 14:24,940158401,SPC_TEST
7776,10/11/2022 14:25,940158534,IDLE_ERROR
7771,10/11/2022 14:25,940158542,PARTLY_UP
1399,10/11/2022 14:25,940158599,SPC_TEST
1398,10/11/2022 14:28,940159519,UP
1399,10/11/2022 14:28,940159536,UP
2294,10/11/2022 14:34,940161539,SPC_TEST
25332,10/11/2022 14:34,940161548,IDLE_ERROR
7776,10/11/2022 14:35,940161559,IN_REPAIR
7776,10/11/2022 14:35,940161573,SPC_TEST
7771,10/11/2022 14:35,940161577,UP
1070,10/11/2022 14:35,940161648,SPC_TEST
19811,10/11/2022 14:37,940162040,IDLE_ERROR
12686,10/11/2022 14:37,940162047,PARTLY_UP
4424,10/11/2022 14:37,940162207,UP
19781,10/11/2022 14:41,940163339,UP
19782,10/11/2022 14:41,940163388,UP
15148,10/11/2022 14:41,940163448,SPC_TEST
19783,10/11/2022 14:41,940163458,UP
19784,10/11/2022 14:41,940163486,UP
19785,10/11/2022 14:41,940163704,UP
3884,10/11/2022 14:49,940166153,IN_MAINT
2003,10/11/2022 14:52,940167232,IN_REPAIR
2003,10/11/2022 14:52,940167256,UP
11926,10/11/2022 14:56,940168432,SPC_TEST
3965,10/11/2022 14:57,940168983,IN_MAINT
3965,10/11/2022 14:58,940169158,PARTLY_UP
24652,10/11/2022 14:58,940169205,RESERVED
3964,10/11/2022 14:58,940169289,IN_MAINT
3964,10/11/2022 14:59,940169442,UP
3714,10/11/2022 15:01,940169978,SPC_TEST
19780,10/11/2022 15:01,940169986,SPC_TEST
19780,10/11/2022 15:01,940170228,UP
3714,10/11/2022 15:02,940170254,IN_MAINT
3714,10/11/2022 15:02,940170318,SPC_TEST
3714,10/11/2022 15:05,940171684,UP
3966,10/11/2022 15:06,940171970,IN_MAINT
4062,10/11/2022 15:07,940172096,UP
4064,10/11/2022 15:07,940172101,UP
3940,10/11/2022 15:07,940172107,UP
3966,10/11/2022 15:07,940172172,SPC_TEST
15466,10/11/2022 15:07,940172347,UP
3966,10/11/2022 15:08,940172770,UP
10449,10/11/2022 15:15,940174412,RESERVED
21030,10/11/2022 15:36,940177664,SPC_TEST
4673,10/11/2022 15:41,940180446,UP
4779,10/11/2022 15:42,940180689,SPC_TEST
4673,10/11/2022 15:42,940180713,RESERVED
999,10/11/2022 15:43,940181101,SPC_TEST
23988,10/11/2022 15:51,940183144,RESERVED
20579,10/11/2022 15:53,940183576,RESERVED
8786,10/11/2022 15:58,940185065,UP
20795,10/11/2022 16:01,940186435,RESERVED
18994,10/11/2022 16:03,940186584,SPC_TEST
5498,10/11/2022 16:06,940187090,IN_MAINT
22444,10/11/2022 16:06,940187104,IN_REPAIR
6285,10/11/2022 16:08,940187766,SPC_TEST
22787,10/11/2022 16:09,940187832,SPC_TEST
22439,10/11/2022 16:09,940187835,SPC_TEST
22444,10/11/2022 16:09,940187848,SPC_TEST
4057,10/11/2022 16:10,940187937,UP
3938,10/11/2022 16:10,940187939,UP
6285,10/11/2022 16:10,940187966,UP
9011,10/11/2022 16:12,940188374,SPC_TEST
9006,10/11/2022 16:12,940188384,UP
4199,10/11/2022 16:14,940188531,SPC_TEST
4200,10/11/2022 16:15,940188533,SPC_TEST
3947,10/11/2022 16:16,940188884,UP
3947,10/11/2022 16:16,940188887,SPC_TEST
4199,10/11/2022 16:17,940188906,UP
4200,10/11/2022 16:17,940188911,UP
4201,10/11/2022 16:17,940188925,UP
4926,10/11/2022 16:21,940190348,RESERVED
8643,10/11/2022 16:21,940190603,UP
10907,10/11/2022 16:22,940190727,UP
8643,10/11/2022 16:23,940190845,IDLE_ERROR
5127,10/11/2022 16:23,940190847,IDLE_ERROR
10907,10/11/2022 16:24,940191289,RESERVED
235,10/11/2022 16:30,940195846,SPC_TEST
4463,10/11/2022 16:31,940195873,OCAP
236,10/11/2022 16:31,940195997,SPC_TEST
237,10/11/2022 16:31,940196033,SPC_TEST
260,10/11/2022 16:31,940196046,SPC_TEST
4463,10/11/2022 16:32,940196269,PARTLY_UP
20795,10/11/2022 16:33,940196431,UP
24962,10/11/2022 16:35,940196700,UP
24964,10/11/2022 16:35,940196702,UP
24965,10/11/2022 16:35,940196704,UP
24502,10/11/2022 16:35,940196706,UP
24503,10/11/2022 16:35,940196710,UP
24504,10/11/2022 16:35,940196712,UP
24505,10/11/2022 16:35,940196714,UP
24963,10/11/2022 16:35,940196717,UP
24493,10/11/2022 16:35,940196719,UP
19811,10/11/2022 16:36,940196939,IN_REPAIR
19811,10/11/2022 16:38,940197294,UP
12686,10/11/2022 16:38,940197298,UP
13191,10/11/2022 16:40,940197642,SPC_TEST
20894,10/11/2022 16:46,940198957,UP
20897,10/11/2022 16:46,940198959,UP
20898,10/11/2022 16:46,940198961,UP
20901,10/11/2022 16:46,940198963,UP
20900,10/11/2022 16:46,940198965,UP
7054,10/11/2022 16:52,940200081,UP
7055,10/11/2022 16:52,940200083,UP
7057,10/11/2022 16:52,940200085,UP
7053,10/11/2022 16:52,940200087,PARTLY_UP
11153,10/11/2022 16:52,940200137,SPC_TEST
11156,10/11/2022 16:52,940200159,SPC_TEST
20552,10/11/2022 16:56,940201328,RESERVED
20549,10/11/2022 16:56,940201330,RESERVED
24503,10/11/2022 17:00,940202883,SPC_TEST
4673,10/11/2022 17:00,940202905,UP
7697,10/11/2022 17:00,940203208,RESERVED
20585,10/11/2022 17:00,940203210,RESERVED
14472,10/11/2022 17:01,940203534,UP
14466,10/11/2022 17:01,940203539,UP
22450,10/11/2022 17:03,940204292,UP
4926,10/11/2022 17:05,940204877,UP
25067,10/11/2022 17:06,940205474,UP
25067,10/11/2022 17:07,940206124,IN_MAINT
11108,10/11/2022 17:13,940208168,UP
24502,10/11/2022 17:15,940208825,SPC_TEST
21729,10/11/2022 17:18,940209668,IN_MAINT
24663,10/11/2022 17:19,940209701,UP
24652,10/11/2022 17:19,940209705,UP
24664,10/11/2022 17:19,940209724,UP
24659,10/11/2022 17:19,940209764,IN_MAINT
24660,10/11/2022 17:20,940209812,IN_MAINT
10507,10/11/2022 17:22,940210237,PARTLY_UP
5065,10/11/2022 17:22,940210328,PARTLY_UP
10507,10/11/2022 17:22,940210529,RESERVED
5073,10/11/2022 17:22,940210531,RESERVED
5066,10/11/2022 17:22,940210533,RESERVED
5065,10/11/2022 17:22,940210536,UP
4779,10/11/2022 17:26,940211566,UP
5127,10/11/2022 17:30,940212344,IN_REPAIR
10088,10/11/2022 17:37,940213862,UP
10089,10/11/2022 17:37,940213866,UP
10090,10/11/2022 17:37,940213869,UP
10093,10/11/2022 17:37,940213871,UP
10088,10/11/2022 17:37,940213928,PARTLY_UP
10089,10/11/2022 17:37,940213930,PARTLY_UP
10090,10/11/2022 17:37,940213932,PARTLY_UP
10093,10/11/2022 17:37,940213934,PARTLY_UP
10094,10/11/2022 17:37,940213936,PARTLY_UP
10095,10/11/2022 17:37,940213938,PARTLY_UP
10087,10/11/2022 17:37,940213940,PARTLY_UP
10094,10/11/2022 17:37,940213951,UP
10093,10/11/2022 17:37,940213962,UP
10087,10/11/2022 17:37,940214081,UP
10087,10/11/2022 17:37,940214091,PARTLY_UP
10088,10/11/2022 17:37,940214105,UP
10089,10/11/2022 17:37,940214117,UP
10090,10/11/2022 17:37,940214133,UP
10087,10/11/2022 17:37,940214145,UP
10087,10/11/2022 17:37,940214148,PARTLY_UP
10087,10/11/2022 17:39,940214420,UP
10087,10/11/2022 17:39,940214422,PARTLY_UP
1254,10/11/2022 17:39,940214495,SPC_TEST
5127,10/11/2022 17:42,940214921,PARTLY_UP
23593,10/11/2022 17:43,940214965,IDLE_ERROR
24502,10/11/2022 17:44,940215025,PARTLY_UP
24493,10/11/2022 17:44,940215027,PARTLY_UP
24503,10/11/2022 17:44,940215037,PARTLY_UP
24502,10/11/2022 17:44,940215041,UP
24503,10/11/2022 17:44,940215057,UP
24493,10/11/2022 17:44,940215065,UP
24652,10/11/2022 17:44,940215161,PARTLY_UP
10907,10/11/2022 17:45,940215226,UP
20556,10/11/2022 17:45,940215334,SPC_TEST
14921,10/11/2022 17:46,940216088,PARTLY_UP
23593,10/11/2022 17:47,940220137,IN_REPAIR
23593,10/11/2022 17:47,940220425,UP
2172,10/11/2022 17:52,940225552,UP
12773,10/11/2022 17:55,940228254,UP
12774,10/11/2022 17:55,940228258,UP
12777,10/11/2022 17:55,940228262,UP
12778,10/11/2022 17:55,940228267,UP
12767,10/11/2022 17:55,940228288,PARTLY_UP
24493,10/11/2022 17:57,940229848,PARTLY_UP
20568,10/11/2022 17:57,940229861,PARTLY_UP
20556,10/11/2022 18:06,940234195,UP
13189,10/11/2022 18:07,940234587,UP
20579,10/11/2022 18:10,940235967,PARTLY_UP
13810,10/11/2022 18:15,940237516,IN_MAINT
14921,10/11/2022 18:15,940237774,RESERVED
7776,10/11/2022 18:23,940240201,UP
1252,10/11/2022 18:28,940241283,SPC_TEST
1249,10/11/2022 18:28,940241288,SPC_TEST
1252,10/11/2022 18:31,940241596,OCAP
1249,10/11/2022 18:31,940241610,OCAP
4007,10/11/2022 18:35,940242435,OCAP
1254,10/11/2022 18:38,940243278,UP
4005,10/11/2022 18:41,940243637,PARTLY_UP
3838,10/11/2022 18:41,940243644,PARTLY_UP
4005,10/11/2022 18:41,940243672,SPC_TEST
3838,10/11/2022 18:41,940243678,UP
4007,10/11/2022 18:44,940244139,PARTLY_UP
3838,10/11/2022 18:44,940244141,PARTLY_UP
4007,10/11/2022 18:44,940244166,SPC_TEST
3838,10/11/2022 18:44,940244176,UP
12768,10/11/2022 18:53,940246638,SPC_TEST
12769,10/11/2022 18:54,940246970,SPC_TEST
12767,10/11/2022 18:54,940246998,UP
7697,10/11/2022 18:58,940247405,UP
20585,10/11/2022 18:58,940247407,UP
3962,10/11/2022 19:03,940248146,IN_MAINT
3962,10/11/2022 19:03,940248154,SPC_TEST
4591,10/11/2022 19:11,940249179,SPC_TEST
2294,10/11/2022 19:11,940249192,UP
1070,10/11/2022 19:11,940249207,UP
20568,10/11/2022 19:11,940249259,RESERVED
13311,10/11/2022 19:21,940250074,PARTLY_UP
13307,10/11/2022 19:21,940250076,UP
13308,10/11/2022 19:21,940250078,UP
13312,10/11/2022 19:21,940250080,UP
13313,10/11/2022 19:21,940250082,UP
24139,10/11/2022 19:21,940250084,UP
13310,10/11/2022 19:21,940250086,UP
13306,10/11/2022 19:21,940250088,PARTLY_UP
1252,10/11/2022 19:24,940251107,UP
1249,10/11/2022 19:24,940251118,UP
22990,10/11/2022 19:24,940251141,UP
22991,10/11/2022 19:24,940251143,UP
22994,10/11/2022 19:24,940251145,UP
22996,10/11/2022 19:24,940251147,UP
22998,10/11/2022 19:24,940251149,UP
23000,10/11/2022 19:24,940251151,UP
22978,10/11/2022 19:24,940251157,UP
22978,10/11/2022 19:24,940251188,PARTLY_UP
10907,10/11/2022 19:25,940251447,RESERVED
22978,10/11/2022 19:27,940251645,UP
11153,10/11/2022 19:28,940251919,UP
11156,10/11/2022 19:29,940251957,PARTLY_UP
9011,10/11/2022 19:43,940253991,PARTLY_UP
9006,10/11/2022 19:43,940253999,PARTLY_UP
9006,10/11/2022 19:43,940254045,UP
9006,10/11/2022 19:43,940254052,PARTLY_UP
9006,10/11/2022 19:43,940254074,UP
9006,10/11/2022 19:43,940254077,PARTLY_UP
20795,10/11/2022 19:43,940254142,RESERVED
256,10/11/2022 19:44,940254276,SPC_TEST
10449,10/11/2022 19:44,940254316,PARTLY_UP
14168,10/11/2022 19:50,940255390,IDLE_ERROR
10475,10/11/2022 19:50,940255393,PARTLY_UP
20579,10/11/2022 19:52,940255515,RESERVED
9290,10/11/2022 19:52,940255581,UP
24758,10/11/2022 19:53,940255621,UP
24758,10/11/2022 19:53,940255624,PARTLY_UP
24765,10/11/2022 19:53,940255631,UP
24758,10/11/2022 19:53,940255633,UP
22994,10/11/2022 19:54,940255764,RESERVED
22996,10/11/2022 19:54,940255768,RESERVED
22998,10/11/2022 19:54,940255770,RESERVED
23000,10/11/2022 19:54,940255772,RESERVED
22987,10/11/2022 19:54,940255774,RESERVED
22988,10/11/2022 19:54,940255776,RESERVED
22991,10/11/2022 19:54,940255781,RESERVED
22990,10/11/2022 19:54,940255785,RESERVED
12768,10/11/2022 19:55,940255924,UP
2695,10/11/2022 20:04,940256993,SPC_TEST
24315,10/11/2022 20:08,940257528,UP
13809,10/11/2022 20:16,940258874,UP
9672,10/11/2022 20:18,940259218,OCAP
10067,10/11/2022 20:18,940259242,OCAP
14474,10/11/2022 20:19,940259287,OCAP
13810,10/11/2022 20:19,940259313,PARTLY_UP
11177,10/11/2022 20:21,940259416,SPC_TEST
11176,10/11/2022 20:21,940259441,SPC_TEST
11166,10/11/2022 20:21,940259454,SPC_TEST
11165,10/11/2022 20:21,940259458,SPC_TEST
11169,10/11/2022 20:21,940259463,SPC_TEST
11164,10/11/2022 20:21,940259469,SPC_TEST
11163,10/11/2022 20:21,940259474,SPC_TEST
4007,10/11/2022 20:21,940259476,IDLE_ERROR
11160,10/11/2022 20:21,940259478,SPC_TEST
3838,10/11/2022 20:21,940259483,PARTLY_UP
20795,10/11/2022 20:22,940259509,UP
4007,10/11/2022 20:26,940259825,IN_REPAIR
24652,10/11/2022 20:40,940261378,UP
24652,10/11/2022 20:40,940261386,PARTLY_UP
24652,10/11/2022 20:40,940261425,UP
12769,10/11/2022 20:40,940261434,PARTLY_UP
12767,10/11/2022 20:40,940261436,PARTLY_UP
5498,10/11/2022 20:43,940261762,UP
14168,10/11/2022 20:50,940262706,IN_REPAIR
14168,10/11/2022 20:50,940262721,SPC_TEST
10475,10/11/2022 20:50,940262723,UP
9588,10/11/2022 20:57,940263849,UP
9588,10/11/2022 20:57,940263850,RESERVED
21906,10/11/2022 20:57,940263917,UP
9588,10/11/2022 20:57,940263922,UP
9590,10/11/2022 20:57,940263937,UP
3962,10/11/2022 21:01,940264754,UP
3952,10/11/2022 21:11,940266974,SPC_TEST
1089,10/11/2022 21:14,940267841,SPC_TEST
20972,10/11/2022 21:15,940267985,UP
7663,10/11/2022 21:17,940268234,IDLE_ERROR
1082,10/11/2022 21:27,940270269,UP
1089,10/11/2022 21:27,940270321,UP
14168,10/11/2022 21:29,940271371,UP
9011,10/11/2022 21:29,940271464,SPC_TEST
9006,10/11/2022 21:29,940271469,UP
20579,10/11/2022 21:30,940271672,PARTLY_UP
15148,10/11/2022 21:35,940272619,PARTLY_UP
5073,10/11/2022 21:38,940273203,PARTLY_UP
5066,10/11/2022 21:38,940273205,PARTLY_UP
10507,10/11/2022 21:38,940273207,PARTLY_UP
5065,10/11/2022 21:38,940273209,PARTLY_UP
5073,10/11/2022 21:38,940273227,RESERVED
5066,10/11/2022 21:38,940273229,RESERVED
10507,10/11/2022 21:38,940273231,RESERVED
5065,10/11/2022 21:38,940273233,UP
7663,10/11/2022 21:46,940273937,IN_REPAIR
7663,10/11/2022 21:46,940273951,UP
20568,10/11/2022 21:47,940274294,PARTLY_UP
10907,10/11/2022 21:48,940274313,UP
14921,10/11/2022 21:50,940274634,PARTLY_UP
11160,10/11/2022 21:52,940275084,IDLE_ERROR
11003,10/11/2022 21:53,940275139,SPC_TEST
10996,10/11/2022 21:53,940275141,UP
11005,10/11/2022 21:53,940275187,SPC_TEST
10907,10/11/2022 21:59,940276141,RESERVED
7663,10/11/2022 22:00,940276364,IDLE_ERROR
3952,10/11/2022 22:05,940277512,UP
244,10/11/2022 22:07,940278003,UP
1900,10/11/2022 22:07,940278005,UP
243,10/11/2022 22:07,940278008,UP
262,10/11/2022 22:07,940278013,PARTLY_UP
21671,10/11/2022 22:13,940279797,SPC_TEST
11160,10/11/2022 22:15,940280460,IN_REPAIR
11160,10/11/2022 22:15,940280542,SPC_TEST
18,10/11/2022 22:17,940280949,SPC_TEST
16,10/11/2022 22:17,940280983,SPC_TEST
76,10/11/2022 22:17,940280988,SPC_TEST
20579,10/11/2022 22:21,940282041,RESERVED
9011,10/11/2022 22:25,940282861,OCAP
10206,10/11/2022 22:25,940282946,UP
4461,10/11/2022 22:26,940283198,SPC_TEST
15466,10/11/2022 22:29,940283983,IDLE_ERROR
20995,10/11/2022 22:30,940284298,OCAP
7353,10/11/2022 22:37,940286202,IN_MAINT
7353,10/11/2022 22:38,940286483,SPC_TEST
7353,10/11/2022 22:40,940286827,PARTLY_UP
18994,10/11/2022 22:41,940287247,UP
1398,10/11/2022 22:45,940287806,SPC_TEST
22444,10/11/2022 22:47,940288074,UP
22439,10/11/2022 22:47,940288076,UP
22787,10/11/2022 22:47,940288158,UP
8109,10/11/2022 22:47,940288209,SPC_TEST
20995,10/11/2022 22:47,940288223,IDLE_ERROR
20995,10/11/2022 22:48,940288477,IN_REPAIR
704,10/11/2022 22:48,940288589,UP
704,10/11/2022 22:48,940288642,PARTLY_UP
8115,10/11/2022 22:48,940288737,SPC_TEST
6284,10/11/2022 22:49,940288943,UP
1399,10/11/2022 22:52,940289569,SPC_TEST
1079,10/11/2022 22:52,940289626,SPC_TEST
2003,10/11/2022 22:53,940289935,IDLE_ERROR
4005,10/11/2022 22:59,940291862,PARTLY_UP
12768,10/11/2022 23:03,940293206,SPC_TEST
2003,10/11/2022 23:03,940293335,IN_REPAIR
13810,10/11/2022 23:04,940293351,IN_MAINT
13810,10/11/2022 23:04,940293424,SPC_TEST
21671,10/11/2022 23:04,940293625,IN_MAINT
8045,10/11/2022 23:04,940293683,SPC_TEST
8038,10/11/2022 23:04,940293686,UP
21671,10/11/2022 23:05,940293783,SPC_TEST
1079,10/11/2022 23:06,940294034,UP
13810,10/11/2022 23:06,940294047,PARTLY_UP
13810,10/11/2022 23:06,940294064,UP
13810,10/11/2022 23:06,940294066,PARTLY_UP
13810,10/11/2022 23:06,940294106,UP
21671,10/11/2022 23:07,940294367,PARTLY_UP
2003,10/11/2022 23:09,940294919,UP
4040,10/11/2022 23:10,940295329,SPC_TEST
3847,10/11/2022 23:10,940295333,SPC_TEST
4926,10/11/2022 23:16,940297169,RESERVED
9809,10/11/2022 23:20,940297966,SPC_TEST
1091,10/11/2022 23:20,940297987,SPC_TEST
1089,10/11/2022 23:22,940298148,SPC_TEST
9808,10/11/2022 23:22,940298156,SPC_TEST
1090,10/11/2022 23:23,940298171,SPC_TEST
13726,10/11/2022 23:23,940298177,SPC_TEST
1082,10/11/2022 23:23,940298180,SPC_TEST
11163,10/11/2022 23:25,940298528,UP
11169,10/11/2022 23:25,940298543,UP
11164,10/11/2022 23:26,940298558,UP
11165,10/11/2022 23:26,940298573,UP
11166,10/11/2022 23:26,940298596,UP
11176,10/11/2022 23:26,940298608,UP
11177,10/11/2022 23:26,940298624,UP
11160,10/11/2022 23:26,940298665,PARTLY_UP
12769,10/11/2022 23:28,940299020,SPC_TEST
12767,10/11/2022 23:28,940299024,UP
1398,10/11/2022 23:33,940300083,UP
1399,10/11/2022 23:35,940300308,UP
2695,10/11/2022 23:35,940300334,UP
12706,10/11/2022 23:38,940300623,SPC_TEST
12700,10/11/2022 23:38,940300657,SPC_TEST
12702,10/11/2022 23:38,940300699,SPC_TEST
12704,10/11/2022 23:39,940300769,SPC_TEST
12703,10/11/2022 23:39,940300886,SPC_TEST
12705,10/11/2022 23:39,940300930,SPC_TEST
12701,10/11/2022 23:39,940300972,SPC_TEST
12695,10/11/2022 23:39,940300975,SPC_TEST
2294,10/11/2022 23:41,940301188,SPC_TEST
429,10/11/2022 23:44,940301401,IDLE_ERROR
1070,10/11/2022 23:45,940301411,SPC_TEST
429,10/11/2022 23:45,940301415,IN_REPAIR
429,10/11/2022 23:45,940301420,UP
13060,10/11/2022 23:55,940303026,IDLE_ERROR
8133,10/11/2022 23:58,940303902,IN_MAINT
8133,10/11/2022 23:59,940304211,SPC_TEST
2294,10/12/2022 0:00,940304249,UP
8133,10/12/2022 0:00,940304335,UP
13060,10/12/2022 0:06,940305225,IN_REPAIR
13060,10/12/2022 0:11,940305581,UP
12768,10/12/2022 0:16,940305829,UP
4591,10/12/2022 0:20,940306055,UP
1070,10/12/2022 0:20,940306061,UP
5463,10/12/2022 0:21,940306123,SPC_TEST
4040,10/12/2022 0:23,940306273,UP
3847,10/12/2022 0:23,940306275,UP
16,10/12/2022 0:28,940306575,UP
76,10/12/2022 0:28,940306580,UP
18,10/12/2022 0:28,940306586,UP
4926,10/12/2022 0:33,940306766,IDLE_ERROR
4926,10/12/2022 0:33,940306769,IN_REPAIR
4926,10/12/2022 0:34,940306815,UP
4926,10/12/2022 0:34,940306874,RESERVED
4419,10/12/2022 0:38,940307085,PARTLY_UP
5463,10/12/2022 0:55,940308360,UP
6285,10/12/2022 1:02,940309008,SPC_TEST
1079,10/12/2022 1:05,940309292,SPC_TEST
5463,10/12/2022 1:06,940309438,IN_MAINT
24652,10/12/2022 1:06,940309534,IN_MAINT
5463,10/12/2022 1:06,940309539,UP
24652,10/12/2022 1:07,940309713,SPC_TEST
24652,10/12/2022 1:08,940309852,PARTLY_UP
8847,10/12/2022 1:09,940309970,IDLE_ERROR
8852,10/12/2022 1:11,940310074,SPC_TEST
8852,10/12/2022 1:12,940310248,OCAP
13809,10/12/2022 1:19,940311081,SPC_TEST
13809,10/12/2022 1:20,940311262,UP
11177,10/12/2022 1:25,940311812,SPC_TEST
18991,10/12/2022 1:38,940313979,SPC_TEST
256,10/12/2022 1:39,940314207,IDLE_ERROR
264,10/12/2022 1:39,940314210,PARTLY_UP
8109,10/12/2022 1:42,940314403,UP
14474,10/12/2022 1:44,940314847,UP
9672,10/12/2022 1:44,940314855,UP
10907,10/12/2022 1:45,940315021,UP
3822,10/12/2022 1:53,940316242,IDLE_ERROR
