Begin,End,Fab300_Res_id,FACILITY,ResTk,Tool,User_id,WBS
2022-11-03 09:00:48,2022-11-03 09:57:25,496,PLINE200,4155818,LASERDEBOND,segers56,97401/14983
2022-11-04 10:03:02,2022-11-04 11:11:20,497,PLINE200,4167938,LASERDEBOND,ghosh40,98500/01852
2022-11-15 09:32:00,2022-11-15 14:22:00,498,PLINE200,4170505,LASERDEBOND,jslabbe,32099/30197
2022-11-03 10:34:23,2022-11-03 11:16:59,499,PLINE300,4167572,LAM_E6_2,ghorba81,31299/02062
2022-11-07 11:29:57,2022-11-07 12:06:25,500,PLINE300,4168527,LAM_E6_2,chan63,32399/32869
2022-11-05 08:42:23,2022-11-05 11:39:56,501,PLINE300,4168624,ALTUS,gomezg80,39424/01224
2022-11-15 15:10:15,2022-11-15 18:13:12,502,PLINE300,4170590,F_REX300X_2,nomura57,31399/01183
2022-11-17 12:05:03,2022-11-17 15:16:38,503,PLINE300,4171387,F_REX300X_2,sugawa19,31399/01183
2022-10-31 09:36:10,2022-10-31 12:24:49,504,PLINE300,4166638,DVPRIME_1,dith82,36026/01967
2022-10-31 13:38:42,2022-10-31 15:54:39,505,PLINE300,4166787,DVPRIME_1,lai86,37092/02174
2022-11-07 14:06:56,2022-11-07 16:00:17,506,PLINE300,4168770,DVPRIME_1,dith82,36026/01967
2022-11-08 12:42:52,2022-11-08 15:50:32,507,PLINE300,4168776,DVPRIME_1,dith82,98600/31827
2022-11-09 08:56:02,2022-11-09 11:58:37,508,PLINE300,4169373,DVPRIME_1,lai86,37092/02174
2022-11-09 12:49:13,2022-11-09 15:50:31,509,PLINE300,4168781,DVPRIME_1,dith82,98600/31827
2022-11-10 09:41:20,2022-11-10 11:51:37,510,PLINE300,4169932,DVPRIME_1,dith82,36026/01967
2022-11-10 12:42:19,2022-11-10 14:46:25,511,PLINE300,4168787,DVPRIME_1,dith82,36026/01967
2022-11-15 13:00:45,2022-11-15 16:35:00,512,PLINE300,4170824,DVPRIME_1,lai86,32005/02270
2022-11-17 13:58:48,2022-11-17 15:38:50,513,PLINE300,4171587,DVPRIME_1,lai86,32299/00588
