,Facility,Tool,Datim,State,State_SC,State_TR,id,Duration,BeginEndFlag
240,PLINE300,LAM_E6,2023-01-10 12:00:00,UP,,,240.0,1.5333333333333334,Begin
236,PLINE300,LAM_E6,2023-01-11 10:00:00,UP,,,236.0,1.6,Begin
230,PLINE300,LAM_E6,2023-01-11 11:00:00,UP,,,230.0,1.5,Begin
223,PLINE300,LAM_E6,2023-01-11 15:30:00,UP,,,223.0,1.1,Begin
235,PLINE300,LAM_E6,2023-01-12 07:58:00,UP,,,235.0,2.9,Begin
1544,PLINE300,LAM_E6,2023-01-12 11:00:00,UP,,,1544.0,1.0,Begin
228,PLINE300,LAM_E6,2023-01-12 16:00:00,UP,,,228.0,1.1666666666666667,Begin
1559,PLINE300,LAM_E6,2023-01-12 19:00:00,UP,,,1559.0,1.0,Begin
229,PLINE300,LAM_E6,2023-01-13 10:30:00,UP,,,229.0,0.75,Begin
1545,PLINE300,LAM_E6,2023-01-13 10:30:00,UP,,,1545.0,1.0,Begin
1557,PLINE300,LAM_E6,2023-01-13 13:00:00,UP,,,1557.0,1.5,Begin
1554,PLINE300,LAM_E6,2023-01-13 15:30:00,UP,,,1554.0,0.5,Begin
1566,PLINE300,LAM_E6,2023-01-16 11:00:00,DOWN,,,1566.0,2.0,Begin
1560,PLINE300,LAM_E6,2023-01-16 14:30:00,DOWN,,,1560.0,2.0,Begin
1293,PLINE300,LAM_E6,2023-01-16 16:26:00,UP,,,1560.0,2.0,Begin
237,PLINE300,LAM_E6,2023-01-16 16:30:00,UP,,,237.0,1.0,Begin
1562,PLINE300,LAM_E6,2023-01-16 16:30:00,UP,,,1562.0,1.5,Begin
1539,PLINE300,LAM_E6,2023-01-17 14:00:00,UP,,,1539.0,0.5,Begin
1565,PLINE300,LAM_E6,2023-01-17 14:30:00,UP,,,1565.0,0.5,Begin
1561,PLINE300,LAM_E6,2023-01-17 15:30:00,UP,,,1561.0,1.0,Begin
1546,PLINE300,LAM_E6,2023-01-18 10:00:00,UP,,,1546.0,2.0,Begin
1555,PLINE300,LAM_E6,2023-01-18 11:00:00,UP,,,1555.0,1.0,Begin
239,PLINE300,LAM_E6,2023-01-18 14:00:00,UP,,,239.0,0.5,Begin
225,PLINE300,LAM_E6,2023-01-18 15:00:00,UP,,,225.0,0.5166666666666667,Begin
238,PLINE300,LAM_E6,2023-01-18 15:30:00,UP,,,238.0,0.5,Begin
1556,PLINE300,LAM_E6,2023-01-18 16:00:00,UP,,,1556.0,1.0,Begin
231,PLINE300,LAM_E6,2023-01-19 09:30:00,UP,,,231.0,1.5,Begin
241,PLINE300,LAM_E6,2023-01-19 12:25:00,UP,,,241.0,1.5833333333333333,Begin
1547,PLINE300,LAM_E6,2023-01-20 10:00:00,UP,,,1547.0,2.0,Begin
1563,PLINE300,LAM_E6,2023-01-20 14:30:00,UP,,,1563.0,1.0,Begin
1558,PLINE300,LAM_E6,2023-01-20 15:30:00,UP,,,1558.0,0.5,Begin
232,PLINE300,LAM_E6,2023-01-23 08:00:00,UP,,,232.0,2.0,Begin
1548,PLINE300,LAM_E6,2023-01-23 10:00:00,UP,,,1548.0,2.0,Begin
1553,PLINE300,LAM_E6,2023-01-23 10:30:00,UP,,,1553.0,0.5,Begin
233,PLINE300,LAM_E6,2023-01-23 11:00:00,UP,,,233.0,2.0,Begin
1549,PLINE300,LAM_E6,2023-01-24 10:30:00,UP,,,1549.0,1.5,Begin
1551,PLINE300,LAM_E6,2023-01-24 10:30:00,UP,,,1551.0,2.0,Begin
227,PLINE300,LAM_E6,2023-01-24 14:00:00,UP,,,227.0,1.5,Begin
1564,PLINE300,LAM_E6,2023-01-24 14:00:00,UP,,,1564.0,1.0,Begin
1542,PLINE300,LAM_E6,2023-01-24 16:00:00,UP,,,1542.0,2.0,Begin
1550,PLINE300,LAM_E6,2023-01-25 10:30:00,UP,,,1550.0,1.5,Begin
226,PLINE300,LAM_E6,2023-01-25 11:00:00,UP,,,226.0,1.0,Begin
234,PLINE300,LAM_E6,2023-01-25 15:29:00,UP,,,234.0,1.0166666666666666,Begin
222,PLINE300,LAM_E6,2023-01-25 16:29:00,UP,,,222.0,2.2,Begin
1552,PLINE300,LAM_E6,2023-01-26 10:30:00,UP,,,1552.0,1.5,Begin
821,PLINE300,EP5,2023-01-03 14:30:00,DOWN,,,821.0,0.5,Begin
1308,PLINE300,EP5,2023-01-03 14:36:00,UP,,,821.0,0.5,Begin
858,PLINE300,EP5,2023-01-03 15:00:00,UP,,,858.0,3.0,Begin
815,PLINE300,EP5,2023-01-03 16:00:00,UP,,,815.0,0.5,Begin
822,PLINE300,EP5,2023-01-04 09:00:00,UP,,,822.0,8.0,Begin
816,PLINE300,EP5,2023-01-04 12:30:00,UP,,,816.0,2.5,Begin
859,PLINE300,EP5,2023-01-04 15:00:00,UP,,,859.0,0.5,Begin
864,PLINE300,EP5,2023-01-05 09:00:00,UP,,,864.0,1.0,Begin
865,PLINE300,EP5,2023-01-05 10:00:00,UP,,,865.0,2.0,Begin
823,PLINE300,EP5,2023-01-05 12:00:00,UP,,,823.0,5.0,Begin
1309,PLINE300,EP5,2023-01-05 12:30:00,DOWN,,,823.0,5.0,Begin
824,PLINE300,EP5,2023-01-05 21:00:00,DOWN,,,824.0,12.0,Begin
845,PLINE300,EP5,2023-01-06 10:00:00,DOWN,,,845.0,2.0,Begin
866,PLINE300,EP5,2023-01-06 10:00:00,DOWN,,,866.0,2.0,Begin
1310,PLINE300,EP5,2023-01-06 10:11:00,UP,,,866.0,2.0,Begin
817,PLINE300,EP5,2023-01-06 12:00:00,UP,,,817.0,1.0,Begin
825,PLINE300,EP5,2023-01-06 13:00:00,UP,,,825.0,2.0,Begin
826,PLINE300,EP5,2023-01-06 16:00:00,UP,,,826.0,1.5,Begin
827,PLINE300,EP5,2023-01-09 09:00:00,UP,,,827.0,9.0,Begin
1311,PLINE300,EP5,2023-01-09 13:35:00,DOWN,,,827.0,9.0,Begin
818,PLINE300,EP5,2023-01-09 14:30:00,DOWN,,,818.0,0.5,Begin
1312,PLINE300,EP5,2023-01-09 14:35:00,UP,,,818.0,0.5,Begin
828,PLINE300,EP5,2023-01-10 09:00:00,UP,,,828.0,3.0,Begin
1313,PLINE300,EP5,2023-01-10 09:02:00,DOWN,,,828.0,3.0,Begin
1314,PLINE300,EP5,2023-01-10 09:44:00,UP,,,828.0,3.0,Begin
1315,PLINE300,EP5,2023-01-10 10:11:00,DOWN,,,828.0,3.0,Begin
829,PLINE300,EP5,2023-01-10 11:00:00,DOWN,,,829.0,1.0,Begin
1316,PLINE300,EP5,2023-01-10 11:03:00,UP,,,829.0,1.0,Begin
819,PLINE300,EP5,2023-01-10 12:00:00,UP,,,819.0,1.0,Begin
830,PLINE300,EP5,2023-01-10 13:00:00,UP,,,830.0,2.0,Begin
831,PLINE300,EP5,2023-01-10 15:00:00,UP,,,831.0,1.0,Begin
846,PLINE300,EP5,2023-01-10 15:00:00,UP,,,846.0,2.0,Begin
860,PLINE300,EP5,2023-01-10 16:00:00,UP,,,860.0,2.0,Begin
832,PLINE300,EP5,2023-01-10 17:30:00,UP,,,832.0,3.5,Begin
833,PLINE300,EP5,2023-01-11 09:30:00,DOWN,,,833.0,6.0,Begin
1318,PLINE300,EP5,2023-01-11 09:44:00,UP,,,833.0,6.0,Begin
820,PLINE300,EP5,2023-01-11 10:00:00,UP,,,820.0,0.5,Begin
834,PLINE300,EP5,2023-01-11 12:30:00,UP,,,834.0,2.5,Begin
861,PLINE300,EP5,2023-01-11 15:30:00,UP,,,861.0,2.5,Begin
835,PLINE300,EP5,2023-01-11 18:00:00,UP,,,835.0,2.0,Begin
852,PLINE300,EP5,2023-01-11 21:00:00,UP,,,852.0,3.0,Begin
836,PLINE300,EP5,2023-01-12 15:00:00,UP,,,836.0,1.5,Begin
857,PLINE300,EP5,2023-01-16 16:00:00,DOWN,,,857.0,1.0,Begin
847,PLINE300,EP5,2023-01-17 09:00:00,DOWN,,,847.0,3.0,Begin
848,PLINE300,EP5,2023-01-17 15:00:00,DOWN,,,848.0,3.0,Begin
853,PLINE300,EP5,2023-01-23 12:30:00,DOWN,,,853.0,1.5,Begin
1324,PLINE300,EP5,2023-01-23 12:37:00,UP,,,853.0,1.5,Begin
854,PLINE300,EP5,2023-01-23 17:00:00,UP,,,854.0,1.5,Begin
837,PLINE300,EP5,2023-01-23 21:00:00,UP,,,837.0,12.0,Begin
855,PLINE300,EP5,2023-01-24 10:30:00,UP,,,855.0,1.5,Begin
1325,PLINE300,EP5,2023-01-24 11:50:00,DOWN,,,855.0,1.5,Begin
838,PLINE300,EP5,2023-01-24 13:00:00,DOWN,,,838.0,2.0,Begin
839,PLINE300,EP5,2023-01-24 15:00:00,DOWN,,,839.0,3.0,Begin
862,PLINE300,EP5,2023-01-24 15:00:00,DOWN,,,862.0,2.0,Begin
840,PLINE300,EP5,2023-01-24 17:00:00,DOWN,,,840.0,6.0,Begin
841,PLINE300,EP5,2023-01-24 21:00:00,DOWN,,,841.0,12.0,Begin
849,PLINE300,EP5,2023-01-25 09:00:00,DOWN,,,849.0,2.0,Begin
863,PLINE300,EP5,2023-01-25 11:00:00,DOWN,,,863.0,1.0,Begin
856,PLINE300,EP5,2023-01-25 12:30:00,DOWN,,,856.0,2.5,Begin
850,PLINE300,EP5,2023-01-25 13:00:00,DOWN,,,850.0,2.0,Begin
1326,PLINE300,EP5,2023-01-25 13:01:00,UP,,,850.0,2.0,Begin
842,PLINE300,EP5,2023-01-25 15:00:00,UP,,,842.0,3.0,Begin
867,PLINE300,EP5,2023-01-25 15:00:00,UP,,,867.0,2.0,Begin
843,PLINE300,EP5,2023-01-25 20:00:00,UP,,,843.0,2.0,Begin
844,PLINE300,EP5,2023-01-25 21:00:00,UP,,,844.0,3.0,Begin
851,PLINE300,EP5,2023-01-25 22:00:00,UP,,,851.0,1.5,Begin
698,PLINE300,ARCHER700,2023-01-04 09:00:00,UP,,,698.0,1.5,Begin
692,PLINE300,ARCHER700,2023-01-09 10:00:00,UP,,,692.0,24.0,Begin
1351,PLINE300,ARCHER700,2023-01-09 23:00:00,DOWN,,,692.0,24.0,Begin
699,PLINE300,ARCHER700,2023-01-10 16:00:00,DOWN,,,699.0,1.5,Begin
693,PLINE300,ARCHER700,2023-01-10 17:30:00,DOWN,,,693.0,18.5,Begin
696,PLINE300,ARCHER700,2023-01-11 12:00:00,DOWN,,,696.0,16.0,Begin
694,PLINE300,ARCHER700,2023-01-12 04:00:00,DOWN,,,694.0,20.0,Begin
1352,PLINE300,ARCHER700,2023-01-12 04:11:00,UP,,,694.0,20.0,Begin
700,PLINE300,ARCHER700,2023-01-13 15:00:00,UP,,,700.0,0.5,Begin
701,PLINE300,ARCHER700,2023-01-16 13:00:00,UP,,,701.0,4.0,Begin
697,PLINE300,ARCHER700,2023-01-16 17:00:00,UP,,,697.0,17.0,Begin
702,PLINE300,ARCHER700,2023-01-17 10:00:00,UP,,,702.0,2.5,Begin
1353,PLINE300,ARCHER700,2023-01-17 10:28:00,DOWN,,,702.0,2.5,Begin
86,PLINE300,ARCHER700,2023-01-20 13:00:00,UP,,,86.0,4.0,Begin
87,PLINE300,ARCHER700,2023-01-25 10:00:00,UP,,,87.0,2.0,Begin
695,PLINE300,ARCHER700,2023-01-25 14:00:00,UP,,,695.0,16.0,Begin
1574,PLINE300,MC10,2023-01-03 14:00:00,UP,,,1574.0,2.0,Begin
1575,PLINE300,MC10,2023-01-10 12:30:00,UP,,,1575.0,1.0,Begin
1750,PLINE300,SP5,2023-01-04 12:00:00,UP,,,1750.0,1.0,Begin
1753,PLINE300,SP5,2023-01-06 15:00:00,UP,,,1753.0,0.5,Begin
1751,PLINE300,SP5,2023-01-07 12:00:00,UP,,,1751.0,1.0,Begin
382,PLINE300,SP5,2023-01-12 12:00:00,UP,,,382.0,0.6666666666666666,Begin
379,PLINE300,SP5,2023-01-13 12:00:00,UP,,,379.0,1.25,Begin
1748,PLINE300,SP5,2023-01-13 15:00:00,UP,,,1748.0,0.5,Begin
380,PLINE300,SP5,2023-01-16 12:00:00,UP,,,380.0,1.0,Begin
1749,PLINE300,SP5,2023-01-16 15:00:00,UP,,,1749.0,1.0,Begin
377,PLINE300,SP5,2023-01-18 09:22:00,UP,,,377.0,0.6333333333333333,Begin
1742,PLINE300,SP5,2023-01-18 12:00:00,UP,,,1742.0,1.0,Begin
378,PLINE300,SP5,2023-01-19 09:00:00,UP,,,378.0,1.0,Begin
381,PLINE300,SP5,2023-01-20 09:00:00,UP,,,381.0,1.0,Begin
1743,PLINE300,SP5,2023-01-20 12:00:00,UP,,,1743.0,1.0,Begin
1755,PLINE300,SP5,2023-01-20 13:00:00,UP,,,1755.0,1.0,Begin
1744,PLINE300,SP5,2023-01-20 15:00:00,UP,,,1744.0,1.0,Begin
1752,PLINE300,SP5,2023-01-21 12:00:00,UP,,,1752.0,1.0,Begin
1745,PLINE300,SP5,2023-01-23 12:00:00,UP,,,1745.0,1.0,Begin
383,PLINE300,SP5,2023-01-23 14:59:00,UP,,,383.0,1.0166666666666666,Begin
1746,PLINE300,SP5,2023-01-24 12:00:00,UP,,,1746.0,1.0,Begin
1754,PLINE300,SP5,2023-01-24 15:00:00,UP,,,1754.0,0.5,Begin
1747,PLINE300,SP5,2023-01-25 12:00:00,UP,,,1747.0,1.0,Begin
2173,PLINE300,HELIOS1200_2,2023-01-02 07:39:00,DOWN,,,2173.0,5.3,Begin
1389,PLINE300,HELIOS1200_2,2023-01-02 07:39:00,UP,,,2173.0,5.3,Begin
2174,PLINE300,HELIOS1200_2,2023-01-02 14:14:00,UP,,,2174.0,3.65,Begin
2175,PLINE300,HELIOS1200_2,2023-01-02 18:33:00,UP,,,2175.0,3.066666666666667,Begin
2176,PLINE300,HELIOS1200_2,2023-01-02 22:21:00,UP,,,2176.0,3.566666666666667,Begin
2177,PLINE300,HELIOS1200_2,2023-01-03 02:41:00,UP,,,2177.0,1.7166666666666666,Begin
2178,PLINE300,HELIOS1200_2,2023-01-03 04:24:00,UP,,,2178.0,2.1333333333333333,Begin
2179,PLINE300,HELIOS1200_2,2023-01-03 06:37:00,UP,,,2179.0,3.4,Begin
2180,PLINE300,HELIOS1200_2,2023-01-03 10:50:00,UP,,,2180.0,1.1666666666666667,Begin
2181,PLINE300,HELIOS1200_2,2023-01-03 13:48:00,UP,,,2181.0,2.066666666666667,Begin
2182,PLINE300,HELIOS1200_2,2023-01-03 22:34:00,UP,,,2182.0,3.3333333333333335,Begin
2183,PLINE300,HELIOS1200_2,2023-01-04 04:14:00,UP,,,2183.0,2.15,Begin
2184,PLINE300,HELIOS1200_2,2023-01-04 06:27:00,UP,,,2184.0,3.1666666666666665,Begin
2185,PLINE300,HELIOS1200_2,2023-01-04 09:56:00,UP,,,2185.0,4.0,Begin
186,PLINE300,HELIOS1200_2,2023-01-04 14:00:00,UP,,,186.0,1.0333333333333334,Begin
2186,PLINE300,HELIOS1200_2,2023-01-04 15:10:00,UP,,,2186.0,3.0166666666666666,Begin
2187,PLINE300,HELIOS1200_2,2023-01-04 22:26:00,UP,,,2187.0,1.8166666666666667,Begin
2188,PLINE300,HELIOS1200_2,2023-01-05 03:34:00,UP,,,2188.0,2.533333333333333,Begin
2189,PLINE300,HELIOS1200_2,2023-01-05 06:29:00,UP,,,2189.0,3.816666666666667,Begin
2190,PLINE300,HELIOS1200_2,2023-01-05 10:49:00,UP,,,2190.0,2.966666666666667,Begin
2191,PLINE300,HELIOS1200_2,2023-01-05 14:18:00,UP,,,2191.0,3.683333333333333,Begin
2192,PLINE300,HELIOS1200_2,2023-01-05 19:14:00,UP,,,2192.0,2.25,Begin
2193,PLINE300,HELIOS1200_2,2023-01-05 22:22:00,UP,,,2193.0,3.7666666666666666,Begin
2194,PLINE300,HELIOS1200_2,2023-01-06 03:34:00,UP,,,2194.0,2.55,Begin
2195,PLINE300,HELIOS1200_2,2023-01-06 06:25:00,UP,,,2195.0,3.3833333333333333,Begin
2196,PLINE300,HELIOS1200_2,2023-01-06 09:59:00,UP,,,2196.0,4.0,Begin
2197,PLINE300,HELIOS1200_2,2023-01-06 14:16:00,UP,,,2197.0,3.6166666666666667,Begin
2198,PLINE300,HELIOS1200_2,2023-01-06 18:48:00,UP,,,2198.0,2.966666666666667,Begin
2199,PLINE300,HELIOS1200_2,2023-01-06 22:38:00,UP,,,2199.0,3.0833333333333335,Begin
2200,PLINE300,HELIOS1200_2,2023-01-07 05:28:00,UP,,,2200.0,0.8333333333333334,Begin
2201,PLINE300,HELIOS1200_2,2023-01-07 06:21:00,UP,,,2201.0,4.85,Begin
2202,PLINE300,HELIOS1200_2,2023-01-07 12:59:00,UP,,,2202.0,3.783333333333333,Begin
2203,PLINE300,HELIOS1200_2,2023-01-08 06:19:00,UP,,,2203.0,4.183333333333334,Begin
2204,PLINE300,HELIOS1200_2,2023-01-10 18:00:00,UP,,,2204.0,3.2666666666666666,Begin
2205,PLINE300,HELIOS1200_2,2023-01-11 02:17:00,UP,,,2205.0,3.4833333333333334,Begin
2206,PLINE300,HELIOS1200_2,2023-01-11 06:24:00,UP,,,2206.0,0.0,Begin
2207,PLINE300,HELIOS1200_2,2023-01-11 10:02:00,UP,,,2207.0,3.9166666666666665,Begin
2208,PLINE300,HELIOS1200_2,2023-01-11 14:45:00,UP,,,2208.0,3.5,Begin
2209,PLINE300,HELIOS1200_2,2023-01-11 18:22:00,UP,,,2209.0,2.4833333333333334,Begin
2210,PLINE300,HELIOS1200_2,2023-01-12 00:35:00,UP,,,2210.0,5.183333333333334,Begin
2211,PLINE300,HELIOS1200_2,2023-01-12 06:31:00,UP,,,2211.0,3.5166666666666666,Begin
2212,PLINE300,HELIOS1200_2,2023-01-12 10:14:00,UP,,,2212.0,3.566666666666667,Begin
2213,PLINE300,HELIOS1200_2,2023-01-12 18:24:00,UP,,,2213.0,3.1333333333333333,Begin
2214,PLINE300,HELIOS1200_2,2023-01-12 22:19:00,UP,,,2214.0,2.183333333333333,Begin
2215,PLINE300,HELIOS1200_2,2023-01-13 01:27:00,UP,,,2215.0,4.2,Begin
2216,PLINE300,HELIOS1200_2,2023-01-13 06:35:00,UP,,,2216.0,1.45,Begin
2217,PLINE300,HELIOS1200_2,2023-01-13 14:46:00,UP,,,2217.0,2.4,Begin
2218,PLINE300,HELIOS1200_2,2023-01-13 18:24:00,UP,,,2218.0,2.566666666666667,Begin
2219,PLINE300,HELIOS1200_2,2023-01-13 22:01:00,UP,,,2219.0,8.033333333333333,Begin
2220,PLINE300,HELIOS1200_2,2023-01-14 07:08:00,UP,,,2220.0,1.5833333333333333,Begin
2221,PLINE300,HELIOS1200_2,2023-01-14 13:23:00,UP,,,2221.0,4.216666666666667,Begin
2222,PLINE300,HELIOS1200_2,2023-01-14 23:05:00,UP,,,2222.0,7.35,Begin
2223,PLINE300,HELIOS1200_2,2023-01-15 07:25:00,UP,,,2223.0,2.85,Begin
2224,PLINE300,HELIOS1200_2,2023-01-15 14:15:00,UP,,,2224.0,3.55,Begin
2225,PLINE300,HELIOS1200_2,2023-01-15 23:31:00,UP,,,2225.0,6.583333333333333,Begin
2226,PLINE300,HELIOS1200_2,2023-01-16 06:09:00,UP,,,2226.0,3.6666666666666665,Begin
2227,PLINE300,HELIOS1200_2,2023-01-16 10:31:00,UP,,,2227.0,3.1333333333333333,Begin
2228,PLINE300,HELIOS1200_2,2023-01-16 14:33:00,UP,,,2228.0,6.433333333333334,Begin
2229,PLINE300,HELIOS1200_2,2023-01-16 21:57:00,UP,,,2229.0,8.7,Begin
2230,PLINE300,HELIOS1200_2,2023-01-17 06:58:00,UP,,,2230.0,1.9166666666666667,Begin
2231,PLINE300,HELIOS1200_2,2023-01-17 11:22:00,UP,,,2231.0,2.3333333333333335,Begin
2232,PLINE300,HELIOS1200_2,2023-01-17 14:27:00,UP,,,2232.0,2.433333333333333,Begin
2233,PLINE300,HELIOS1200_2,2023-01-17 19:09:00,UP,,,2233.0,0.7833333333333333,Begin
2234,PLINE300,HELIOS1200_2,2023-01-18 06:27:00,UP,,,2234.0,3.7,Begin
187,PLINE300,HELIOS1200_2,2023-01-18 14:00:00,UP,,,187.0,1.5,Begin
2235,PLINE300,HELIOS1200_2,2023-01-19 03:19:00,UP,,,2235.0,2.65,Begin
2236,PLINE300,HELIOS1200_2,2023-01-19 06:30:00,UP,,,2236.0,3.3833333333333333,Begin
2237,PLINE300,HELIOS1200_2,2023-01-19 10:15:00,UP,,,2237.0,2.25,Begin
2238,PLINE300,HELIOS1200_2,2023-01-20 04:22:00,UP,,,2238.0,1.6166666666666667,Begin
2239,PLINE300,HELIOS1200_2,2023-01-20 06:34:00,UP,,,2239.0,3.6,Begin
2240,PLINE300,HELIOS1200_2,2023-01-20 10:18:00,UP,,,2240.0,3.716666666666667,Begin
2241,PLINE300,HELIOS1200_2,2023-01-20 14:52:00,UP,,,2241.0,1.15,Begin
2242,PLINE300,HELIOS1200_2,2023-01-21 03:23:00,UP,,,2242.0,2.55,Begin
2243,PLINE300,HELIOS1200_2,2023-01-21 06:15:00,UP,,,2243.0,3.816666666666667,Begin
1265,PLINE300,HELIOS1200_2,2023-01-21 14:00:00,UP,,,1265.0,2.0,Begin
2244,PLINE300,HELIOS1200_2,2023-01-22 06:16:00,UP,,,2244.0,7.633333333333334,Begin
2245,PLINE300,HELIOS1200_2,2023-01-22 15:43:00,UP,,,2245.0,2.316666666666667,Begin
2246,PLINE300,HELIOS1200_2,2023-01-23 20:46:00,UP,,,2246.0,1.1666666666666667,Begin
2247,PLINE300,HELIOS1200_2,2023-01-23 22:15:00,UP,,,2247.0,3.65,Begin
1219,PLINE300,H6300_2,2023-01-02 07:30:00,,,,1219.0,1.0,Begin
1397,PLINE300,H6300_2,2023-01-02 08:15:00,UP,,,1219.0,1.0,Begin
1166,PLINE300,H6300_2,2023-01-03 10:00:00,UP,,,1166.0,3.0,Begin
1249,PLINE300,H6300_2,2023-01-03 13:00:00,UP,,,1249.0,1.0,Begin
168,PLINE300,H6300_2,2023-01-03 13:58:00,UP,,,168.0,1.0333333333333334,Begin
1208,PLINE300,H6300_2,2023-01-03 15:00:00,UP,,,1208.0,4.0,Begin
1248,PLINE300,H6300_2,2023-01-04 09:30:00,UP,,,1248.0,0.5,Begin
1187,PLINE300,H6300_2,2023-01-04 11:00:00,UP,,,1187.0,2.0,Begin
1179,PLINE300,H6300_2,2023-01-04 13:00:00,UP,,,1179.0,2.0,Begin
1243,PLINE300,H6300_2,2023-01-04 15:00:00,UP,,,1243.0,2.0,Begin
1160,PLINE300,H6300_2,2023-01-04 17:00:00,UP,,,1160.0,2.0,Begin
1161,PLINE300,H6300_2,2023-01-05 09:00:00,UP,,,1161.0,3.0,Begin
1180,PLINE300,H6300_2,2023-01-05 12:00:00,UP,,,1180.0,2.0,Begin
1167,PLINE300,H6300_2,2023-01-05 14:00:00,UP,,,1167.0,3.0,Begin
1168,PLINE300,H6300_2,2023-01-06 09:00:00,UP,,,1168.0,1.0,Begin
1220,PLINE300,H6300_2,2023-01-06 12:00:00,UP,,,1220.0,2.0,Begin
2248,PLINE300,H6300_2,2023-01-06 12:59:00,UP,,,2248.0,0.0,Begin
1169,PLINE300,H6300_2,2023-01-06 14:00:00,UP,,,1169.0,2.0,Begin
1212,PLINE300,H6300_2,2023-01-06 18:00:00,UP,,,1212.0,4.0,Begin
1149,PLINE300,H6300_2,2023-01-07 12:00:00,UP,,,1149.0,3.0,Begin
1154,PLINE300,H6300_2,2023-01-07 15:00:00,UP,,,1154.0,4.0,Begin
1242,PLINE300,H6300_2,2023-01-08 09:00:00,UP,,,1242.0,7.0,Begin
1150,PLINE300,H6300_2,2023-01-08 16:00:00,UP,,,1150.0,6.0,Begin
1195,PLINE300,H6300_2,2023-01-08 22:00:00,UP,,,1195.0,2.0,Begin
1155,PLINE300,H6300_2,2023-01-09 00:00:00,UP,,,1155.0,3.0,Begin
1151,PLINE300,H6300_2,2023-01-09 03:00:00,UP,,,1151.0,1.0,Begin
1181,PLINE300,H6300_2,2023-01-09 04:00:00,UP,,,1181.0,3.0,Begin
1162,PLINE300,H6300_2,2023-01-09 08:00:00,UP,,,1162.0,2.0,Begin
1204,PLINE300,H6300_2,2023-01-09 10:00:00,UP,,,1204.0,3.0,Begin
1188,PLINE300,H6300_2,2023-01-09 13:00:00,UP,,,1188.0,2.0,Begin
1236,PLINE300,H6300_2,2023-01-09 15:00:00,UP,,,1236.0,2.0,Begin
1221,PLINE300,H6300_2,2023-01-09 17:00:00,UP,,,1221.0,2.0,Begin
1247,PLINE300,H6300_2,2023-01-10 08:00:00,UP,,,1247.0,1.0,Begin
2249,PLINE300,H6300_2,2023-01-10 08:17:00,UP,,,2249.0,0.3333333333333333,Begin
1222,PLINE300,H6300_2,2023-01-10 09:00:00,UP,,,1222.0,4.0,Begin
1237,PLINE300,H6300_2,2023-01-10 13:00:00,UP,,,1237.0,2.0,Begin
1170,PLINE300,H6300_2,2023-01-10 15:00:00,UP,,,1170.0,4.0,Begin
1213,PLINE300,H6300_2,2023-01-10 21:00:00,UP,,,1213.0,3.0,Begin
1244,PLINE300,H6300_2,2023-01-11 08:00:00,UP,,,1244.0,3.0,Begin
1238,PLINE300,H6300_2,2023-01-11 11:00:00,UP,,,1238.0,2.0,Begin
1182,PLINE300,H6300_2,2023-01-11 13:00:00,UP,,,1182.0,2.0,Begin
1223,PLINE300,H6300_2,2023-01-11 15:00:00,UP,,,1223.0,4.0,Begin
1224,PLINE300,H6300_2,2023-01-12 08:00:00,UP,,,1224.0,4.0,Begin
1183,PLINE300,H6300_2,2023-01-12 12:00:00,UP,,,1183.0,2.0,Begin
1171,PLINE300,H6300_2,2023-01-12 14:00:00,UP,,,1171.0,3.0,Begin
1225,PLINE300,H6300_2,2023-01-13 08:00:00,UP,,,1225.0,1.0,Begin
1172,PLINE300,H6300_2,2023-01-13 09:00:00,UP,,,1172.0,7.0,Begin
1239,PLINE300,H6300_2,2023-01-13 16:00:00,UP,,,1239.0,3.0,Begin
1214,PLINE300,H6300_2,2023-01-13 19:00:00,UP,,,1214.0,2.0,Begin
1241,PLINE300,H6300_2,2023-01-14 08:00:00,UP,,,1241.0,1.0,Begin
1196,PLINE300,H6300_2,2023-01-14 09:00:00,UP,,,1196.0,4.0,Begin
1226,PLINE300,H6300_2,2023-01-14 13:00:00,UP,,,1226.0,2.0,Begin
1156,PLINE300,H6300_2,2023-01-14 15:00:00,UP,,,1156.0,4.0,Begin
1227,PLINE300,H6300_2,2023-01-15 10:00:00,UP,,,1227.0,2.0,Begin
1157,PLINE300,H6300_2,2023-01-15 12:00:00,UP,,,1157.0,6.5,Begin
1152,PLINE300,H6300_2,2023-01-15 18:30:00,UP,,,1152.0,0.5,Begin
1218,PLINE300,H6300_2,2023-01-15 19:30:00,UP,,,1218.0,3.5,Begin
1193,PLINE300,H6300_2,2023-01-16 06:00:00,UP,,,1193.0,1.0,Begin
1228,PLINE300,H6300_2,2023-01-16 07:00:00,UP,,,1228.0,3.0,Begin
1199,PLINE300,H6300_2,2023-01-16 10:00:00,UP,,,1199.0,3.0,Begin
1175,PLINE300,H6300_2,2023-01-16 13:30:00,UP,,,1175.0,0.5,Begin
1215,PLINE300,H6300_2,2023-01-16 14:00:00,UP,,,1215.0,1.0,Begin
166,PLINE300,H6300_2,2023-01-16 14:33:00,UP,,,166.0,4.633333333333334,Begin
1176,PLINE300,H6300_2,2023-01-16 17:00:00,UP,,,1176.0,2.0,Begin
1250,PLINE300,H6300_2,2023-01-17 08:00:00,UP,,,1250.0,1.5,Begin
1197,PLINE300,H6300_2,2023-01-17 10:00:00,UP,,,1197.0,3.0,Begin
