,id,BillableDuration
1203,1898.0,3.0
1204,1899.0,8.5
1205,1900.0,0.0
1206,430.0,1.6166666666666667
1207,431.0,9.5
1208,1901.0,3.0
1209,1902.0,9.0
1210,1903.0,2.5
1211,1904.0,5.0
1212,1905.0,6.5
1213,1906.0,9.0
1214,1907.0,4.5
1215,1908.0,7.0
1216,1909.0,0.0
1217,1910.0,0.0
1218,1911.0,5.0
1219,1912.0,4.0
1220,405.0,2.8333333333333335
1221,406.0,3.066666666666667
1222,407.0,1.5
1223,416.0,3.1666666666666665
1224,413.0,1.0833333333333333
1225,1986.0,2.0
1226,1798.0,4.5
1227,1793.0,0.0
1228,414.0,2.8833333333333333
1229,408.0,5.783333333333333
1230,1794.0,2.0
1231,1800.0,3.0
1232,409.0,2.0833333333333335
1233,1801.0,3.0
1234,404.0,1.4666666666666666
1235,1799.0,3.5
1236,1795.0,2.0
1237,1802.0,2.0
1238,1796.0,2.0
1239,1803.0,4.0
1240,1804.0,4.0
1241,410.0,2.466666666666667
1242,1805.0,3.0
1243,415.0,2.25
1244,1797.0,1.0
1245,1806.0,4.0
1246,1807.0,1.5
1247,1790.0,1.0
1248,1789.0,1.5
1249,411.0,1.0
1250,1808.0,4.5
1251,1791.0,1.0
1252,412.0,1.0166666666666666
1253,1809.0,3.0
1254,1792.0,0.5
1255,1810.0,4.0
1256,940.0,1.0
1257,2139.0,4.183333333333334
1258,2140.0,0.9333333333333333
1259,2141.0,7.483333333333333
1260,2142.0,4.533333333333333
1261,2143.0,6.35
1262,2144.0,2.533333333333333
1263,2145.0,3.183333333333333
1264,2146.0,6.466666666666667
1265,2147.0,2.316666666666667
1266,2148.0,1.9333333333333333
1267,2149.0,4.066666666666666
1268,2150.0,2.716666666666667
1269,2151.0,2.066666666666667
1270,2152.0,4.15
1271,2153.0,3.1666666666666665
1272,2154.0,3.283333333333333
1273,2155.0,7.366666666666666
1274,2156.0,3.466666666666667
1275,2157.0,1.6333333333333333
1276,2158.0,4.016666666666667
1277,2159.0,2.8666666666666667
1278,2160.0,3.7666666666666666
1279,2161.0,2.2333333333333334
1280,2162.0,2.3
1281,2163.0,1.5333333333333334
1282,2164.0,3.85
1283,2165.0,1.9333333333333333
1284,2166.0,2.033333333333333
1285,2167.0,3.283333333333333
1286,2168.0,0.8333333333333334
1287,2169.0,1.2333333333333334
1288,2170.0,2.15
1289,2171.0,2.2666666666666666
1290,808.0,3.0
1291,117.0,4.5
1292,128.0,12.2
1293,122.0,9.0
1294,807.0,0.0
1295,118.0,11.2
1296,2172.0,3.183333333333333
1297,123.0,24.4
1298,127.0,12.783333333333333
1299,809.0,6.5
1300,129.0,3.0
1301,119.0,4.35
1302,813.0,9.0
1303,121.0,5.75
1304,812.0,16.0
1305,810.0,6.0
1306,124.0,17.466666666666665
1307,811.0,13.0
1308,120.0,4.0
1309,125.0,23.75
1310,126.0,19.5
1311,814.0,31.0
1312,371.0,4.0
1313,370.0,0.0
1314,941.0,5.0
1315,1577.0,3.0
1316,1439.0,6.0
1317,196.0,3.433333333333333
1318,1440.0,4.5
1319,197.0,1.6333333333333333
1320,1441.0,6.5
1321,1960.0,2.0
1322,1965.0,4.0
1323,1964.0,2.5
1324,1966.0,0.0
1325,1954.0,0.5
1326,1955.0,7.0
1327,1956.0,19.0
1328,1957.0,12.5
1329,1961.0,5.0
1330,1958.0,0.0
1331,1959.0,0.0
1332,1967.0,0.5
1333,1962.0,2.0
1334,1968.0,2.0
1335,1963.0,11.5
1336,1969.0,2.5
1337,1538.0,2.0
1338,1540.0,1.5
1339,1541.0,1.5
1340,224.0,1.5
1341,1543.0,2.0
1342,240.0,1.5333333333333334
1343,236.0,1.6
1344,230.0,1.5
1345,223.0,1.1
1346,235.0,2.9
1347,1544.0,1.0
1348,228.0,1.1666666666666667
1349,1559.0,1.0
1350,229.0,0.75
1351,1545.0,1.0
1352,1557.0,1.5
1353,1554.0,0.5
1354,1566.0,0.0
1355,1560.0,0.0
1356,237.0,1.0
1357,1562.0,1.5
1358,1539.0,0.5
1359,1565.0,0.5
1360,1561.0,1.0
1361,1546.0,2.0
1362,1555.0,1.0
1363,239.0,0.5
1364,225.0,0.5166666666666667
1365,238.0,0.5
1366,1556.0,1.0
1367,231.0,1.5
1368,241.0,1.5833333333333333
1369,1547.0,2.0
1370,1563.0,1.0
1371,1558.0,0.5
1372,232.0,2.0
1373,1548.0,2.0
1374,1553.0,0.5
1375,233.0,2.0
1376,1549.0,1.5
1377,1551.0,2.0
1378,227.0,1.5
1379,1564.0,1.0
1380,1542.0,2.0
1381,1550.0,1.5
1382,226.0,1.0
1383,234.0,1.0166666666666666
1384,222.0,2.2
1385,1552.0,1.5
1386,821.0,0.4
1387,858.0,3.0
1388,815.0,0.5
1389,822.0,8.0
1390,816.0,2.5
1391,859.0,0.5
1392,864.0,1.0
1393,865.0,2.0
1394,823.0,0.0
1395,824.0,0.0
1396,845.0,0.0
1397,866.0,1.8166666666666667
1398,817.0,1.0
1399,825.0,2.0
1400,826.0,1.5
1401,827.0,0.0
1402,818.0,0.4166666666666667
1403,828.0,0.0
1404,829.0,0.95
1405,819.0,1.0
1406,830.0,2.0
1407,831.0,1.0
1408,846.0,2.0
1409,860.0,2.0
1410,832.0,3.5
1411,833.0,5.766666666666667
1412,820.0,0.5
1413,834.0,2.5
1414,861.0,2.5
1415,835.0,2.0
1416,852.0,3.0
1417,836.0,1.5
1418,857.0,0.0
1419,847.0,0.0
1420,848.0,0.0
1421,853.0,1.3833333333333333
1422,854.0,1.5
1423,837.0,12.0
1424,855.0,0.0
1425,838.0,0.0
1426,839.0,0.0
1427,862.0,0.0
1428,840.0,0.0
1429,841.0,0.0
1430,849.0,0.0
1431,863.0,0.0
1432,856.0,0.0
1433,850.0,1.9833333333333334
1434,842.0,3.0
1435,867.0,2.0
1436,843.0,2.0
1437,844.0,3.0
1438,851.0,1.5
1439,698.0,1.5
1440,692.0,0.0
1441,699.0,0.0
1442,693.0,0.0
1443,696.0,0.0
1444,694.0,19.816666666666666
1445,700.0,0.5
1446,701.0,4.0
1447,697.0,17.0
1448,702.0,0.0
1449,86.0,4.0
1450,87.0,2.0
1451,695.0,16.0
1452,1574.0,2.0
1453,1575.0,1.0
1454,1750.0,1.0
1455,1753.0,0.5
1456,1751.0,1.0
1457,382.0,0.6666666666666666
1458,379.0,1.25
1459,1748.0,0.5
1460,380.0,1.0
1461,1749.0,1.0
1462,377.0,0.6333333333333333
1463,1742.0,1.0
1464,378.0,1.0
1465,381.0,1.0
1466,1743.0,1.0
1467,1755.0,1.0
1468,1744.0,1.0
1469,1752.0,1.0
1470,1745.0,1.0
1471,383.0,1.0166666666666666
1472,1746.0,1.0
1473,1754.0,0.5
1474,1747.0,1.0
1475,2173.0,5.3
1476,2174.0,3.65
1477,2175.0,3.066666666666667
1478,2176.0,3.566666666666667
1479,2177.0,1.7166666666666666
1480,2178.0,2.1333333333333333
1481,2179.0,3.4
1482,2180.0,1.1666666666666667
1483,2181.0,2.066666666666667
1484,2182.0,3.3333333333333335
1485,2183.0,2.15
1486,2184.0,3.1666666666666665
1487,2185.0,4.0
1488,186.0,1.0333333333333334
1489,2186.0,3.0166666666666666
1490,2187.0,1.8166666666666667
1491,2188.0,2.533333333333333
1492,2189.0,3.816666666666667
1493,2190.0,2.966666666666667
1494,2191.0,3.683333333333333
1495,2192.0,2.25
1496,2193.0,3.7666666666666666
1497,2194.0,2.55
1498,2195.0,3.3833333333333333
1499,2196.0,4.0
1500,2197.0,3.6166666666666667
1501,2198.0,2.966666666666667
1502,2199.0,3.0833333333333335
1503,2200.0,0.8333333333333334
1504,2201.0,4.85
1505,2202.0,3.783333333333333
1506,2203.0,4.183333333333334
1507,2204.0,3.2666666666666666
1508,2205.0,3.4833333333333334
1509,2206.0,0.0
1510,2207.0,3.9166666666666665
1511,2208.0,3.5
1512,2209.0,2.4833333333333334
1513,2210.0,5.183333333333334
1514,2211.0,3.5166666666666666
1515,2212.0,3.566666666666667
1516,2213.0,3.1333333333333333
1517,2214.0,2.183333333333333
1518,2215.0,4.2
1519,2216.0,1.45
1520,2217.0,2.4
1521,2218.0,2.566666666666667
1522,2219.0,8.033333333333333
1523,2220.0,1.5833333333333333
1524,2221.0,4.216666666666667
1525,2222.0,7.35
1526,2223.0,2.85
1527,2224.0,3.55
1528,2225.0,6.583333333333333
1529,2226.0,3.6666666666666665
1530,2227.0,3.1333333333333333
1531,2228.0,6.433333333333334
1532,2229.0,8.7
1533,2230.0,1.9166666666666667
1534,2231.0,2.3333333333333335
1535,2232.0,2.433333333333333
1536,2233.0,0.7833333333333333
1537,2234.0,3.7
1538,187.0,1.5
1539,2235.0,2.65
1540,2236.0,3.3833333333333333
1541,2237.0,2.25
1542,2238.0,1.6166666666666667
1543,2239.0,3.6
1544,2240.0,3.716666666666667
1545,2241.0,1.15
1546,2242.0,2.55
1547,2243.0,3.816666666666667
1548,1265.0,2.0
1549,2244.0,7.633333333333334
1550,2245.0,2.316666666666667
1551,2246.0,1.1666666666666667
1552,2247.0,3.65
1553,1219.0,0.0
1554,1166.0,3.0
1555,1249.0,1.0
1556,168.0,1.0333333333333334
1557,1208.0,4.0
1558,1248.0,0.5
1559,1187.0,2.0
1560,1179.0,2.0
1561,1243.0,2.0
1562,1160.0,2.0
1563,1161.0,3.0
1564,1180.0,2.0
1565,1167.0,3.0
1566,1168.0,1.0
1567,1220.0,2.0
1568,2248.0,0.0
1569,1169.0,2.0
1570,1212.0,4.0
1571,1149.0,3.0
1572,1154.0,4.0
1573,1242.0,7.0
1574,1150.0,6.0
1575,1195.0,2.0
1576,1155.0,3.0
1577,1151.0,1.0
1578,1181.0,3.0
1579,1162.0,2.0
1580,1204.0,3.0
1581,1188.0,2.0
1582,1236.0,2.0
1583,1221.0,2.0
1584,1247.0,1.0
1585,2249.0,0.3333333333333333
1586,1222.0,4.0
1587,1237.0,2.0
1588,1170.0,4.0
1589,1213.0,3.0
1590,1244.0,3.0
1591,1238.0,2.0
1592,1182.0,2.0
1593,1223.0,4.0
1594,1224.0,4.0
1595,1183.0,2.0
1596,1171.0,3.0
1597,1225.0,1.0
1598,1172.0,7.0
1599,1239.0,3.0
1600,1214.0,2.0
1601,1241.0,1.0
1602,1196.0,4.0
1603,1226.0,2.0
1604,1156.0,4.0
1605,1227.0,2.0
1606,1157.0,6.5
1607,1152.0,0.5
1608,1218.0,3.5
1609,1193.0,1.0
1610,1228.0,3.0
1611,1199.0,3.0
1612,1175.0,0.5
1613,1215.0,1.0
1614,166.0,4.633333333333334
1615,1176.0,2.0
1616,1250.0,1.5
1617,1197.0,3.0
1618,165.0,5.883333333333334
1619,1251.0,1.5
1620,1200.0,1.5
1621,1189.0,2.0
1622,1184.0,2.0
1623,1163.0,2.0
1624,1229.0,2.0
1625,1230.0,2.0
1626,1164.0,2.0
1627,1185.0,2.0
1628,1201.0,3.0
1629,1190.0,2.0
1630,1216.0,1.0
1631,1209.0,1.5
1632,1186.0,1.5
1633,1231.0,2.0
1634,1205.0,2.0
1635,1191.0,2.0
1636,1173.0,1.0
1637,164.0,3.1
1638,1158.0,4.5
1639,1153.0,6.0
1640,1232.0,2.0
1641,1217.0,0.5
1642,1159.0,0.5
1643,1206.0,1.0
1644,1246.0,2.0
1645,1192.0,2.0
1646,1210.0,2.0
1647,1177.0,2.0
1648,1178.0,1.0
1649,1233.0,1.0
1650,1174.0,3.0
1651,1211.0,2.0
1652,1202.0,4.0
1653,1234.0,0.5
1654,167.0,1.0
1655,1207.0,1.5
1656,1198.0,2.0
1657,1203.0,3.0
1658,1235.0,1.0
1659,1240.0,1.0
1660,1165.0,3.0
1661,1194.0,1.0
1662,1245.0,2.0
1663,2250.0,6.033333333333333
1664,2251.0,3.683333333333333
1665,2252.0,2.0166666666666666
1666,2253.0,7.233333333333333
1667,2254.0,6.3
1668,2255.0,1.5333333333333334
1669,2256.0,2.5
1670,2257.0,3.8833333333333333
1671,2258.0,3.15
1672,2259.0,7.15
1673,2260.0,2.95
1674,2261.0,0.95
1675,2262.0,3.9833333333333334
1676,2263.0,2.9833333333333334
1677,2264.0,6.1
1678,2265.0,3.783333333333333
1679,2266.0,3.433333333333333
1680,2267.0,2.816666666666667
1681,2268.0,4.2
1682,2269.0,2.8333333333333335
1683,2270.0,2.533333333333333
1684,2271.0,3.0
1685,2272.0,3.3333333333333335
1686,2273.0,2.25
1687,2274.0,1.0333333333333334
1688,2275.0,2.7
1689,2276.0,1.5
1690,2277.0,6.483333333333333
1691,2278.0,0.7833333333333333
1692,2279.0,4.283333333333333
1693,2280.0,1.7
1694,2281.0,4.266666666666667
1695,2282.0,2.35
1696,2283.0,1.6333333333333333
1697,2284.0,0.06666666666666667
1698,2285.0,1.1666666666666667
1699,2286.0,1.0166666666666666
1700,2287.0,3.316666666666667
1701,2288.0,2.4
1702,2289.0,1.9166666666666667
1703,2290.0,2.75
1704,2291.0,1.3833333333333333
1705,2292.0,1.3666666666666667
1706,2293.0,2.6166666666666667
1707,2294.0,2.966666666666667
1708,2295.0,3.85
1709,2296.0,0.43333333333333335
1710,2297.0,2.3333333333333335
1711,2298.0,3.6333333333333333
1712,2299.0,1.1833333333333333
1713,2300.0,0.8333333333333334
1714,2301.0,3.75
1715,2302.0,2.15
1716,2303.0,4.016666666666667
1717,2304.0,3.283333333333333
1718,2305.0,1.15
1719,2306.0,1.55
1720,2307.0,6.65
1721,2308.0,2.5833333333333335
1722,2309.0,2.3
1723,2310.0,1.3166666666666667
1724,2311.0,1.7
1725,2312.0,1.1833333333333333
1726,2313.0,4.233333333333333
1727,2314.0,32.916666666666664
1728,2315.0,2.283333333333333
1729,2316.0,3.6333333333333333
1730,2317.0,0.55
1731,2318.0,3.1
1732,2319.0,1.85
1733,2320.0,3.3333333333333335
1734,2321.0,1.4166666666666667
1735,2322.0,3.6166666666666667
1736,2323.0,1.4833333333333334
1737,2324.0,2.2
1738,2325.0,2.45
1739,2326.0,3.283333333333333
1740,284.0,2.1333333333333333
1741,282.0,8.0
1742,285.0,2.5
1743,286.0,6.733333333333333
1744,1626.0,2.0
1745,1987.0,4.5
1746,287.0,2.683333333333333
1747,283.0,3.183333333333333
1748,1627.0,0.0
1749,1628.0,8.0
1750,288.0,0.0
1751,1625.0,2.0
1752,289.0,8.216666666666667
1753,1781.0,6.5
1754,1782.0,6.0
1755,1783.0,6.0
1756,1784.0,0.0
1757,397.0,6.0
1758,1785.0,6.0
1759,398.0,30.5
1760,1913.0,5.5
1761,1914.0,2.5
1762,1929.0,12.0
1763,1915.0,4.0
1764,1930.0,8.0
1765,1916.0,8.5
1766,1931.0,11.0
1767,1917.0,8.0
1768,1918.0,7.0
1769,1932.0,12.0
1770,1933.0,11.5
1771,1919.0,0.0
1772,1920.0,0.0
1773,1921.0,0.0
1774,1922.0,0.0
1775,1923.0,0.0
1776,1924.0,0.0
1777,1925.0,0.0
1778,1926.0,0.0
1779,1927.0,0.0
1780,1928.0,0.0
1781,739.0,1.0
1782,738.0,2.0
1783,740.0,4.0
1784,1578.0,0.0
1785,251.0,1.2
1786,252.0,1.2833333333333334
1787,243.0,1.8666666666666667
1788,1569.0,1.0
1789,1567.0,4.0
1790,244.0,1.5
1791,242.0,1.4833333333333334
1792,1571.0,1.0
1793,1570.0,1.0
1794,1568.0,1.0
1795,1856.0,0.0
1796,1840.0,5.0
1797,1841.0,2.0
1798,421.0,1.0
1799,1842.0,2.0
1800,419.0,2.0
1801,1837.0,1.5
1802,1860.0,3.5
1803,1872.0,1.0
1804,1873.0,2.0
1805,1843.0,3.5
1806,1844.0,3.0
1807,1866.0,0.0
1808,1867.0,0.0
1809,1868.0,0.0
1810,1857.0,3.0
1811,1838.0,1.5
1812,1874.0,1.0
1813,1858.0,0.5
1814,1852.0,1.0
1815,1875.0,1.0
1816,1853.0,3.0
1817,1876.0,1.5
1818,422.0,2.0
1819,1845.0,1.5
1820,1859.0,1.0
1821,1877.0,0.0
1822,1846.0,3.0
1823,1869.0,0.5
1824,1847.0,2.0
1825,1870.0,1.0
1826,1848.0,1.0
1827,1871.0,1.0
1828,1849.0,6.0
1829,1880.0,0.0
1830,1878.0,0.0
1831,1854.0,0.0
1832,423.0,0.8666666666666667
1833,1879.0,0.5
1834,1861.0,0.5
1835,1850.0,2.0
1836,1839.0,1.0
1837,1862.0,0.5
1838,1863.0,0.5
1839,1836.0,0.5
1840,1855.0,1.0
1841,420.0,6.0
1842,1864.0,3.0
1843,424.0,1.0
1844,1851.0,1.0
1845,1865.0,6.0
1846,295.0,3.4166666666666665
1847,1642.0,1.5
1848,294.0,2.833333333333333
1849,1631.0,3.0
1850,1632.0,4.0
1851,1633.0,3.0
1852,1634.0,2.0
1853,1635.0,4.0
1854,1636.0,2.0
1855,296.0,1.15
1856,297.0,1.05
1857,1637.0,8.0
1858,1641.0,1.0
1859,1643.0,2.5
1860,1638.0,2.0
1861,1639.0,2.0
1862,298.0,1.5333333333333334
1863,1629.0,7.0
1864,1630.0,2.5
1865,1640.0,1.5
1866,961.0,10.0
1867,962.0,14.0
1868,942.0,48.0
1869,968.0,0.0
1870,943.0,0.0
1871,963.0,0.0
1872,944.0,0.0
1873,945.0,0.0
1874,959.0,0.0
1875,946.0,0.0
1876,947.0,0.0
1877,948.0,0.0
1878,964.0,0.0
1879,949.0,0.0
1880,960.0,0.0
1881,950.0,0.0
1882,951.0,0.0
1883,965.0,0.0
1884,952.0,0.0
1885,966.0,0.0
1886,953.0,0.0
1887,954.0,0.0
1888,955.0,0.0
1889,956.0,0.0
1890,967.0,0.0
1891,957.0,0.0
1892,958.0,0.0
1893,276.0,3.0
1894,277.0,2.0833333333333335
1895,278.0,0.0
1896,1621.0,4.0
1897,279.0,4.5
1898,280.0,5.05
1899,1622.0,0.0
1900,1623.0,1.5
1901,1624.0,8.0
1902,936.0,0.0
1903,939.0,0.0
1904,149.0,0.0
1905,937.0,0.0
1906,938.0,0.0
1907,154.0,0.0
1908,150.0,0.0
1909,155.0,0.0
1910,151.0,0.0
1911,152.0,0.0
1912,153.0,0.0
1913,649.0,1.5
1914,633.0,1.5
1915,637.0,2.0
1916,638.0,1.5
1917,634.0,1.5
1918,639.0,1.5
1919,640.0,1.5
1920,641.0,2.0
1921,75.0,5.0
1922,74.0,2.0
1923,642.0,1.0
1924,643.0,1.0
1925,647.0,3.0
1926,645.0,0.0
1927,644.0,1.5
1928,635.0,4.0
1929,648.0,2.0
1930,646.0,3.0
1931,636.0,2.5
1932,890.0,4.0
1933,2328.0,0.016666666666666666
1934,880.0,4.0
1935,2329.0,3.1
1936,137.0,2.0
1937,140.0,4.0
1938,881.0,4.0
1939,142.0,4.5
1940,882.0,6.0
1941,138.0,3.0
1942,134.0,4.033333333333333
1943,135.0,3.0
1944,887.0,2.0
1945,141.0,1.5
1946,133.0,4.2
1947,136.0,4.8
1948,888.0,4.0
1949,886.0,3.5
1950,883.0,9.0
1951,884.0,2.5
1952,139.0,3.05
1953,885.0,5.0
1954,889.0,1.5
1955,143.0,5.0
1956,1291.0,0.0
1957,1292.0,0.0
1958,1290.0,2.0
1959,1293.0,7.0
1960,1294.0,7.0
1961,1295.0,8.0
1962,1296.0,8.0
1963,1297.0,5.5
1964,1298.0,8.0
1965,1299.0,5.5
1966,1300.0,5.0
1967,1301.0,2.0
1968,1302.0,0.0
1969,1303.0,0.0
1970,1304.0,4.483333333333333
1971,1305.0,4.5
1972,1306.0,3.0
1973,1307.0,0.0
1974,1308.0,9.5
1975,1309.0,4.0
1976,1310.0,4.0
1977,1311.0,3.0
1978,1312.0,7.5
1979,1313.0,9.0
1980,1314.0,11.0
1981,1427.0,9.0
1982,1428.0,8.0
1983,1432.0,12.0
1984,1433.0,12.0
1985,1434.0,12.0
1986,1429.0,5.0
1987,2330.0,23.75
1988,1430.0,8.0
1989,1431.0,8.0
1990,747.0,0.5
1991,2331.0,0.3333333333333333
1992,746.0,0.5
1993,109.0,4.0
1994,741.0,0.5
1995,108.0,0.6
1996,742.0,0.5
1997,743.0,0.5
1998,110.0,8.016666666666667
1999,111.0,8.0
2000,744.0,0.5
2001,745.0,3.5
2002,1883.0,1.0
2003,1884.0,1.5
2004,1881.0,0.5
2005,425.0,6.45
2006,1885.0,1.0
2007,426.0,2.15
2008,1886.0,4.0
2009,1882.0,1.5
2010,1970.0,5.0
2011,1971.0,0.0
2012,1972.0,0.0
2013,1973.0,0.0
2014,1974.0,0.0
2015,1975.0,0.0
2016,1976.0,0.0
2017,1977.0,0.0
2018,1978.0,0.0
2019,2508.0,1.0
2020,2509.0,1.0
2021,2510.0,0.0
2022,2511.0,0.0
2023,2502.0,1.0
2024,2512.0,2.0
2025,2505.0,1.0
2026,2506.0,1.0
2027,2503.0,1.0
2028,2513.0,2.0
2029,2514.0,0.9666666666666667
2030,2507.0,3.5
2031,2458.0,1.1333333333333333
2032,2504.0,0.5
2033,2525.0,1.0
2034,2520.0,0.5
2035,2526.0,1.0
2036,2515.0,2.0
2037,2527.0,1.0
2038,2533.0,1.5
2039,2521.0,3.5
2040,2534.0,2.0
2041,2528.0,6.0
2042,2535.0,1.0
2043,2529.0,1.0
2044,2536.0,1.0
2045,2537.0,0.5
2046,2530.0,1.5
2047,2531.0,3.0
2048,2522.0,2.0
2049,2516.0,2.0
2050,2517.0,2.0
2051,2518.0,2.0
2052,2519.0,0.0
2053,2459.0,0.0
2054,2532.0,9.0
2055,2523.0,1.0
2056,2538.0,0.5
2057,2524.0,1.0
2058,2488.0,2.0
2059,2445.0,2.0
2060,2485.0,2.0
2061,2446.0,2.0
2062,2447.0,1.15
2063,2448.0,2.183333333333333
2064,2500.0,0.0
2065,2449.0,2.0166666666666666
2066,2501.0,2.5
2067,2444.0,2.8
2068,2450.0,2.0
2069,2489.0,2.0
2070,2451.0,2.0
2071,2499.0,0.5
2072,2486.0,1.0
2073,2490.0,0.0
2074,2452.0,3.033333333333333
2075,2453.0,2.066666666666667
2076,2491.0,0.0
2077,2492.0,2.0
2078,2454.0,2.1666666666666665
2079,2487.0,2.0
2080,2455.0,2.05
2081,2456.0,2.2
2082,2457.0,2.033333333333333
2083,2493.0,0.0
2084,2443.0,2.5
2085,2494.0,0.0
2086,2495.0,0.0
2087,2496.0,2.0
2088,2497.0,0.0
2089,2484.0,0.0
2090,2498.0,0.0
2091,2625.0,0.0
2092,2588.0,1.4833333333333334
2093,2573.0,1.5
2094,2559.0,0.5
2095,2638.0,0.5
2096,2470.0,0.5
2097,2589.0,1.0
2098,2590.0,4.0
2099,2547.0,1.0
2100,2639.0,1.0
2101,2591.0,0.5
2102,2592.0,1.0
2103,2471.0,0.6333333333333333
2104,2593.0,2.0
2105,2548.0,1.0
2106,2465.0,1.0
2107,2594.0,1.0
2108,2483.0,0.8166666666666667
2109,2466.0,0.5333333333333333
2110,2619.0,1.0
2111,2595.0,0.5
2112,2584.0,0.5
2113,2556.0,1.0
2114,2557.0,0.5
2115,2617.0,1.0
2116,2545.0,0.5
2117,2539.0,1.0
2118,2626.0,4.0
2119,2461.0,1.0
2120,2472.0,2.15
2121,2469.0,2.1
2122,2462.0,2.0
2123,2621.0,1.0
2124,2640.0,0.0
2125,2613.0,0.0
2126,2648.0,1.0
2127,2608.0,1.0
2128,2473.0,0.0
2129,2596.0,0.0
2130,2566.0,0.0
2131,2478.0,0.0
2132,2641.0,0.0
2133,2597.0,0.0
2134,2460.0,0.0
2135,2614.0,0.0
2136,2627.0,1.0
2137,2628.0,0.0
2138,2560.0,0.0
2139,2577.0,0.0
2140,2598.0,0.55
2141,2565.0,1.0
2142,2629.0,0.0
2143,2599.0,0.0
2144,2585.0,0.5
2145,2583.0,1.0
2146,2637.0,1.5
2147,2540.0,1.0
2148,2474.0,1.0
2149,2649.0,0.48333333333333334
2150,2620.0,0.5
2151,2479.0,1.1333333333333333
2152,2642.0,0.5
2153,2567.0,2.0
2154,2622.0,1.0
2155,2463.0,1.2833333333333334
2156,2630.0,1.0
2157,2553.0,4.0
2158,2574.0,2.0
2159,2646.0,1.0
2160,2578.0,1.0
2161,2563.0,1.0
2162,2561.0,1.0
2163,2643.0,3.5
2164,2615.0,1.0
2165,2609.0,0.5
2166,2575.0,1.5
2167,2475.0,0.5
2168,2600.0,1.0
2169,2549.0,1.0
2170,2572.0,2.0
2171,2582.0,1.0
2172,2481.0,2.25
2173,2631.0,0.0
2174,2579.0,0.0
2175,2541.0,0.0
2176,2580.0,0.0
2177,2476.0,1.05
2178,2570.0,1.0
2179,2562.0,1.0
2180,2632.0,1.0
2181,2601.0,2.0
2182,2644.0,1.0
2183,2571.0,1.0
2184,2650.0,0.6166666666666667
2185,2633.0,0.5
2186,2564.0,1.0
2187,2551.0,1.0
2188,2552.0,1.0
2189,2576.0,1.5
2190,2581.0,0.5
2191,2645.0,0.5
2192,2623.0,3.0
2193,2554.0,2.0
2194,2618.0,1.0
2195,2542.0,1.0
2196,2546.0,0.5
2197,2569.0,1.0
2198,2634.0,4.0
2199,2647.0,1.0
2200,2543.0,1.0
2201,2610.0,1.0
2202,2480.0,0.5666666666666667
2203,2602.0,0.5
2204,2550.0,0.5
2205,2603.0,0.5
2206,2555.0,0.5
2207,2604.0,0.5
2208,2558.0,1.0
2209,2624.0,0.5
2210,2586.0,0.5
2211,2587.0,1.5
2212,2607.0,1.0
2213,2467.0,1.0
2214,2605.0,0.0
2215,2482.0,0.0
2216,2611.0,1.0
2217,2635.0,2.0
2218,2477.0,0.6166666666666667
2219,2606.0,1.0
2220,2568.0,1.0
2221,2464.0,1.15
2222,2468.0,1.3333333333333335
2223,2616.0,2.0
2224,2636.0,1.0
2225,2544.0,1.0
2226,2612.0,1.0
2227,2346.0,1.0
2228,2347.0,1.0
2229,2348.0,2.0
2230,2381.0,1.0
2231,2408.0,4.0
2232,2382.0,2.0
2233,2409.0,4.0
2234,2340.0,2.0166666666666666
2235,2410.0,2.5
2236,2411.0,2.0
2237,2412.0,2.0
2238,2405.0,1.5
2239,2377.0,1.0
2240,2406.0,0.5
2241,2336.0,2.9
2242,2363.0,2.0
2243,2337.0,2.966666666666667
2244,2383.0,1.0
2245,2413.0,4.5
2246,2338.0,1.1833333333333333
2247,2396.0,2.0
2248,2384.0,1.5
2249,2341.0,2.0166666666666666
2250,2414.0,5.0
2251,2400.0,2.0
2252,2385.0,1.0
2253,2369.0,0.5
2254,2415.0,1.5
2255,2397.0,0.0
2256,2416.0,4.0
2257,2367.0,0.5
2258,2374.0,0.5
2259,2417.0,0.5
2260,2342.0,2.0
2261,2380.0,1.5
2262,2378.0,1.0
2263,2364.0,0.5
2264,2386.0,2.0
2265,2398.0,3.0
2266,2418.0,4.5
2267,2433.0,1.0
2268,2419.0,2.0
2269,2420.0,2.0
2270,2375.0,0.5
2271,2401.0,3.0
2272,2376.0,0.5
2273,2399.0,3.0
2274,2387.0,1.5
2275,2388.0,2.0
2276,2421.0,3.5
2277,2402.0,3.0
2278,2370.0,0.5
2279,2389.0,2.0
2280,2432.0,0.5
2281,2365.0,0.5
2282,2343.0,1.5
2283,2422.0,1.5
2284,2371.0,0.5
2285,2423.0,4.0
2286,2407.0,2.0
2287,2441.0,1.0333333333333334
2288,2390.0,0.0
2289,2372.0,0.0
2290,2368.0,0.0
2291,2391.0,2.0
2292,2366.0,1.5
2293,2392.0,2.0
2294,2424.0,1.5
2295,2425.0,2.0
2296,2339.0,3.0
2297,2379.0,3.5
2298,2344.0,2.0
2299,2426.0,2.0
2300,2427.0,2.0
2301,2403.0,2.0
2302,2393.0,1.0
2303,2345.0,2.0
2304,2428.0,2.0
2305,2373.0,0.5
2306,2429.0,1.0
2307,2404.0,3.5
2308,2394.0,1.0
2309,2395.0,2.5
2310,2430.0,1.0
2311,2431.0,2.0
2312,2359.0,1.0
