,FACILITY,Tool,EVENT_ROW_ID,Datim,State,State_SC,State_TR
1808,PLINE200,AMAT_HIK,962508406,2023-01-13 01:15:00,DOWN,,
1809,PLINE200,AMAT_HIK,962516686,2023-01-13 01:56:00,UP,,
1810,PLINE200,AMAT_HIK,962975149,2023-01-14 17:28:00,DOWN,,
1811,PLINE200,AMAT_HIK,963025613,2023-01-14 20:21:00,UP,,
1812,PLINE200,AMAT_HIK,965336490,2023-01-23 03:25:00,DOWN,,
1813,PLINE200,AMAT_HIK,965443763,2023-01-23 13:28:00,UP,,
1814,PLINE200,AMAT_MEK,959772013,2023-01-02 20:45:00,UP,,
1815,PLINE200,AMAT_MEK,963959358,2023-01-18 06:32:00,DOWN,,
1816,PLINE200,AMAT_MEK,963990347,2023-01-18 09:50:00,UP,,
1817,PLINE200,AMAT_MEK,965335870,2023-01-23 03:00:00,DOWN,,
1818,PLINE200,AMAT_MEK,965369913,2023-01-23 08:50:00,UP,,
1819,PLINE200,ASM1100,959613712,2023-01-02 09:56:00,DOWN,,
1820,PLINE200,ASM1100,959719202,2023-01-02 17:24:00,UP,,
1821,PLINE200,ASM1100,960705866,2023-01-06 07:03:00,DOWN,,
1822,PLINE200,ASM1100,960717761,2023-01-06 08:09:00,UP,,
1823,PLINE200,ASM1100,961147540,2023-01-08 06:42:00,DOWN,,
1824,PLINE200,ASM1100,961157816,2023-01-08 08:26:00,UP,,
1825,PLINE200,ASM1100,961601738,2023-01-10 07:12:00,DOWN,,
1826,PLINE200,ASM1100,961608555,2023-01-10 07:57:00,UP,,
1827,PLINE200,ASM1100,961646783,2023-01-10 10:59:00,DOWN,,
1828,PLINE200,ASM1100,961674734,2023-01-10 12:52:00,UP,,
1829,PLINE200,ASM1100,962554544,2023-01-13 06:51:00,DOWN,,
1830,PLINE200,ASM1100,962715538,2023-01-13 15:55:00,UP,,
1831,PLINE200,ASM1100,962880348,2023-01-14 07:07:00,DOWN,,
1832,PLINE200,ASM1100,962897203,2023-01-14 09:15:00,UP,,
1833,PLINE200,ASM1100,963653270,2023-01-17 09:45:00,DOWN,,
1834,PLINE200,ASM1100,963714265,2023-01-17 13:41:00,UP,,
1835,PLINE200,ASM1100,964694501,2023-01-20 10:59:00,DOWN,,
1836,PLINE200,ASM1100,964734016,2023-01-20 12:59:00,UP,,
1837,PLINE200,ASM1100,965009367,2023-01-21 06:52:00,DOWN,,
1838,PLINE200,ASM1100,965012193,2023-01-21 07:26:00,UP,,
1839,PLINE200,ASM1100,965890790,2023-01-24 18:42:00,DOWN,,
1840,PLINE200,ASM1100,966072390,2023-01-25 11:09:00,UP,,
1841,PLINE200,ASM200,959613782,2023-01-02 09:56:00,DOWN,,
1842,PLINE200,ASM200,960061069,2023-01-03 20:38:00,UP,,
1843,PLINE200,ASM200,960733018,2023-01-06 09:45:00,DOWN,,
1844,PLINE200,ASM200,960737523,2023-01-06 10:01:00,UP,,
1845,PLINE200,ASM200,960975117,2023-01-07 00:56:00,DOWN,,
1846,PLINE200,ASM200,960993354,2023-01-07 04:31:00,UP,,
1847,PLINE200,ASM200,961008486,2023-01-07 07:11:00,DOWN,,
1848,PLINE200,ASM200,961014834,2023-01-07 07:54:00,UP,,
1849,PLINE200,ASM200,961404319,2023-01-09 16:43:00,DOWN,,
1850,PLINE200,ASM200,961462507,2023-01-09 18:30:00,UP,,
1851,PLINE200,ASM200,962077342,2023-01-11 17:23:00,DOWN,,
1852,PLINE200,ASM200,962092172,2023-01-11 17:49:00,UP,,
1853,PLINE200,ASM200,962964413,2023-01-14 15:56:00,DOWN,,
1854,PLINE200,ASM200,963109532,2023-01-15 11:17:00,UP,,
1855,PLINE200,ASM200,963251304,2023-01-16 06:49:00,DOWN,,
1856,PLINE200,ASM200,963286256,2023-01-16 09:36:00,UP,,
1857,PLINE200,ASM200,963957640,2023-01-18 06:21:00,DOWN,,
1858,PLINE200,ASM200,963970577,2023-01-18 07:38:00,UP,,
1859,PLINE200,ASM200,965010300,2023-01-21 07:07:00,DOWN,,
1860,PLINE200,ASM200,965014029,2023-01-21 07:42:00,UP,,
1861,PLINE200,ASM200,965351118,2023-01-23 07:01:00,DOWN,,
1862,PLINE200,ASM200,965363629,2023-01-23 08:03:00,UP,,
1863,PLINE200,ASM750,959613848,2023-01-02 09:57:00,DOWN,,
1864,PLINE200,ASM750,959676719,2023-01-02 13:46:00,UP,,
1865,PLINE200,ASM750,960160319,2023-01-04 08:59:00,DOWN,,
1866,PLINE200,ASM750,960162601,2023-01-04 09:21:00,UP,,
1867,PLINE200,ASM750,960405064,2023-01-05 07:30:00,DOWN,,
1868,PLINE200,ASM750,960411153,2023-01-05 08:08:00,UP,,
1869,PLINE200,ASM750,961147535,2023-01-08 06:42:00,DOWN,,
1870,PLINE200,ASM750,961153375,2023-01-08 07:40:00,UP,,
1871,PLINE200,ASM750,961915996,2023-01-11 07:45:00,DOWN,,
1872,PLINE200,ASM750,962022071,2023-01-11 13:51:00,UP,,
1873,PLINE200,ASM750,962173692,2023-01-11 23:19:00,DOWN,,
1874,PLINE200,ASM750,962180686,2023-01-11 23:52:00,UP,,
1875,PLINE200,ASM750,962284022,2023-01-12 10:35:00,DOWN,,
1876,PLINE200,ASM750,962288290,2023-01-12 10:46:00,UP,,
1877,PLINE200,ASM750,962650723,2023-01-13 12:56:00,DOWN,,
1878,PLINE200,ASM750,962658545,2023-01-13 13:18:00,UP,,
1879,PLINE200,ASM750,962879610,2023-01-14 07:03:00,DOWN,,
1880,PLINE200,ASM750,962884105,2023-01-14 07:36:00,UP,,
1881,PLINE200,ASM750,963080939,2023-01-15 06:46:00,DOWN,,
1882,PLINE200,ASM750,963083528,2023-01-15 07:14:00,UP,,
1883,PLINE200,ASM750,963250984,2023-01-16 06:47:00,DOWN,,
1884,PLINE200,ASM750,963256713,2023-01-16 07:18:00,UP,,
1885,PLINE200,ASM750,963963165,2023-01-18 07:00:00,DOWN,,
1886,PLINE200,ASM750,963970079,2023-01-18 07:34:00,UP,,
1887,PLINE200,ASM750,965363491,2023-01-23 08:02:00,DOWN,,
1888,PLINE200,ASM750,965420028,2023-01-23 11:46:00,UP,,
1889,PLINE200,ASM750,965807005,2023-01-24 14:26:00,DOWN,,
1890,PLINE200,ASM750,965890157,2023-01-24 18:38:00,UP,,
1891,PLINE200,ASM750,966017157,2023-01-25 06:56:00,DOWN,,
1892,PLINE200,ASM750,966039853,2023-01-25 09:07:00,UP,,
1893,PLINE200,AST2,959626429,2023-01-02 10:47:00,UP,,
1894,PLINE200,AST2,961604094,2023-01-10 07:29:00,DOWN,,
1895,PLINE200,AST2,961624802,2023-01-10 09:41:00,UP,,
1896,PLINE200,AST2,965686160,2023-01-24 06:33:00,DOWN,,
1897,PLINE200,AST2,965700011,2023-01-24 07:37:00,UP,,
1898,PLINE200,AST2,966117114,2023-01-25 14:07:00,DOWN,,
1899,PLINE200,AST2,966135776,2023-01-25 15:07:00,UP,,
1900,PLINE200,AST_CU,959600004,2023-01-02 08:02:00,UP,,
1901,PLINE200,CENTURA_W,959726902,2023-01-02 17:46:00,UP,,
1902,PLINE200,CENTURA_W,960632035,2023-01-05 22:00:00,DOWN,,
1903,PLINE200,CENTURA_W,960706139,2023-01-06 07:04:00,UP,,
1904,PLINE200,CENTURA_W,961902966,2023-01-11 06:40:00,DOWN,,
1905,PLINE200,CENTURA_W,962036842,2023-01-11 14:42:00,UP,,
1906,PLINE200,CENTURA_W,963962414,2023-01-18 06:52:00,DOWN,,
1907,PLINE200,CENTURA_W,963985785,2023-01-18 09:29:00,UP,,
1908,PLINE200,CENTURA_W,964549092,2023-01-19 22:00:00,DOWN,,
1909,PLINE200,CENTURA_W,964670379,2023-01-20 09:53:00,UP,,
1910,PLINE200,CENTURA_W,966015577,2023-01-25 06:49:00,DOWN,,
1911,PLINE200,CENTURA_W,966106674,2023-01-25 13:27:00,UP,,
1912,PLINE200,DCVD_CF,959882352,2023-01-03 10:02:00,UP,,
1913,PLINE200,DCVD_CF,961363226,2023-01-09 14:26:00,DOWN,,
1914,PLINE200,DCVD_CF,961438598,2023-01-09 18:02:00,UP,,
1915,PLINE200,DCVD_CF,963415053,2023-01-16 15:37:00,DOWN,,
1916,PLINE200,DCVD_CF,963477880,2023-01-16 18:06:00,UP,,
1917,PLINE200,DCVD_CF,963521061,2023-01-16 20:37:00,DOWN,,
1918,PLINE200,DCVD_CF,963566933,2023-01-16 23:54:00,UP,,
1919,PLINE200,DCVD_CF,963787016,2023-01-17 17:22:00,DOWN,,
1920,PLINE200,DCVD_CF,963850720,2023-01-17 20:57:00,UP,,
1921,PLINE200,DCVD_CF,965469696,2023-01-23 14:52:00,DOWN,,
1922,PLINE200,DCVD_CF,965583991,2023-01-23 19:41:00,UP,,
1923,PLINE200,DOM_BEOL_CU,959597347,2023-01-02 07:46:00,UP,,
1924,PLINE200,DOM_BEOL_CU,964923206,2023-01-20 22:51:00,DOWN,,
1925,PLINE200,DOM_BEOL_CU,965007938,2023-01-21 06:22:00,UP,,
1926,PLINE200,DOM_FEOL,959594857,2023-01-02 07:34:00,UP,,
1927,PLINE200,DOM_FEOL,961328649,2023-01-09 11:47:00,DOWN,,
1928,PLINE200,DOM_FEOL,961341355,2023-01-09 12:55:00,UP,,
1929,PLINE200,DOM_FEOL,961569271,2023-01-10 02:24:00,DOWN,,
1930,PLINE200,DOM_FEOL,961597715,2023-01-10 06:49:00,UP,,
1931,PLINE200,DOM_FEOL,961892777,2023-01-11 05:14:00,DOWN,,
1932,PLINE200,DOM_FEOL,961909296,2023-01-11 07:16:00,UP,,
1933,PLINE200,DOM_FEOL,961921943,2023-01-11 08:11:00,DOWN,,
1934,PLINE200,DOM_FEOL,961941466,2023-01-11 09:23:00,UP,,
1935,PLINE200,ELECTRA_CF,959606481,2023-01-02 09:00:00,UP,,
1936,PLINE200,ELECTRA_CF,960550940,2023-01-05 17:05:00,DOWN,,
1937,PLINE200,ELECTRA_CF,960599772,2023-01-05 19:18:00,UP,,
1938,PLINE200,ELECTRA_CF,962488937,2023-01-12 23:23:00,DOWN,,
1939,PLINE200,ELECTRA_CF,962515480,2023-01-13 01:49:00,UP,,
1940,PLINE200,ELECTRA_CF,964754791,2023-01-20 14:00:00,DOWN,,
1941,PLINE200,ELECTRA_CF,964970716,2023-01-21 02:21:00,UP,,
1942,PLINE200,ELECTRA_CU,959614326,2023-01-02 09:59:00,UP,,
1943,PLINE200,ELECTRA_CU,960395413,2023-01-05 06:38:00,DOWN,,
1944,PLINE200,ELECTRA_CU,960407301,2023-01-05 07:46:00,UP,,
1945,PLINE200,ELECTRA_CU,961161037,2023-01-08 08:59:00,DOWN,,
1946,PLINE200,ELECTRA_CU,961192878,2023-01-08 15:45:00,UP,,
1947,PLINE200,ELECTRA_CU,962304687,2023-01-12 11:31:00,DOWN,,
1948,PLINE200,ELECTRA_CU,962331384,2023-01-12 13:30:00,UP,,
1949,PLINE200,ELECTRA_CU,964208819,2023-01-18 23:03:00,DOWN,,
1950,PLINE200,ELECTRA_CU,964234542,2023-01-19 01:30:00,UP,,
1951,PLINE200,ELECTRA_CU,964265588,2023-01-19 05:04:00,DOWN,,
1952,PLINE200,ELECTRA_CU,964280712,2023-01-19 06:49:00,UP,,
1953,PLINE200,ELECTRA_CU,964344016,2023-01-19 11:03:00,DOWN,,
1954,PLINE200,ELECTRA_CU,964380003,2023-01-19 13:03:00,UP,,
1955,PLINE200,ENDURA1,959620408,2023-01-02 10:22:00,UP,,
1956,PLINE200,ENDURA1,960132739,2023-01-04 06:00:00,DOWN,,
1957,PLINE200,ENDURA1,960137865,2023-01-04 06:38:00,UP,,
1958,PLINE200,ENDURA1,960341266,2023-01-04 22:07:00,DOWN,,
1959,PLINE200,ENDURA1,960343844,2023-01-04 22:18:00,UP,,
1960,PLINE200,ENDURA1,961600267,2023-01-10 07:01:00,DOWN,,
1961,PLINE200,ENDURA1,961628546,2023-01-10 09:59:00,UP,,
1962,PLINE200,ENDURA1,963627492,2023-01-17 07:24:00,DOWN,,
1963,PLINE200,ENDURA1,963657645,2023-01-17 09:59:00,UP,,
1964,PLINE200,ENDURA1,965689797,2023-01-24 06:51:00,DOWN,,
1965,PLINE200,ENDURA1,965728013,2023-01-24 09:59:00,UP,,
1966,PLINE200,ENDURA_BAR,959659101,2023-01-02 13:09:00,UP,,
1967,PLINE200,ENDURA_BAR,959708034,2023-01-02 15:55:00,DOWN,,
1968,PLINE200,ENDURA_BAR,959718946,2023-01-02 17:22:00,UP,,
1969,PLINE200,ENDURA_BAR,960098850,2023-01-04 01:19:00,DOWN,,
1970,PLINE200,ENDURA_BAR,960150190,2023-01-04 07:37:00,UP,,
1971,PLINE200,ENDURA_BAR,960159615,2023-01-04 08:39:00,DOWN,,
1972,PLINE200,ENDURA_BAR,960528293,2023-01-05 15:27:00,UP,,
1973,PLINE200,ENDURA_BAR,960702240,2023-01-06 06:38:00,DOWN,,
1974,PLINE200,ENDURA_BAR,960738481,2023-01-06 10:03:00,UP,,
1975,PLINE200,ENDURA_BAR,961324663,2023-01-09 11:30:00,DOWN,,
1976,PLINE200,ENDURA_BAR,962283944,2023-01-12 10:35:00,UP,,
1977,PLINE200,ENDURA_BAR,962354620,2023-01-12 15:04:00,DOWN,,
1978,PLINE200,ENDURA_BAR,962392341,2023-01-12 16:51:00,UP,,
1979,PLINE200,ENDURA_BAR,962552000,2023-01-13 06:29:00,DOWN,,
1980,PLINE200,ENDURA_BAR,962598015,2023-01-13 09:53:00,UP,,
1981,PLINE200,ENDURA_BAR,963738635,2023-01-17 14:52:00,DOWN,,
1982,PLINE200,ENDURA_BAR,963784481,2023-01-17 17:08:00,UP,,
1983,PLINE200,ENDURA_BAR,964644501,2023-01-20 07:10:00,DOWN,,
1984,PLINE200,ENDURA_BAR,964700688,2023-01-20 11:22:00,UP,,
1985,PLINE200,EPSILON,960233271,2023-01-04 13:54:00,DOWN,,
1986,PLINE200,EPSILON,960944615,2023-01-06 21:23:00,UP,,
1987,PLINE200,EPSILON,961830858,2023-01-10 21:50:00,DOWN,,
1988,PLINE200,EPSILON,962001659,2023-01-11 12:19:00,UP,,
1989,PLINE200,EPSILON,963768339,2023-01-17 16:19:00,DOWN,,
1990,PLINE200,EPSILON,963855699,2023-01-17 21:19:00,UP,,
1991,PLINE200,EPSILON,963958433,2023-01-18 06:28:00,DOWN,,
1992,PLINE200,EPSILON,964143553,2023-01-18 17:50:00,UP,,
1993,PLINE200,EPSILON,964275004,2023-01-19 06:00:00,DOWN,,
1994,PLINE200,EPSILON,964278577,2023-01-19 06:39:00,UP,,
1995,PLINE200,EPSILON,965937288,2023-01-24 22:44:00,DOWN,,
1996,PLINE200,EPSILON,966052830,2023-01-25 09:55:00,UP,,
1997,PLINE200,EPSILON,966097857,2023-01-25 12:50:00,DOWN,,
1998,PLINE200,EPSILON,966251496,2023-01-25 21:29:00,UP,,
1999,PLINE200,EPSILON2,960060284,2023-01-03 20:28:00,UP,,
2000,PLINE200,EPSILON2,960392602,2023-01-05 06:00:00,DOWN,,
2001,PLINE200,EPSILON2,960527266,2023-01-05 15:25:00,UP,,
2002,PLINE200,EPSILON2,961435537,2023-01-09 17:58:00,DOWN,,
2003,PLINE200,EPSILON2,961516499,2023-01-09 20:05:00,UP,,
2004,PLINE200,EPSILON2,961830874,2023-01-10 21:50:00,DOWN,,
2005,PLINE200,EPSILON2,961987414,2023-01-11 11:41:00,UP,,
2006,PLINE200,EPSILON2,962116632,2023-01-11 19:04:00,DOWN,,
2007,PLINE200,EPSILON2,962304286,2023-01-12 11:30:00,UP,,
2008,PLINE200,EPSILON2,963618924,2023-01-17 06:43:00,DOWN,,
2009,PLINE200,EPSILON2,963856247,2023-01-17 21:21:00,UP,,
2010,PLINE200,EPSILON2,963980992,2023-01-18 08:59:00,DOWN,,
2011,PLINE200,EPSILON2,964184042,2023-01-18 21:07:00,UP,,
2012,PLINE200,EPSILON2,965937615,2023-01-24 22:45:00,DOWN,,
2013,PLINE200,EPSILON2,966252893,2023-01-25 21:35:00,UP,,
2014,PLINE200,ETCH_WB,960272172,2023-01-04 16:22:00,DOWN,,
2015,PLINE200,ETCH_WB,960330236,2023-01-04 20:54:00,UP,,
2016,PLINE200,F5,959585694,2023-01-02 06:40:00,UP,,
2017,PLINE200,F5,959977468,2023-01-03 14:45:00,DOWN,,
2018,PLINE200,F5,959991902,2023-01-03 15:41:00,UP,,
2019,PLINE200,F5,961705428,2023-01-10 14:45:00,DOWN,,
2020,PLINE200,F5,961858279,2023-01-11 01:06:00,UP,,
2021,PLINE200,F5,962293510,2023-01-12 11:03:00,DOWN,,
2022,PLINE200,F5,962384654,2023-01-12 16:20:00,UP,,
2023,PLINE200,F5,963722492,2023-01-17 14:09:00,DOWN,,
2024,PLINE200,F5,963731099,2023-01-17 14:35:00,UP,,
2025,PLINE200,F5,965815308,2023-01-24 14:45:00,DOWN,,
2026,PLINE200,F5,965904959,2023-01-24 19:59:00,UP,,
2027,PLINE200,F5_2,959587657,2023-01-02 06:53:00,UP,,
2028,PLINE200,F5_2,961597088,2023-01-10 06:45:00,DOWN,,
2029,PLINE200,F5_2,961604831,2023-01-10 07:34:00,UP,,
2030,PLINE200,F5_2,963263957,2023-01-16 07:57:00,DOWN,,
2031,PLINE200,F5_2,963319069,2023-01-16 10:30:00,UP,,
2032,PLINE200,F5_2,963619345,2023-01-17 06:45:00,DOWN,,
2033,PLINE200,F5_2,963630484,2023-01-17 07:38:00,UP,,
2034,PLINE200,F5_2,963968183,2023-01-18 07:24:00,DOWN,,
2035,PLINE200,F5_2,963970859,2023-01-18 07:41:00,UP,,
2036,PLINE200,F5_2,965740572,2023-01-24 10:29:00,DOWN,,
2037,PLINE200,F5_2,966205212,2023-01-25 18:21:00,UP,,
2038,PLINE200,FLEXUS,959591531,2023-01-02 07:18:00,UP,,
2039,PLINE200,FSM_CU,959591629,2023-01-02 07:18:00,DOWN,,
2040,PLINE200,FSM_CU,959775817,2023-01-02 21:11:00,UP,,
2041,PLINE200,FSM_CU,960866068,2023-01-06 17:37:00,DOWN,,
2042,PLINE200,FSM_CU,960881893,2023-01-06 17:53:00,UP,,
2043,PLINE200,FSM_CU,962797144,2023-01-13 20:38:00,DOWN,,
2044,PLINE200,FSM_CU,962798578,2023-01-13 20:52:00,UP,,
2045,PLINE200,FSM_CU,965005146,2023-01-21 06:00:00,DOWN,,
2046,PLINE200,FSM_CU,965032773,2023-01-21 10:01:00,UP,,
2047,PLINE200,FUSION,959614030,2023-01-02 09:57:00,DOWN,,
2048,PLINE200,FUSION,959821456,2023-01-03 02:23:00,UP,,
2049,PLINE200,FUSION,963871088,2023-01-17 22:32:00,DOWN,,
2050,PLINE200,FUSION,963876878,2023-01-17 22:52:00,UP,,
2051,PLINE200,HITACHI9200,959618807,2023-01-02 10:16:00,UP,,
2052,PLINE200,HITACHI9200,959853143,2023-01-03 06:44:00,DOWN,,
2053,PLINE200,HITACHI9200,959855968,2023-01-03 07:04:00,UP,,
2054,PLINE200,HITACHI9200,961597087,2023-01-10 06:45:00,DOWN,,
2055,PLINE200,HITACHI9200,961605920,2023-01-10 07:43:00,UP,,
2056,PLINE200,HITACHI9200,963619346,2023-01-17 06:45:00,DOWN,,
2057,PLINE200,HITACHI9200,963624081,2023-01-17 07:09:00,UP,,
2058,PLINE200,HITACHI9200,965688738,2023-01-24 06:45:00,DOWN,,
2059,PLINE200,HITACHI9200,965711792,2023-01-24 09:08:00,UP,,
2060,PLINE200,HRP220_CU,959696155,2023-01-02 15:12:00,UP,,
2061,PLINE200,HRP220_CU,961903731,2023-01-11 06:45:00,DOWN,,
2062,PLINE200,HRP220_CU,961909060,2023-01-11 07:15:00,UP,,
2063,PLINE200,HRP220_CU,963959866,2023-01-18 06:35:00,DOWN,,
2064,PLINE200,HRP220_CU,963967052,2023-01-18 07:18:00,UP,,
2065,PLINE200,HRP220_CU,965917017,2023-01-24 21:10:00,DOWN,,
2066,PLINE200,HRP220_CU,966173959,2023-01-25 17:03:00,UP,,
2067,PLINE200,KLA2351,959608433,2023-01-02 09:26:00,UP,,
2068,PLINE200,KLA2351,960339592,2023-01-04 21:58:00,DOWN,,
2069,PLINE200,KLA2351,960460785,2023-01-05 11:05:00,UP,,
2070,PLINE200,KLA2351,960475925,2023-01-05 11:45:00,DOWN,,
2071,PLINE200,KLA2351,960489780,2023-01-05 13:06:00,UP,,
2072,PLINE200,KLA2351,961973140,2023-01-11 10:58:00,DOWN,,
2073,PLINE200,KLA2351,962307402,2023-01-12 11:43:00,UP,,
2074,PLINE200,KLA2351,964376705,2023-01-19 12:42:00,DOWN,,
2075,PLINE200,KLA2351,964395538,2023-01-19 13:47:00,UP,,
2076,PLINE200,MATTSON,959610951,2023-01-02 09:42:00,DOWN,,
2077,PLINE200,MATTSON,959627756,2023-01-02 10:54:00,UP,,
2078,PLINE200,MATTSON,961258153,2023-01-09 06:15:00,DOWN,,
2079,PLINE200,MATTSON,961296709,2023-01-09 10:08:00,UP,,
2080,PLINE200,MATTSON,963249073,2023-01-16 06:29:00,DOWN,,
2081,PLINE200,MATTSON,963256410,2023-01-16 07:16:00,UP,,
2082,PLINE200,MATTSON,963592165,2023-01-17 02:32:00,DOWN,,
2083,PLINE200,MATTSON,963595184,2023-01-17 02:51:00,UP,,
2084,PLINE200,MATTSON,963612659,2023-01-17 05:32:00,DOWN,,
2085,PLINE200,MATTSON,963620844,2023-01-17 06:55:00,UP,,
2086,PLINE200,MATTSON,965629492,2023-01-23 23:14:00,DOWN,,
2087,PLINE200,MATTSON,965649884,2023-01-24 01:07:00,UP,,
2088,PLINE200,MATTSON_II,959621278,2023-01-02 10:25:00,DOWN,,
2089,PLINE200,MATTSON_II,959631211,2023-01-02 11:12:00,UP,,
2090,PLINE200,MATTSON_II,961593757,2023-01-10 06:20:00,DOWN,,
2091,PLINE200,MATTSON_II,961607366,2023-01-10 07:51:00,UP,,
2092,PLINE200,MATTSON_II,963616918,2023-01-17 06:27:00,DOWN,,
2093,PLINE200,MATTSON_II,963625490,2023-01-17 07:15:00,UP,,
2094,PLINE200,MATTSON_II,963955766,2023-01-18 06:00:00,DOWN,,
2095,PLINE200,MATTSON_II,963957796,2023-01-18 06:23:00,UP,,
2096,PLINE200,MENTOR200,959612508,2023-01-02 09:50:00,UP,,
2097,PLINE200,MENTOR200,960683353,2023-01-06 04:10:00,DOWN,,
2098,PLINE200,MENTOR200,960810845,2023-01-06 14:19:00,UP,,
2099,PLINE200,MENTOR200,961014085,2023-01-07 07:47:00,DOWN,,
2100,PLINE200,MENTOR200,961016514,2023-01-07 08:08:00,UP,,
2101,PLINE200,MENTOR200,962532592,2023-01-13 04:15:00,DOWN,,
2102,PLINE200,MENTOR200,962557656,2023-01-13 07:09:00,UP,,
2103,PLINE200,MENTOR200,964615535,2023-01-20 04:15:00,DOWN,,
2104,PLINE200,MENTOR200,964632608,2023-01-20 05:55:00,UP,,
2105,PLINE200,MICROS_DETS,960012610,2023-01-03 17:37:00,DOWN,,
2106,PLINE200,MICROS_DETS,960030287,2023-01-03 17:59:00,UP,,
2107,PLINE200,MICROS_UCR,963318686,2023-01-16 10:29:00,UP,,
2108,PLINE200,NH3MONITOR,959715357,2023-01-02 16:44:00,DOWN,,
2109,PLINE200,NOVA200,959586900,2023-01-02 06:48:00,DOWN,,
2110,PLINE200,NOVA200,960714994,2023-01-06 07:56:00,UP,,
2111,PLINE200,NV8201,959764406,2023-01-02 19:23:00,DOWN,,
2112,PLINE200,NV8201,959770212,2023-01-02 20:33:00,UP,,
2113,PLINE200,NV8201,960425696,2023-01-05 09:24:00,DOWN,,
2114,PLINE200,NV8201,960610687,2023-01-05 20:29:00,UP,,
2115,PLINE200,NV8201,961566512,2023-01-10 01:57:00,DOWN,,
2116,PLINE200,NV8201,961597748,2023-01-10 06:49:00,UP,,
2117,PLINE200,NV8201,961625283,2023-01-10 09:43:00,DOWN,,
2118,PLINE200,NV8201,961631807,2023-01-10 10:12:00,UP,,
2119,PLINE200,NV8201,961863508,2023-01-11 01:51:00,DOWN,,
2120,PLINE200,NV8201,961909228,2023-01-11 07:16:00,UP,,
2121,PLINE200,NV8201,962165702,2023-01-11 22:46:00,DOWN,,
2122,PLINE200,NV8201,962193285,2023-01-12 01:42:00,UP,,
2123,PLINE200,NV8201,964214647,2023-01-18 23:29:00,DOWN,,
2124,PLINE200,NV8201,964255744,2023-01-19 03:50:00,UP,,
2125,PLINE200,NV8201,965267955,2023-01-22 16:48:00,DOWN,,
2126,PLINE200,NV8201,965369040,2023-01-23 08:43:00,UP,,
2127,PLINE200,NV8201,965401063,2023-01-23 10:44:00,DOWN,,
2128,PLINE200,NV8201,965442695,2023-01-23 13:25:00,UP,,
2129,PLINE200,P2_TEOS,959762474,2023-01-02 19:05:00,UP,,
2130,PLINE200,P2_TEOS,959853982,2023-01-03 06:49:00,DOWN,,
2131,PLINE200,P2_TEOS,959915673,2023-01-03 11:04:00,UP,,
2132,PLINE200,P2_TEOS,960005494,2023-01-03 17:05:00,DOWN,,
2133,PLINE200,P2_TEOS,960058310,2023-01-03 20:05:00,UP,,
2134,PLINE200,P3_NITRIDE,959587767,2023-01-02 06:53:00,DOWN,,
2135,PLINE200,P3_NITRIDE,959900365,2023-01-03 10:44:00,UP,,
2136,PLINE200,P5_CF,959618219,2023-01-02 10:13:00,DOWN,,
2137,PLINE200,P5_CF,959679296,2023-01-02 13:56:00,UP,,
2138,PLINE200,P5_CF,963794013,2023-01-17 17:43:00,DOWN,,
2139,PLINE200,P5_CF,964015771,2023-01-18 11:19:00,UP,,
2140,PLINE200,P6_CURE,959591818,2023-01-02 07:19:00,UP,,
2141,PLINE200,P6_CURE,963036460,2023-01-14 21:55:00,DOWN,,
2142,PLINE200,P6_CURE,963106221,2023-01-15 10:55:00,UP,,
2143,PLINE200,P7_HITEMP,959592645,2023-01-02 07:23:00,UP,,
2144,PLINE200,P7_HITEMP,965968598,2023-01-25 02:09:00,DOWN,,
2145,PLINE200,P7_HITEMP,966015517,2023-01-25 06:48:00,UP,,
2146,PLINE200,P8_POLYRAMP,959593970,2023-01-02 07:28:00,UP,,
2147,PLINE200,P8_POLYRAMP,959805808,2023-01-03 00:28:00,DOWN,,
2148,PLINE200,P8_POLYRAMP,959888049,2023-01-03 10:13:00,UP,,
2149,PLINE200,P8_POLYRAMP,961265510,2023-01-09 07:18:00,DOWN,,
2150,PLINE200,P8_POLYRAMP,961580389,2023-01-10 04:13:00,UP,,
2151,PLINE200,P8_POLYRAMP,961858647,2023-01-11 01:13:00,DOWN,,
2152,PLINE200,P8_POLYRAMP,961908354,2023-01-11 07:13:00,UP,,
2153,PLINE200,P8_POLYRAMP,966021016,2023-01-25 07:13:00,DOWN,,
2154,PLINE200,P8_POLYRAMP,966204037,2023-01-25 18:15:00,UP,,
2155,PLINE200,POLYGON,959593173,2023-01-02 07:25:00,DOWN,,
2156,PLINE200,POLYGON,959654067,2023-01-02 12:46:00,UP,,
2157,PLINE200,POLYGON,962134073,2023-01-11 20:46:00,DOWN,,
2158,PLINE200,POLYGON,962158637,2023-01-11 22:21:00,UP,,
2159,PLINE200,POLYGON,962484846,2023-01-12 23:08:00,DOWN,,
2160,PLINE200,POLYGON,962508178,2023-01-13 01:12:00,UP,,
2161,PLINE200,POLYGON,963734099,2023-01-17 14:44:00,DOWN,,
2162,PLINE200,POLYGON,963768186,2023-01-17 16:18:00,UP,,
2163,PLINE200,POLYGON,964526995,2023-01-19 20:35:00,DOWN,,
2164,PLINE200,POLYGON,964553753,2023-01-19 22:18:00,UP,,
2165,PLINE200,POLYGON,965169266,2023-01-22 01:02:00,DOWN,,
2166,PLINE200,POLYGON,965171057,2023-01-22 02:14:00,UP,,
